run_id,condition_id,outer_fold,outer_test_subject,alpha,scenario,attack,malicious_count,method,fl_seed,model_seed,random_schedule_seed,early_stop_round,completed_training_rounds,loss,accuracy,balanced_accuracy,macro_f1,first_client_dropout_round,active_client_lifetime_75pct,active_client_lifetime_50pct,final_active_clients,final_mean_residual_energy,final_min_residual_energy,total_normalized_energy_consumed,jain_participation_fairness,scientific_optimizer_steps_accounted,run_result_binding_sha256,run_file_manifest_sha256,run_manifest_entries,class_00_f1,class_01_f1,class_02_f1,class_03_f1,class_04_f1,class_05_f1,class_06_f1,class_07_f1,class_08_f1,class_09_f1,class_10_f1,class_11_f1,energy_per_completed_round,completed_round_fraction,minimum_completed_round,common_horizon_round,initial_mean_residual_energy,common_horizon_macro_f1,common_horizon_mean_residual_energy,common_horizon_energy
331,56,3,105,0.1,signflip_mu0p4,sign_flip,11,fedavg,456,884573031,1066517935,,100,76.4024735918303,0.1219743711438063,0.0833333333333333,0.0181190073322053,60.0,95,100,16,0.2136552532364819,0.0713227180906889,17.497604366254098,0.9543692215926036,5718,047A58D8C1A4ED3E6B26B5FBE4409EC069C6AB34B7128BBCE1CC325F1B64F333,E6B3551806343243677C43576E37F5D95D5EDDDB96BCB5754C978F780B94C636,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2174280879864636,0.0,0.174976043662541,1.0,100,100,0.838569694888414,0.0181190073322053,0.2136552532364819,17.497604366254098
332,56,3,105,0.1,signflip_mu0p4,sign_flip,11,fedprox,456,884573031,1066517935,,100,80.0905738453985,0.1219743711438063,0.0833333333333333,0.0181190073322053,60.0,95,100,16,0.2136552532364819,0.0713227180906889,17.497604366254098,0.9543692215926036,5718,0A2784F296E02B9EA1DF700A0EF677DFCE78BF6F88FA02F3611E9D529DF99165,2282203EC9FD94D18645AFE0F9B81B0A6BA0893AF13F1286FB81BD417EAFFE0E,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2174280879864636,0.0,0.174976043662541,1.0,100,100,0.838569694888414,0.0181190073322053,0.2136552532364819,17.497604366254098
333,56,3,105,0.1,signflip_mu0p4,sign_flip,11,random_trimmed_mean,456,884573031,1066517935,,100,33.481644935951905,0.0968201233981964,0.0833333333333333,0.0147122457810471,60.0,95,100,16,0.2136552532364819,0.0713227180906889,17.497604366254098,0.9543692215926036,5718,03E641DDF6010EDF3A6CD633E2FF15B673AF3F0F075CC19A04AA4F93D9791C93,0595849460A90A2257B39074CDE4F27E30D6CAC77A84FCD12AD6C46914FCDDDA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.176546949372566,0.0,0.0,0.0,0.0,0.0,0.174976043662541,1.0,100,100,0.838569694888414,0.0147122457810471,0.2136552532364819,17.497604366254098
334,56,3,105,0.1,signflip_mu0p4,sign_flip,11,fedle_adapted,456,884573031,1066517935,,100,78.28935008146325,0.0512577123872804,0.0833333333333333,0.0081264108352144,75.0,100,100,20,0.2083467838940928,0.0733736089440225,17.646241507840994,0.9097732390201744,5701,E32310D2008746309BF99093650B061ACA236639780F72C2A4B1C6BB17336E6B,5E37D46E5FC9015FCC15A41AFA79F716C97F0D4B93D6B982FE1E69F9AFA089A4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975169300225733,0.0,0.0,0.0,0.0,0.17646241507840993,1.0,100,100,0.8170361119427944,0.0081264108352144,0.2083467838940928,17.043301185363646
335,56,3,105,0.1,signflip_mu0p4,sign_flip,11,tea_fl,456,884573031,1066517935,,100,2.8583105319927924,0.377313716184148,0.3285490328088696,0.2443592503842276,65.0,85,100,15,0.2690710167525328,0.0663227180906905,15.945962987804672,0.7214551750881528,5165,8A3FCFDDFFD1692E5ADFC964053C05F000D8C668B5ED0222F948BB757CF51D60,9686BE6A74BA4B0319A385BE0F4BB0937D3821DBDE0161D5BADBBD02651F4DB6,11,0.0,0.0,0.0665280665280665,0.9258517034068136,0.0,0.0,0.4253731343283582,0.3404255319148936,0.0184331797235023,0.5631067961165048,0.5925925925925926,0.0,0.1594596298780467,1.0,100,100,0.838569694888414,0.2443592503842276,0.2690710167525328,15.945962987804677
336,56,3,105,0.1,signflip_mu0p4,sign_flip,11,arl_fl,456,884573031,1066517935,,100,17.090461353923,0.1219743711438063,0.0833333333333333,0.0181190073322053,75.0,100,100,20,0.2430700634097103,0.0822644997430534,16.673989681403704,0.8864855281237534,5393,4DCD9589CBBC57D71142A89626F6CB064A635AB483D04047637608A370BF80AF,C2E5FA0FE7C9D638ED91FC2EFCB371826A7767FE3B6CA1152A93F3035D732656,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2174280879864636,0.0,0.16673989681403703,1.0,100,100,0.838569694888414,0.0181190073322053,0.2430700634097103,16.673989681403704
337,57,3,105,0.1,labelflip_mu0p2,label_flip,6,fedavg,123,1400829696,2129437073,,100,1.1956608371820616,0.5628856193640247,0.5383836580682017,0.5004298122746799,50.0,75,100,14,0.1793032400517513,0.06882194151517,17.684153011839697,0.9524603240746252,5590,2319A6808D8801CC5873929A73275DF7F46D56E95332A8A39B6B83B9CF66D128,5C81A436214BA97C5B73C070FEDA33E1B104C544897FD7F52B73BDF2C97B8940,11,0.8217821782178217,0.3600867678958785,0.0,0.5395894428152492,0.9254498714652956,0.9080779944289692,0.667779632721202,0.5398230088495575,0.525,0.7098765432098766,0.0076923076923076,0.0,0.17684153011839698,1.0,100,100,0.8108801333317406,0.5004298122746799,0.1793032400517513,17.684153011839697
338,57,3,105,0.1,labelflip_mu0p2,label_flip,6,fedprox,123,1400829696,2129437073,,100,1.3208648426927658,0.5533934504034171,0.5328296190200722,0.4948120920480753,50.0,75,100,14,0.1793032400517513,0.06882194151517,17.684153011839697,0.9524603240746252,5590,C9D8A37DBBF86D29D9EEAF1C740F979199B88ACD0425B3D02C6FB52254F547E9,7E56A010236076B46CE945C98122EF1D5D70099FBE7683847200915B4F291EBD,11,0.8220551378446115,0.4054054054054054,0.0,0.4817073170731707,0.8960396039603961,0.8900804289544236,0.6482982171799028,0.5765765765765766,0.4615384615384615,0.5714285714285714,0.0,0.1846153846153846,0.17684153011839698,1.0,100,100,0.8108801333317406,0.4948120920480753,0.1793032400517513,17.684153011839697
339,57,3,105,0.1,labelflip_mu0p2,label_flip,6,random_trimmed_mean,123,1400829696,2129437073,,100,1.3917910269667992,0.5187470336971998,0.5013842877326957,0.4410035055949694,50.0,75,100,14,0.1793032400517513,0.06882194151517,17.684153011839697,0.9524603240746252,5590,682F4723570600691AE0C7F224BA42DD2425629AC7CB7BCC085FD5326409898F,FC11F701D72DF07D78E5E5B59A0B2716270DBE4D1A409AF1617BE643AF06B432,11,0.0,0.3730084348641049,0.0,0.5294117647058824,0.935064935064935,0.815347721822542,0.667779632721202,0.7228915662650602,0.5,0.7485380116959064,0.0,0.0,0.17684153011839698,1.0,100,100,0.8108801333317406,0.4410035055949694,0.1793032400517513,17.684153011839697
340,57,3,105,0.1,labelflip_mu0p2,label_flip,6,fedle_adapted,123,1400829696,2129437073,,100,0.9482749304502114,0.6763170384432843,0.6239368332531906,0.5950871002521475,50.0,95,100,15,0.1673920763924799,0.0662858119845795,18.01766559429929,0.9212132378342276,5670,5232141B7D8369FAD61D55EA269AEDFF6547390DD40A37CA51547733DB7766B3,73570255538BBEE5B179AF3C28333D2579D3DDD3EE8859B6B3B2172DB5FCE25E,15,0.8931506849315068,0.6613226452905812,0.0775862068965517,0.543859649122807,0.9758713136729222,0.9121813031161472,0.7153024911032029,0.5865102639296188,0.4390243902439024,0.6597222222222222,0.6765140324963073,0.0,0.18017665594299292,1.0,100,100,0.7884009687323772,0.5950871002521475,0.1673920763924799,17.388248985517123
341,57,3,105,0.1,labelflip_mu0p2,label_flip,6,tea_fl,123,1400829696,2129437073,,100,1.3157155466803907,0.5723777883246322,0.5321485776404411,0.4529212035756187,60.0,90,100,13,0.2653784247337119,0.0821880128492737,15.2740478407448,0.6807583648184077,4702,1979F64CD3F8DDD9BC3D8DDAC399CA4F9E6EA9DF9A424F82B8903D9904D66383,077466DF75D65BBECAE6C1313BEAD3CF4EE3F7A8B6B78660A14C9A9A0E51108C,11,0.6705653021442495,0.0,0.1158301158301158,0.9339019189765458,0.0,0.5363984674329502,0.9061784897025172,0.6374501992031872,0.3835616438356164,0.576271186440678,0.6748971193415638,0.0,0.152740478407448,1.0,100,100,0.8108801333317406,0.4529212035756187,0.2653784247337119,15.274047840744803
342,57,3,105,0.1,labelflip_mu0p2,label_flip,6,arl_fl,123,1400829696,2129437073,,100,1.0424073750677412,0.5942097769340294,0.5553122894658782,0.5134641484504606,75.0,100,100,18,0.1961940621869045,0.0592858119845803,17.21120999205541,0.8802042073761113,5327,682D4E3EEC8FA1E8A1AEAE7DB3789B96EE4E81832D9242E437D00D84C87A567C,DED1B8AD6856AFE73CB6E2A30C5884CFCAAB50E05E37FB82106DB92CB0045843,11,0.0,0.4475675675675675,0.0114285714285714,0.703125,0.9655172413793104,0.8562874251497006,0.7272727272727273,0.6254071661237784,0.5230769230769231,0.7810026385224275,0.5208845208845209,0.0,0.1721120999205541,1.0,100,100,0.8108801333317406,0.5134641484504606,0.1961940621869045,17.21120999205541
343,58,3,105,0.1,labelflip_mu0p2,label_flip,6,fedavg,456,884573031,1066517935,,100,1.094940036860585,0.5923113431419079,0.5974158299961688,0.6046813146592099,60.0,95,100,16,0.2136552532364819,0.0713227180906889,17.497604366254098,0.9543692215926036,5718,6EF14A48644F32BAE0BE5BA732577734F8F3DE7F500B619C52655D71EA428660,6C80016A0A070EA361168EED0916266F5076D590851C0633F65FECD70DB9D636,11,0.0091324200913242,0.0415094339622641,0.2433862433862433,0.9731958762886598,0.9703504043126684,0.7962382445141066,0.977886977886978,0.3472222222222222,0.6044776119402985,0.6857142857142857,0.6606334841628959,0.9464285714285714,0.174976043662541,1.0,100,100,0.838569694888414,0.6046813146592099,0.2136552532364819,17.497604366254098
344,58,3,105,0.1,labelflip_mu0p2,label_flip,6,fedprox,456,884573031,1066517935,,100,1.0401390272121491,0.5946843853820598,0.5978754543948467,0.6023721908493388,60.0,95,100,16,0.2136552532364819,0.0713227180906889,17.497604366254098,0.9543692215926036,5718,AF3D1D9B64B178C1178CA2CAA8AB96A4FE30A7F51442ED386262035107940F7F,9767954815FBAE008AB4C1CC14E5D735ECBB6ECE7766190A5984D204C5FC97F4,11,0.0,0.0579150579150579,0.2514071294559099,0.9753086419753086,0.9703504043126684,0.8398791540785498,0.9800995024875622,0.2627737226277372,0.622568093385214,0.6495726495726496,0.6536796536796536,0.9649122807017544,0.174976043662541,1.0,100,100,0.838569694888414,0.6023721908493388,0.2136552532364819,17.497604366254098
345,58,3,105,0.1,labelflip_mu0p2,label_flip,6,random_trimmed_mean,456,884573031,1066517935,,100,1.2080541110231122,0.5628856193640247,0.5381679595117804,0.529398560852839,60.0,95,100,16,0.2136552532364819,0.0713227180906889,17.497604366254098,0.9543692215926036,5718,996F10F2485E36FFEE9D45347651A000EBC360130AD155AB9298F8072CE72B6A,B86C3749A7F1FF4E8E484481E13B86E414796ED716838E91BB67887EB56D7690,11,0.0073529411764705,0.0262008733624454,0.195187165775401,0.963855421686747,0.9456521739130436,0.7181208053691275,0.9535452322738386,0.5446428571428571,0.5957446808510638,0.5243445692883895,0.6134301270417423,0.2647058823529412,0.174976043662541,1.0,100,100,0.838569694888414,0.529398560852839,0.2136552532364819,17.497604366254098
346,58,3,105,0.1,labelflip_mu0p2,label_flip,6,fedle_adapted,456,884573031,1066517935,,100,1.2575292829432982,0.5272899857617466,0.5158315471407451,0.4661080877417205,75.0,100,100,20,0.2083467838940928,0.0733736089440225,17.646241507840994,0.9097732390201744,5701,B405A8120659B06865014CB9D942FA0A70DEEDD2E17ECDC2BB0EDEA9EB86A477,4950B28939D5D7748925C0494C9EE8303388571E35229E4DF9A3BA47353464AB,15,0.0166666666666666,0.4878836833602585,0.3604852686308492,0.7794117647058824,0.9523809523809524,0.7830188679245284,0.7827788649706457,0.6494464944649446,0.72,0.0612244897959183,0.0,0.0,0.17646241507840993,1.0,100,100,0.8170361119427944,0.4661080877417205,0.2083467838940928,17.043301185363646
347,58,3,105,0.1,labelflip_mu0p2,label_flip,6,tea_fl,456,884573031,1066517935,,100,1.4778537789848556,0.5268153773137162,0.4604005754422537,0.3806932906248157,55.0,95,100,20,0.3228508827816914,0.0842680458169782,14.440126738988234,0.6347795727933475,4504,42CA1D0F5DA118D48B7FDD057BE9070F291735EBCC06C4974018F269790A67B5,A243D7A362ED07CC64C0D65353494B1DAAC9421964E5CFC35EC22B6E86B4E2B8,11,0.0,0.4881693648816936,0.0,0.2587412587412587,0.801762114537445,0.7641509433962265,0.6327503974562798,0.0,0.316546762589928,0.6637744034707158,0.6424242424242425,0.0,0.14440126738988235,1.0,100,100,0.838569694888414,0.3806932906248157,0.3228508827816914,14.440126738988234
