run_index,run_directory,config_id,alpha,experimental_seed,method_id,scenario_id,runner_generation,runner_sha256,build_binding_sha256,best_round,validation_loss,validation_accuracy,validation_macro_f1,validation_balanced_accuracy,test_loss,test_accuracy,test_macro_f1,test_balanced_accuracy,scientific_optimizer_steps,run_result_binding_sha256,run_state_status
86,run_086__alpha_0p1_seed_999__TEA_FL__SIGNFLIP_MU0P2,alpha_0p1_seed_999,0.1,999,TEA_FL,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,15,0.556325347828,0.817733056705,0.233812942572,0.267814711033,0.557494396206,0.817630094686,0.233678868902,0.267623949008,36000,E3107875C1C90CA03C6460E3B1EF88C92B319A1389985652596C4E981D639D1A,IN_PROGRESS
87,run_087__alpha_0p1_seed_999__TEA_FL__SIGNFLIP_MU0P4,alpha_0p1_seed_999,0.1,999,TEA_FL,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,1,1.560416401381,0.771807162289,0.124458426840,0.142857142857,1.560455009506,0.771807162289,0.124458426840,0.142857142857,36000,CB887683996D644A6732A6111DC9126AB3A90A9819058739A660F3C1D86FC90F,IN_PROGRESS
88,run_088__alpha_0p1_seed_999__ARL_FL__CLEAN,alpha_0p1_seed_999,0.1,999,ARL_FL,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,15,0.318192403781,0.903918067369,0.407037531445,0.419132876943,0.318210030633,0.903787068744,0.407159377699,0.419143913229,36000,25715933BA7E411D5D5E720228C84D64006597D2357BA829F946D4651DD04AFC,IN_PROGRESS
89,run_089__alpha_0p1_seed_999__ARL_FL__SIGNFLIP_MU0P2,alpha_0p1_seed_999,0.1,999,ARL_FL,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,15,0.569403119734,0.817528582837,0.233609111037,0.267541836153,0.570337709249,0.817387916416,0.233447613726,0.267283207193,36000,8D716782DAAF8FD46141F39362DC31D391DFB23E665F158BED9DBCDA9BE8F57A,IN_PROGRESS
90,run_090__alpha_0p1_seed_999__ARL_FL__SIGNFLIP_MU0P4,alpha_0p1_seed_999,0.1,999,ARL_FL,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,1,1.518422107528,0.771807162289,0.124458426840,0.142857142857,1.518465022125,0.771807162289,0.124458426840,0.142857142857,36000,E15184CD2AA983CB294DED2CDE5B04C25CCCC6EBE3F540A6B91E2DD08321C44B,IN_PROGRESS
91,run_091__alpha_1p0_seed_123__FEDAVG__CLEAN,alpha_1p0_seed_123,1.0,123,FEDAVG,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,18,0.102035546481,0.963723048604,0.612751202912,0.605676073124,0.102071327089,0.963831327910,0.615533336231,0.609082521160,36000,17407D2D31D57AA955C2ABF9A3C4E0DC781A486B11D66A3A0A4A2DA7218FEE1B,IN_PROGRESS
92,run_092__alpha_1p0_seed_123__FEDAVG__SIGNFLIP_MU0P2,alpha_1p0_seed_123,1.0,123,FEDAVG,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,4,0.109023222652,0.962674576212,0.563413089660,0.565637170576,0.108982412248,0.962682310448,0.563630878712,0.565982191927,36000,9B0C2FD306ECBF805C35415B1A72DCECF4AD4E93292EE5C7EDA946F347C6B137,IN_PROGRESS
93,run_093__alpha_1p0_seed_123__FEDAVG__SIGNFLIP_MU0P4,alpha_1p0_seed_123,1.0,123,FEDAVG,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,4,0.109023222652,0.962674576212,0.563413089660,0.565637170576,0.108982412248,0.962682310448,0.563630878712,0.565982191927,36000,94FCF934569349E71D1CA28A5A9FEAA9015170C58B7E388BD1A7012A306474A0,IN_PROGRESS
94,run_094__alpha_1p0_seed_123__FEDPROX__CLEAN,alpha_1p0_seed_123,1.0,123,FEDPROX,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,20,0.096754381254,0.964546744757,0.617527368828,0.605025950407,0.096796689867,0.964612485764,0.619490208703,0.607737242610,36000,671E86F576F29065E34F25627A79E9789F59C3D0D5CBCB2AB0B437995A0DBDE0,IN_PROGRESS
95,run_095__alpha_1p0_seed_123__FEDPROX__SIGNFLIP_MU0P2,alpha_1p0_seed_123,1.0,123,FEDPROX,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,4,0.137183870971,0.949863297376,0.545142689091,0.550728325845,0.137237839324,0.949460150315,0.544002269285,0.549740704788,36000,B6BE69489C87B5442C62D9D8DA477B56B327DF76CD29D1BA03FB087D3C1B0983,IN_PROGRESS
96,run_096__alpha_1p0_seed_123__FEDPROX__SIGNFLIP_MU0P4,alpha_1p0_seed_123,1.0,123,FEDPROX,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,4,0.137183870971,0.949863297376,0.545142689091,0.550728325845,0.137237839324,0.949460150315,0.544002269285,0.549740704788,36000,AA5BBBA569EA7F6F3EF1517598FA4FEC4B05F16E635AAC8ABC828EEDC538CE90,IN_PROGRESS
97,run_097__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__CLEAN,alpha_1p0_seed_123,1.0,123,RANDOM_TRIMMED_MEAN,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,18,0.099663634587,0.964903486400,0.617259396614,0.608461417766,0.099700189793,0.964943124361,0.619840849163,0.611458956162,36000,C9DCC05BB592109F958BFC3FA0D60BE7E49DDC50FAB9A04CF203FEC4B1B78E4E,IN_PROGRESS
98,run_098__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,alpha_1p0_seed_123,1.0,123,RANDOM_TRIMMED_MEAN,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,11,0.099659371034,0.964685477618,0.568813929946,0.568188140061,0.099661975700,0.964624087118,0.569109582087,0.568487308427,36000,D2B8BBF1CDF41567A3FBBEFE73F23D28FD08860304F6CAD908C8FDD17D324374,IN_PROGRESS
99,run_099__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,alpha_1p0_seed_123,1.0,123,RANDOM_TRIMMED_MEAN,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,4,0.107311258046,0.963184069020,0.560963308020,0.558622233222,0.107264169147,0.963234824945,0.561458615677,0.559192661524,36000,2ABE5658890A9A173A26A9EA9AD308F80241DE9DC3F0974B26C34D0D72C26072,IN_PROGRESS
100,run_100__alpha_1p0_seed_123__FEDLE_ADAPTED__CLEAN,alpha_1p0_seed_123,1.0,123,FEDLE_ADAPTED,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,14,0.097449201658,0.965805491694,0.613115019164,0.593115418004,0.097464009106,0.965757636108,0.613285556351,0.593452179895,36000,C657E11EC0635852CBC93E249767E45ADD2134FBB29A336771E74B32F82D699A,IN_PROGRESS
101,run_101__alpha_1p0_seed_123__FEDLE_ADAPTED__SIGNFLIP_MU0P2,alpha_1p0_seed_123,1.0,123,FEDLE_ADAPTED,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,4,0.109003740586,0.962719048070,0.563457122651,0.565531315265,0.108963453944,0.962700679259,0.563586313383,0.565794242480,36000,2929721CD5468550BABCB509A052521CD57EFE15A5E8E7AA980005AA519D79E4,IN_PROGRESS
102,run_102__alpha_1p0_seed_123__FEDLE_ADAPTED__SIGNFLIP_MU0P4,alpha_1p0_seed_123,1.0,123,FEDLE_ADAPTED,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,4,0.109003740586,0.962719048070,0.563457122651,0.565531315265,0.108963453944,0.962700679259,0.563586313383,0.565794242480,36000,E0733942468BC5510B9FAADC5F68E92517C6A7F25ECDB50EDBD6DAAC7E853E09,IN_PROGRESS
103,run_103__alpha_1p0_seed_123__TEA_FL__CLEAN,alpha_1p0_seed_123,1.0,123,TEA_FL,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,20,0.106531035398,0.962896935502,0.612046679792,0.602235930051,0.106617904551,0.962945757868,0.614519323248,0.605155794901,36000,C238F95E11B15C90748365B9E09AFC0E90B8E13FAC83E359F68F1D3B73349F5B,IN_PROGRESS
104,run_104__alpha_1p0_seed_123__TEA_FL__SIGNFLIP_MU0P2,alpha_1p0_seed_123,1.0,123,TEA_FL,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,10,0.106404918818,0.962528592504,0.562792034185,0.566774492232,0.106405709988,0.962462368107,0.562931375366,0.566972723822,36000,662A13BE77257F7CFCD0E98FF2CAAFB599D1EABA2A5D7DD4F92CCB97A873C12D,IN_PROGRESS
105,run_105__alpha_1p0_seed_123__TEA_FL__SIGNFLIP_MU0P4,alpha_1p0_seed_123,1.0,123,TEA_FL,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,4,0.108679526588,0.962236625089,0.562466848848,0.565713953366,0.108636714206,0.962220673227,0.562506313132,0.565896265917,36000,FA92CB4E621F230053E49B51CD813012F82C5C2A1A18E1D737D314150D7CA562,IN_PROGRESS
106,run_106__alpha_1p0_seed_123__ARL_FL__CLEAN,alpha_1p0_seed_123,1.0,123,ARL_FL,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,18,0.099965838512,0.964396410541,0.613371576016,0.607141850153,0.100001546628,0.964454900702,0.616020937000,0.610264067369,36000,F621EE6DDDB64C3CD4DA625AE3EE528DB5EA487F4069A0D2BCCAEB4BF8551523,IN_PROGRESS
107,run_107__alpha_1p0_seed_123__ARL_FL__SIGNFLIP_MU0P2,alpha_1p0_seed_123,1.0,123,ARL_FL,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,11,0.100593879712,0.963565463542,0.567893345169,0.569197244182,0.100615034166,0.963502139483,0.568147114417,0.569482878294,36000,9FF529037702CC19B6CEAC25F07480F52FC04966C50E3C4D5414823EF715AC7A,IN_PROGRESS
108,run_108__alpha_1p0_seed_123__ARL_FL__SIGNFLIP_MU0P4,alpha_1p0_seed_123,1.0,123,ARL_FL,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,4,0.107856316936,0.963168117158,0.562608800233,0.562108908255,0.107819595857,0.963200504272,0.563005458740,0.562609307334,36000,6DCA37745128F1D8DE24B8EB4B8BB194A7D3E142323E1E11599202B9902DF07F,IN_PROGRESS
109,run_109__alpha_1p0_seed_42__FEDAVG__CLEAN,alpha_1p0_seed_42,1.0,42,FEDAVG,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,18,0.097498257212,0.965788573053,0.620437445985,0.591971869149,0.097499206234,0.965801624576,0.620284942972,0.592396616386,36000,1E10B8D4D29A310E4A8EDC55BA7C1BA19D6CABBBA9B4ABC87616A4A07B765B9B,IN_PROGRESS
110,run_110__alpha_1p0_seed_42__FEDAVG__SIGNFLIP_MU0P2,alpha_1p0_seed_42,1.0,42,FEDAVG,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,3,0.119662033395,0.961520241463,0.551363255739,0.550383675979,0.119644667603,0.961556012305,0.551739659039,0.550770493133,36000,BDB1359559AC4A36918DF8FC10A77446DE4406460D7723AF5B22551155DF980A,IN_PROGRESS
111,run_111__alpha_1p0_seed_42__FEDAVG__SIGNFLIP_MU0P4,alpha_1p0_seed_42,1.0,42,FEDAVG,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,3,0.119662033395,0.961520241463,0.551363255739,0.550383675979,0.119644667603,0.961556012305,0.551739659039,0.550770493133,36000,2B260C032F7EE829ABBFA20F1C21B029375B9B12F20E4C7BF91E254C471567DE,IN_PROGRESS
112,run_112__alpha_1p0_seed_42__FEDPROX__CLEAN,alpha_1p0_seed_42,1.0,42,FEDPROX,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,19,0.096934930589,0.966520425151,0.622915615202,0.606903241002,0.096950007608,0.966515107864,0.624458834371,0.608932247907,36000,64AF0EA371D421C8CCEB9DFA1DEDF63BD49601F91DAD05E32FFF829D5F1BD768,IN_PROGRESS
113,run_113__alpha_1p0_seed_42__FEDPROX__SIGNFLIP_MU0P2,alpha_1p0_seed_42,1.0,42,FEDPROX,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,17,0.156990121993,0.942042534432,0.537536020142,0.535886098178,0.157101446117,0.942141145943,0.538155186289,0.536589708276,36000,71B289EB104144086C2ECA0738CA433F2A838CE8C46D4DF057F37E72B910EC9F,IN_PROGRESS
114,run_114__alpha_1p0_seed_42__FEDPROX__SIGNFLIP_MU0P4,alpha_1p0_seed_42,1.0,42,FEDPROX,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,4,0.133044146093,0.951448332402,0.533462613527,0.528949040212,0.133061352038,0.951389358851,0.533659842142,0.529210184926,36000,1A981E4E493E30E066594D13E8405E4171C4A17D4BFBA7087297722996009B1E,IN_PROGRESS
115,run_115__alpha_1p0_seed_42__RANDOM_TRIMMED_MEAN__CLEAN,alpha_1p0_seed_42,1.0,42,RANDOM_TRIMMED_MEAN,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,18,0.096698871373,0.966314984503,0.624121577149,0.597164949442,0.096712688274,0.966306766877,0.624263138228,0.597831993204,36000,E9044705D8772E7E3BD12830C4A62CE511D61C38008A2D1DA9E392ABD6F8F60F,IN_PROGRESS
116,run_116__alpha_1p0_seed_42__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,alpha_1p0_seed_42,1.0,42,RANDOM_TRIMMED_MEAN,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,20,0.099877098668,0.965159199584,0.586122020635,0.580205888014,0.099973595284,0.965189169749,0.585625867411,0.580279962729,36000,F762188C9CC820AEC8804F58BD9D288AC92CAF42C72538E5285E8E2F2700A2AB,IN_PROGRESS
117,run_117__alpha_1p0_seed_42__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,alpha_1p0_seed_42,1.0,42,RANDOM_TRIMMED_MEAN,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,6,0.109579962104,0.963351321878,0.564615594147,0.565202223615,0.109553709417,0.963446549661,0.565056565563,0.565688850890,36000,79AC9C44C1E8F9159E1DEA645CC6FA6D77D739B8C8DC29272BE4BB7933725422,IN_PROGRESS
118,run_118__alpha_1p0_seed_42__FEDLE_ADAPTED__CLEAN,alpha_1p0_seed_42,1.0,42,FEDLE_ADAPTED,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,18,0.097601682496,0.965949058453,0.621909564990,0.593940721017,0.097614041812,0.966002714717,0.621963718340,0.594577503983,36000,A28C68C5515BE8F0C53AF0F327FDEA6C7A62A17874EB6193754E3552EBF576C3,IN_PROGRESS
119,run_119__alpha_1p0_seed_42__FEDLE_ADAPTED__SIGNFLIP_MU0P2,alpha_1p0_seed_42,1.0,42,FEDLE_ADAPTED,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,3,0.119431968516,0.961542477392,0.551620778879,0.550683825125,0.119413785401,0.961568097049,0.551917338914,0.550987927669,36000,94B3E3323779C7028487A98FC7AD6E29CD1CCCBC0F00FB9FEE3ABC42106A17F6,IN_PROGRESS
120,run_120__alpha_1p0_seed_42__FEDLE_ADAPTED__SIGNFLIP_MU0P4,alpha_1p0_seed_42,1.0,42,FEDLE_ADAPTED,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,3,0.119431968516,0.961542477392,0.551620778879,0.550683825125,0.119413785401,0.961568097049,0.551917338914,0.550987927669,36000,FF5BB14D2DD0E6288DDEACBA12A8AC2FE67B1171BD8E9C74359C9AEF68122E6F,IN_PROGRESS
121,run_121__alpha_1p0_seed_42__TEA_FL__CLEAN,alpha_1p0_seed_42,1.0,42,TEA_FL,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,17,0.107293917724,0.964717864732,0.613367208273,0.593896703936,0.107325031655,0.964709647106,0.613713931072,0.594523120203,36000,DD62249E56FFEBD4DE3C419F86BEAE55079C10B1026EDBAD0A81E0E42B58EB68,IN_PROGRESS
122,run_122__alpha_1p0_seed_42__TEA_FL__SIGNFLIP_MU0P2,alpha_1p0_seed_42,1.0,42,TEA_FL,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,20,0.099886165726,0.965913771001,0.608898469555,0.589368605137,0.099951722954,0.965925855745,0.609937425933,0.590448407652,36000,5C139EE5BEB42F836B0D443A1FA34F0FC166F106778357EDF58A52A9056317C6,IN_PROGRESS
123,run_123__alpha_1p0_seed_42__TEA_FL__SIGNFLIP_MU0P4,alpha_1p0_seed_42,1.0,42,TEA_FL,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,3,0.119838284530,0.961440965542,0.550817077412,0.550349780527,0.119820080050,0.961465135030,0.551062875282,0.550624564757,36000,DD336E985CFCC69092ACC2489AF1DECF709C6DF4C8F647FF78BAE63C148F4FEE,IN_PROGRESS
124,run_124__alpha_1p0_seed_42__ARL_FL__CLEAN,alpha_1p0_seed_42,1.0,42,ARL_FL,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,18,0.096944538126,0.966176251641,0.622856398450,0.595477953912,0.096955319360,0.966180602149,0.623517702525,0.596559615777,36000,9F2318D5FE56C079F58AB96E59235C592AC48FA39E10504920191C12E0A8F6DA,IN_PROGRESS
125,run_125__alpha_1p0_seed_42__ARL_FL__SIGNFLIP_MU0P2,alpha_1p0_seed_42,1.0,42,ARL_FL,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,20,0.100131102739,0.965482587334,0.610569638298,0.593667132402,0.100191728612,0.965469052421,0.612408354484,0.595000665977,36000,BF953DF5F2C2D8CD3820C0D3DB0AE09E49894A3F92FC1A26DE190BFF0778C593,IN_PROGRESS
126,run_126__alpha_1p0_seed_42__ARL_FL__SIGNFLIP_MU0P4,alpha_1p0_seed_42,1.0,42,ARL_FL,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,6,0.106865454736,0.963608485231,0.563451430540,0.562216113027,0.106840817518,0.963624920482,0.563644711990,0.562459301724,36000,26B80E7937C549D07110E29994FF81659B03EEBA3A66D45C27801CA99845DAB7,IN_PROGRESS
127,run_127__alpha_1p0_seed_456__FEDAVG__CLEAN,alpha_1p0_seed_456,1.0,456,FEDAVG,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,17,0.104289926529,0.965164516871,0.626142340974,0.610079285821,0.104343855005,0.965130679588,0.627495059056,0.612144358572,36000,C9EB31D3776A14FD4BB611ADAE04E8344C2F9302D96276BE5E8F49F023A9C878,IN_PROGRESS
128,run_128__alpha_1p0_seed_456__FEDAVG__SIGNFLIP_MU0P2,alpha_1p0_seed_456,1.0,456,FEDAVG,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,4,0.108804342857,0.961283380480,0.538745916352,0.531352006996,0.108734565299,0.961244709299,0.538734623006,0.531392043942,36000,C79753361E91F59654BF84461DEB31BE645E6B7E5135C95507EFB571F6FDFD5E,IN_PROGRESS
