ablation_run_id,reference_run_id,source_condition_id,outer_fold,alpha,scenario,method_family,variant,variant_label,component_isolated,fl_seed,early_stop_round,loss,accuracy,balanced_accuracy,macro_f1,final_active_clients,final_mean_residual_energy,final_min_residual_energy,total_normalized_energy_consumed,jain_participation_fairness,scientific_optimizer_steps_accounted,run_result_binding_sha256,run_manifest_binding_sha256,run_manifest_entries
58,293,49,3,1.0,labelflip_mu0p4,tea_fl,tea_energy_only,TEA-FL energy-only,TEA trust mechanism,123,,1.1582840965662062,0.5092548647365923,0.5118455802449515,0.474560352966122,28,0.18518324178257003,0.15675396820519244,17.519512963376773,0.8955858810885846,5644,9E4C37408733CAA7939C3F49E11138C9EF71983A2BC6D36F5BD7996483204ABC,9E523EC5CB3C8ED024E49C315D183F77F2EC3F2D6C69F3998AF8510E73D1D6F5,11
59,294,49,3,1.0,labelflip_mu0p4,arl_fl,arl_no_energy,ARL-FL without energy-aware selection,ARL energy-aware selection,123,,1.4662920140971152,0.4466065495965828,0.4468956936184954,0.4011608405497959,15,0.1688782889466671,0.07538794917151637,17.976051642782053,0.9539709038874314,5836,39C9F389C33B33772A0B1593397197825442DBD70AB575FAD24C98CFAF16EAC4,42F8E3C9289CEE4107F761A2C882B8C10E33755E46897865D37E7ADA69A8E02F,11
60,294,49,3,1.0,labelflip_mu0p4,arl_fl,arl_no_pressure,ARL-FL without adaptive global pressure,ARL adaptive global pressure,123,,0.9088251182803284,0.6938775510204082,0.6834551491280857,0.6792924789659724,21,0.19254335822507485,0.079384566846341,17.31342970298664,0.8707482993197279,5544,2BAA73E3590E9796BBFF511E68F4A093A906A68CCECD18E7DABF7A46CA986003,9062D2BA2217CF0E9B222BA298B5FB54AEEFFC5EC93E1819620041A19D63F73F,11
61,299,50,3,1.0,labelflip_mu0p4,tea_fl,tea_trust_only,TEA-FL trust-only,TEA energy awareness,456,,1.1930373634950324,0.6843853820598007,0.649758733887663,0.6184229206094488,15,0.27784267470988905,0.08483452932692181,15.7003565649987,0.7179652863784036,5145,F08E44FE84F49FE0FA29CFE5025D74352B8165FB973E88F5A6B58C2CA1020846,1D8AE55B42A3D0DDD932C2E587B65E772AC0B5BF4EF1A9B41A836DB0F12685BF,11
62,299,50,3,1.0,labelflip_mu0p4,tea_fl,tea_energy_only,TEA-FL energy-only,TEA trust mechanism,456,,0.8643667420675588,0.7432368296155671,0.7070140678805773,0.6885282005412248,28,0.23607197494589258,0.21287400742176,16.8699361583906,0.8829924614518604,5564,800E01FFC5BBBE8967869E035DD8E1F952FDA52B6C033CD4C96DC3C78F87A45A,62B2CAD6D558972DA98DB7C9957EC4408C47D1877A09FC53D31DB720C0DD97EF,11
63,300,50,3,1.0,labelflip_mu0p4,arl_fl,arl_no_energy,ARL-FL without energy-aware selection,ARL energy-aware selection,456,,0.8747054669434955,0.7005220692928334,0.6708896055278588,0.649723540154778,25,0.23246048018029467,0.0826077256215669,16.971058011827346,0.9039445881967435,5618,110B5272CCEA2C2534F0B019D034C8B2504ED4AD7BDD783A16C155417E42CF5E,0DF86565B89BF0708FC1B0E4FE9FDA71D1AE133F6F042566A666D3C14F3A14DC,11
64,300,50,3,1.0,labelflip_mu0p4,arl_fl,arl_no_pressure,ARL-FL without adaptive global pressure,ARL adaptive global pressure,456,,0.8768286935854253,0.7138111058376839,0.6712387923754082,0.648439107210799,24,0.24855351726096964,0.07562924736873794,16.520452973568442,0.8090451244918185,5429,191E04EBE52E0D1E1DC740E3DCDDDD5AB2BBF962285E1321F7415372938201B8,15CEC878FF49D6DD74CADE68A2FBAA1E2A596C2E1B8FE20F99AC3B012BD5AA50,11
65,413,69,4,1.0,labelflip_mu0p4,tea_fl,tea_trust_only,TEA-FL trust-only,TEA energy awareness,123,,2.0858915743899358,0.3512674599068805,0.31654795904001504,0.23975506358447563,14,0.2808630663820318,0.07999092364374996,16.15887168609772,0.7971938775510204,5563,921DEE4FB46C3CF183773984C9BDDA9988F759289CEC3DE67E90DBD7FD6C1801,160CE1A51A12053DFC43148C58D549035013491ABD3351FCD500F998BB3EB227,11
66,413,69,4,1.0,labelflip_mu0p4,tea_fl,tea_energy_only,TEA-FL energy-only,TEA trust mechanism,123,,1.011475007273777,0.5080186239006725,0.4615533243950885,0.406896541735511,28,0.26076121488394144,0.2196967103725005,16.72172352804425,0.9386146048432513,5744,19CA19C0131FC45A836B789E679BFF0097C5A7E1E9036B98EA682A8450B36D1C,A148C07B5C64571C12E104FDA5B13A7EE0A300FA99DDDD43A80E2F0C93070791,11
67,414,69,4,1.0,labelflip_mu0p4,arl_fl,arl_no_energy,ARL-FL without energy-aware selection,ARL energy-aware selection,123,,1.8714349458579012,0.30781169167097777,0.2722539097385138,0.2166988677846072,26,0.252169291541414,0.08223383903587567,16.962297381635018,0.9377674102380757,5824,AE9661CD953A0AC1DCF129D50AA6CF28E6C005A4FB3B3AD3ABD7BBCC2F5CBD97,6ED1FD3656A9EAEB5C205183CE4D6006BA13EC2FB1BCC20B3E9B7F149E9A7805,11
68,414,69,4,1.0,labelflip_mu0p4,arl_fl,arl_no_pressure,ARL-FL without adaptive global pressure,ARL adaptive global pressure,123,,1.5624146286342284,0.5768235902741852,0.5308271538081948,0.4697318535610608,26,0.2754781991070924,0.08668792084981501,16.309647969796025,0.8783776365053746,5566,94263F7B23CCDFDD82A28B0576F47D442D1B94A3760010BE788DF811CEDD5E33,0AE4EE156B85A6F14EB43EE192B5B9557656EA834287EDD8370422DEB685C7D4,11
69,419,70,4,1.0,labelflip_mu0p4,tea_fl,tea_trust_only,TEA-FL trust-only,TEA energy awareness,456,,0.5427393418979102,0.8303155716502846,0.7613921611877466,0.7619875407302663,15,0.2948090968114446,0.08309129538350263,15.319680759653128,0.7390436774813391,5261,04641B88237339ED06310F74FFF3094833529022EFADF3A624580775424033D9,5049BFC04BC29B8FD3790E0C2D6160E73B7359740A6CBD0CDDD26C5777563957,11
70,419,70,4,1.0,labelflip_mu0p4,tea_fl,tea_energy_only,TEA-FL energy-only,TEA trust mechanism,456,,0.5828989822508076,0.8065183652353854,0.7407026842366582,0.7429350933762499,28,0.2513892549267756,0.22248814153728136,16.535436332423863,0.9264406151565685,5804,50E402DC2535D9FBF09F500A75B61EB69FDA1BBB0CFC4680258F1E79FB287634,0BF15BF5029B1FDE5DB47CEF170CFA898B955532BD1D9E7C7772C412189E20B4,11
71,420,70,4,1.0,labelflip_mu0p4,arl_fl,arl_no_energy,ARL-FL without energy-aware selection,ARL energy-aware selection,456,,0.8077744817215732,0.726849456802897,0.6427664328757341,0.635227954345238,23,0.24189910575623555,0.07658619558934063,16.801160509198986,0.9546881153263244,5849,15CCC1077DB33401594218BA6E5E44145897DFBE80668C4ADB67FFA740E73942,B6673C1F189DF7EC590C65E45BBAEEF83DA3B41E233845CA133A23C5E5352E5C,11
72,420,70,4,1.0,labelflip_mu0p4,arl_fl,arl_no_pressure,ARL-FL without adaptive global pressure,ARL adaptive global pressure,456,,0.8069615285136326,0.6839110191412312,0.6260245704044017,0.6070716930067972,26,0.26194954130949943,0.08542456935290343,16.239748313707594,0.9026594604353075,5660,0A023D45FDEC4909F43BDEDAB9E9382E60556738F2721C3DB726B7EDB102C741,6F1330814C7F5C44D8BAED374F489C783A51F0F2D87060ED2AEF0758A34BD064,11
73,533,89,5,1.0,labelflip_mu0p4,tea_fl,tea_trust_only,TEA-FL trust-only,TEA energy awareness,123,,0.5609500073374554,0.8302073050345509,0.8163061960809664,0.8146583059377989,16,0.32551535940252985,0.07288219391845518,14.963625869698419,0.6840998101623027,5290,101F043B171C1E72F7B0E87781F8531F847E0803341097CA6D293CBE6A8551D9,CD9FE5E2C43507CD3D7234B55DD82DE9D4A88D5E42D9A9F0BA64A267E17ECE94,11
74,533,89,5,1.0,labelflip_mu0p4,tea_fl,tea_energy_only,TEA-FL energy-only,TEA trust mechanism,123,,1.1068302222324382,0.5345508390918066,0.5079402912877761,0.4698587214474476,28,0.29728560988170144,0.2691330957691615,15.754058856281617,0.8888296335799836,5623,6C85832BF019D80218D929A1485EDF3C091913EA8A594797858AF3D032698048,B945718B33FC34F845B4444ED747A4C593C3B0AC68AD5541CE93736972548831,11
75,534,89,5,1.0,labelflip_mu0p4,arl_fl,arl_no_energy,ARL-FL without energy-aware selection,ARL energy-aware selection,123,,1.0553973728436001,0.6357354392892399,0.615034639734192,0.5928428948149197,24,0.282459330039256,0.0873616830250015,16.16919469187009,0.9172208209126347,5781,A753DBF69246DB68EEB75A3D441603705942A5FBD2C300809BE8C3A632B6FA40,177E524EBC6519275D8A5E23300591DA9940ED73D43C12E9CE9995F961C5ED28,11
76,534,89,5,1.0,labelflip_mu0p4,arl_fl,arl_no_pressure,ARL-FL without adaptive global pressure,ARL adaptive global pressure,123,,0.6529542187712388,0.7897334649555775,0.7548161041059324,0.7483173760234553,25,0.29982255104350297,0.08751650986336451,15.683024503751176,0.8556881872245754,5556,666410B55FEDF17598D4A89D3B595F61F60138C04B727D442A7E5551B65AE743,E1A60D66068DB997251CDD72D25714F55DD4A987B9EE3F77C7754DDCE330E95C,11
77,539,90,5,1.0,labelflip_mu0p4,tea_fl,tea_trust_only,TEA-FL trust-only,TEA energy awareness,456,,0.8226781721058626,0.7413622902270484,0.7018832170193222,0.6977920294891767,13,0.2610497715352743,0.07893823476352396,15.771344974379165,0.7789906229003768,5440,9DEF9682F9956DBB935965697B14FB8A3D7296B125058716540E465A2E8C82F2,98248D81DC1B27546BB8AD5FC7E383AAE4D45E1CD1F4E4D68219E06E017DE12F,11
78,539,90,5,1.0,labelflip_mu0p4,tea_fl,tea_energy_only,TEA-FL energy-only,TEA trust mechanism,456,,0.745890107230161,0.7956564659427443,0.7729953857927012,0.7607963365936795,28,0.23575192468682654,0.20955073508475447,16.479684686135702,0.909411269879162,5671,59149F6423783D7431939BD193C3BE3D2617B7B7AD260C3B2FF5199C400CB3CE,E655589465C6A98DD058D13BF71EFF91CB5DA33D7555AF0F8EE89AEF5A86BA5F,11
79,540,90,5,1.0,labelflip_mu0p4,arl_fl,arl_no_energy,ARL-FL without energy-aware selection,ARL energy-aware selection,456,,0.7559891370771432,0.7502467917077986,0.7095764314227987,0.6985355300919048,25,0.22634945851616628,0.08611998690321479,16.74295373891419,0.9257652028004397,5759,AC16CE8E63420285ED107518842FF052E7FD549A0EBEDBE40711288124C998BA,865CE02954F2476144CA30712522AD1D146C0FB3451145D1EE66BC605874F0FC,11
80,540,90,5,1.0,labelflip_mu0p4,arl_fl,arl_no_pressure,ARL-FL without adaptive global pressure,ARL adaptive global pressure,456,,0.6663153614014063,0.7467917077986179,0.7145479039592079,0.709762601550047,26,0.24183209462671865,0.08074559654816973,16.309439927818723,0.8791885090061873,5579,49EDF317CB3BCD67B53B3CBD1E5756633F42FAA64ADB24E0543D619612578E61,A7AA7F250B8F42DEE9ED177AA36BEFBD51963A0D04A60DD9E4A7B56DA46C7194,11
81,77,13,1,0.1,signflip_mu0p2,tea_fl,tea_trust_only,TEA-FL trust-only,TEA energy awareness,123,,1.5635286422743313,0.5548654244306418,0.520238514288423,0.4349589241560143,19,0.3653168411736559,0.08668486982615528,14.310783182344545,0.5833284722627311,4458,D41636575A6097F118B5D3EADADF3D9AC85F924D4ACD77B841825DF29A2BC20E,F689E63A97AD3A425C7F561F914F3FF0F46DFF43B4E6CD14508DF738ED814617,11
82,77,13,1,0.1,signflip_mu0p2,tea_fl,tea_energy_only,TEA-FL energy-only,TEA trust mechanism,123,,33.98750789318519,0.09472049689440994,0.08333333333333333,0.01442080378250591,28,0.30412576254266865,0.25401734320400243,16.02413338401219,0.8323795650816772,5116,64E0AB84F00464FA13F54A869517C4494AFA955C0DDF17EEB678E2150920D696,6FF71A25D1C075AFF6A02FDC05A17621BF7739F0E25020A5B3CCB513756BE494,11
83,78,13,1,0.1,signflip_mu0p2,arl_fl,arl_no_energy,ARL-FL without energy-aware selection,ARL energy-aware selection,123,,3.748235323414299,0.16149068322981366,0.17028127248161992,0.0672223416641756,15,0.2421877570167115,0.07144269872939796,17.75839753873899,0.9313480098257215,5734,5E239282A953BC8507CF758491847DE874FFEE7B2D9A983225B05814C023BC7A,63C639028D95660EC58245FBAB60FE7D55D024CFA6F8D3F4B014E9D8A34061FB,11
84,78,13,1,0.1,signflip_mu0p2,arl_fl,arl_no_pressure,ARL-FL without adaptive global pressure,ARL adaptive global pressure,123,,2.223332727917973,0.3752587991718426,0.3777929736634334,0.2951184358979747,21,0.26548502047550565,0.07608338595299069,17.106074161892753,0.9030160736861116,5477,DC0AA3F0B3EB010CB10B0D4B988A71039D0E606A66C98B45F4A1AA230F1B65CD,ABE2C049BA43FB09EAB702E2DB2507840EAA8663BA57684F62BF457538060253,11
85,83,14,1,0.1,signflip_mu0p2,tea_fl,tea_trust_only,TEA-FL trust-only,TEA energy awareness,456,,2.0402645166369453,0.42132505175983437,0.4134519084930582,0.30578514027116904,18,0.3338607705230247,0.06796424482600144,14.379599729619079,0.603090840557859,4527,B5606DD6074017A8C3E6C80D07A7EBBAB8CB9FA4AFC9CDCC49370302EABA3B57,2E66D84FB7C9EF7DAAC3FED43DA2C43DB79D29FE67EF7BAE643A051B474776BE,11
86,83,14,1,0.1,signflip_mu0p2,tea_fl,tea_energy_only,TEA-FL energy-only,TEA trust mechanism,456,,34.344081811529755,0.08902691511387163,0.08333333333333333,0.013624841571609633,28,0.26419433832715417,0.18682857837049055,16.330259831103454,0.835544043615399,5247,E991FAFB821C4DEA3DDF5D232BBC275990DBEE974F301398BF24E46DEAD71014,66397C60DF3FF033BF8C88074A11251529AD328363F7FE59CD4EAE69CE243060,11
87,84,14,1,0.1,signflip_mu0p2,arl_fl,arl_no_energy,ARL-FL without energy-aware selection,ARL energy-aware selection,456,,2.2444135604684643,0.4389233954451346,0.44260852566230385,0.32481338130636467,17,0.2220476385337842,0.06746424482599939,17.510367425317813,0.9348524685947999,5685,779C0BB2DEA6436098BC8E7E624B59876AB2E3B97C6E01DA1AFAB416312A3718,4103DF181CB25A48351F86579951D7A92ABB411F629685709984E5FDFD429905,11
88,84,14,1,0.1,signflip_mu0p2,arl_fl,arl_no_pressure,ARL-FL without adaptive global pressure,ARL adaptive global pressure,456,,2.7428594139051734,0.2795031055900621,0.2992886430671416,0.22410070203719076,21,0.24700132364806807,0.07052092072673302,16.811664242117864,0.8474396728882863,5431,737FAD56DBB9B1AB8D0C1CE58589B156E0F7D8ABAE87B7454ED2B2078DFC9359,6189F328F83200F43C1D01E39C237F72ECBEFD27B88885E40C7B074A9FCF60A9,11
89,197,33,2,0.1,signflip_mu0p2,tea_fl,tea_trust_only,TEA-FL trust-only,TEA energy awareness,123,,1.5331193873284785,0.5945017182130584,0.5699335664936561,0.5162297334332853,14,0.25943659927817875,0.07396878635601842,16.259797547062796,0.7393305361994714,5143,E0042E5A46DAC1BCD4E7260F31E338BE12FBA42BE3078248F611A26F357F01FC,B639EF2DC04AA8A3D089557A735058B600482EE58B9C590E93A90344EAC8E845,11
90,197,33,2,0.1,signflip_mu0p2,tea_fl,tea_energy_only,TEA-FL energy-only,TEA trust mechanism,123,,10.438472339787435,0.2184585174275896,0.16303661616161616,0.05978515976640114,28,0.2415832598790019,0.2129751952952173,16.759691050239745,0.8843590055382983,5365,2C58B183387732A78F0BF4B68C31CCB1379BE0D74AD460DDA721250DF93DB21C,1A400F836057BF33E1D10771FA05D3FAC802A51EF896FCF9B40C94B286EA6588,11
91,198,33,2,0.1,signflip_mu0p2,arl_fl,arl_no_energy,ARL-FL without energy-aware selection,ARL energy-aware selection,123,,1.7075756724464817,0.6121747668139421,0.564324594565458,0.5239675618214771,17,0.21193443448629298,0.07146878635601589,17.589858161235597,0.9358476440035562,5722,DA20AF3ACFF4E300165E439C59B0FEC915F102BBF17806A822E3B3DCA64EC7F4,5A5983BC1EDD24BA9D7090621C889EBBFD6C00E3EBBF7E7F4057A2B71321F145,11
92,198,33,2,0.1,signflip_mu0p2,arl_fl,arl_no_pressure,ARL-FL without adaptive global pressure,ARL adaptive global pressure,123,,3.235297641393655,0.29405989199803634,0.24364514918719724,0.12934168138960883,22,0.22894846221921958,0.07479436573743742,17.11346538471365,0.9081827263645446,5512,9C8B3E431EB41A698EE9D0AB47134BD16B2F8E8DDF4DD50A462EDA47F838249D,4E4919742763DF8D93F71667BE1BD03A818FEBD2B3127D9F2A9BB123997E6CD0,11
93,203,34,2,0.1,signflip_mu0p2,tea_fl,tea_trust_only,TEA-FL trust-only,TEA energy awareness,456,,1.337989098822655,0.5562101129111439,0.4870940295032114,0.4200887317935614,17,0.3288991881245345,0.0820299611420443,14.978518719453705,0.6655740159904158,4882,7AC1A28E2FCA2EF452DB437612512873FBA13D0245AD86D8ADBE2EC052FC9C9F,9D330FD602A26441C62CD40AAC5110D26CDD6BE800BCEA589D313638859A70AA,11
94,203,34,2,0.1,signflip_mu0p2,tea_fl,tea_energy_only,TEA-FL energy-only,TEA trust mechanism,456,,20.467978996685105,0.1134020618556701,0.08333333333333333,0.016975308641975308,28,0.28503902852863083,0.2158920714651285,16.206603188139006,0.8747471434038598,5292,9D3AD796197D39A2EAAFE7F8E8B95A9575823880A777309C2CC3FF01D79AAF3B,8EAAA2E5AC1FDE3946A441620179D3A85702ADA73E9959D644E95A5EFED35C22,11
95,204,34,2,0.1,signflip_mu0p2,arl_fl,arl_no_energy,ARL-FL without energy-aware selection,ARL energy-aware selection,456,,2.1166308386819175,0.49091801669121254,0.4531748771474436,0.37138021927982207,20,0.2579452875012928,0.062190576860676805,16.96522793690447,0.9101354964220298,5643,A2CF7608398ADFCEC37264E0CD75B905102522A740DEFCC060CA15B6474A13BF,439350E778B7382A684CF8F6172804592EF646DB6142FDCD4E96DA79B8845509,11
96,204,34,2,0.1,signflip_mu0p2,arl_fl,arl_no_pressure,ARL-FL without adaptive global pressure,ARL adaptive global pressure,456,,2.173672241589926,0.5252822778595975,0.450700319028801,0.3700678107933158,23,0.2769897415263684,0.06354943903448598,16.431983224202355,0.8448711043521423,5394,95474B5ED87E36CFDB4B75DF8A52B2C1A6D5EEE7230D30C6D9D16B84212EEC7B,02299F672B3FA94276733A59F5D1437933EC598CCC490D32D9E47934433F57A5,11
97,317,53,3,0.1,signflip_mu0p2,tea_fl,tea_trust_only,TEA-FL trust-only,TEA energy awareness,123,,1.129611872076479,0.6416706217370669,0.5857205916939251,0.5234052032752394,15,0.2595653099042729,0.08255704037842551,15.436815055969092,0.6788578217149646,4772,C40C55EB90774D045DA4054B43A8A8B3E00FEEA7B75174F3DC9CD1969C7F5F23,42A3398FFEED6513F144DB38F28DF89ADA044FB2CC645EA36C2825235516717B,11
98,317,53,3,0.1,signflip_mu0p2,tea_fl,tea_energy_only,TEA-FL energy-only,TEA trust mechanism,123,,17.748786840950306,0.09871855719031798,0.08333333333333333,0.014974802015838734,28,0.210453688293449,0.16490089582121226,16.81194046107216,0.8509099418190327,5190,6E14F09E857468810C659127140A1569CE2BCF12BE586B43CF84B8C84B70155A,017153696B99B9924AB9E6D552B4A1CE748B14FFE505F3FE80F73F6FFF93E28F,11
99,318,53,3,0.1,signflip_mu0p2,arl_fl,arl_no_energy,ARL-FL without energy-aware selection,ARL energy-aware selection,123,,1.341236073822561,0.627906976744186,0.5732130302681974,0.5130244620752887,17,0.18581419013420633,0.0682102200456402,17.501846409530955,0.9132628598826458,5493,A1A45FD9C668F4871AE15C3BBF1840D1259F27C2992786FC4CA52316C7C4B3B1,D6A9EDB4536A4C7B85320A2F68E56EED3B293B7C5D3757A5B61CE69DC034A526,11
100,318,53,3,0.1,signflip_mu0p2,arl_fl,arl_no_pressure,ARL-FL without adaptive global pressure,ARL adaptive global pressure,123,,1.3794809134582462,0.5595633602278121,0.5594309680210249,0.5070208735586007,19,0.19502535398293327,0.06928581198457992,17.2439338217666,0.8843590055382983,5364,AAEEC332EF0FCA5AD760D0ABEB0D1909974B451DA416A908E78A8511B8DC48BC,5A8099897389B026B370512E9F1F70C26D45A1B07752FCC96723B245A50C21FB,11
101,323,54,3,0.1,signflip_mu0p2,tea_fl,tea_trust_only,TEA-FL trust-only,TEA energy awareness,456,,1.7523895460788708,0.41765543426672996,0.3828558380871421,0.26861797835838436,16,0.31810911670755493,0.08151747374295765,14.572896189064055,0.6433195287684452,4567,D35FCB88A7C9B1D810A73D9471C25844140967EF686122663CF8474D7450C556,D03341C88BF907E00EB064E8350B10A67EF92EC7E00C24004C79BC64F0AC70D2,11
102,323,54,3,0.1,signflip_mu0p2,tea_fl,tea_energy_only,TEA-FL energy-only,TEA trust mechanism,456,,59.473698836454695,0.09065021357380161,0.08333333333333333,0.013852625471424428,28,0.25825639850244986,0.15335026652347195,16.248772298806998,0.8601318152006795,5187,81CADAC698B5E9D23860AE082B7BC21E7031A0062EC40082E3CFF249C33CABB5,76E546248B3CD140ACD76E60B9682FAC224D24F592C8846C2515D154637AE8C3,11
103,324,54,3,0.1,signflip_mu0p2,arl_fl,arl_no_energy,ARL-FL without energy-aware selection,ARL energy-aware selection,456,,1.5051446707966094,0.5116279069767442,0.4950388627881843,0.40487242267558043,17,0.22413740360840587,0.06642120330463963,17.204104155840227,0.9229242855989201,5616,BFCCA204B28D0A193FBAF62D4D3798EB89B3A3FC7575F2C8D18478FA08863612,67D4574E0D52454E50DC0F2FDB32A6BE133A39AC83F7A6EACC8075089135BDE2,11
104,324,54,3,0.1,signflip_mu0p2,arl_fl,arl_no_pressure,ARL-FL without adaptive global pressure,ARL adaptive global pressure,456,,2.7638086524120595,0.3165638348362601,0.29565472137823057,0.16170466453516186,20,0.2407615450785412,0.07854656109806515,16.738628194676437,0.8858670977886542,5397,5543B7835B50F89C885BDEE04A10AA25CCF3497319F0631890E3B273062C2A9F,62707928B2DE663AF08D95281960C0F6526A3EC62670422F9D15C5DD92265662,11
105,437,73,4,0.1,signflip_mu0p2,tea_fl,tea_trust_only,TEA-FL trust-only,TEA energy awareness,123,,1.1054924572926386,0.6508018623900672,0.6094463505012148,0.5800068246807673,14,0.27674717296050727,0.06946408567077428,16.274116701900404,0.7493653811928024,5390,7068142E30C7C521A62F6E89458A1B8352FB4669F4CAF408F1DF09DEEBF51541,B7F9E6121D6364CBAED0214D4EF71AE49EADB28DC47ADBE492279ED737532CF8,11
106,437,73,4,0.1,signflip_mu0p2,tea_fl,tea_energy_only,TEA-FL energy-only,TEA trust mechanism,123,,3.142040408342167,0.28815312984997415,0.2741554758841863,0.15819553276625056,28,0.26381748434036506,0.20331383173572837,16.63614798326439,0.8881389049247302,5462,631CFB99AC0A9C2779A3EB8B295A48D0770D629FF5F863B4B1A9A2CEECE9EBBB,C0B1CFEFD8953023C997BC529055B29CCF8D68182210067279E41C8271F5AE87,11
107,438,73,4,0.1,signflip_mu0p2,arl_fl,arl_no_energy,ARL-FL without energy-aware selection,ARL energy-aware selection,123,,1.122778749934639,0.5349198137609933,0.43095550952998846,0.3846707887437888,17,0.2242785931815287,0.071464085670772,17.743236935711806,0.9216589861751152,5903,4BDAA0BA210DE28EA6B311471AD31687D98916B6387F71A76A64B37B6048D934,30343BAE50D95FADE009F6B6AD3C22FF37A5674674ABAB6491D93A114DA5FF05,11
108,438,73,4,0.1,signflip_mu0p2,arl_fl,arl_no_pressure,ARL-FL without adaptive global pressure,ARL adaptive global pressure,123,,1.5344680424989718,0.4593895499224004,0.41887290894142226,0.3354637579414592,23,0.2509781753213266,0.06597818764060573,16.995648635797465,0.9017335828129579,5601,5FD87C242FB8248F02AAD4714514847B8BB15769D39CBB84AD0E1FFC47D58526,DECEF5CE1382DB8ADB3D4E61527587C450FF1A826C48D49F0BAF2397F296FE19,11
109,443,74,4,0.1,signflip_mu0p2,tea_fl,tea_trust_only,TEA-FL trust-only,TEA energy awareness,456,,1.7087064298766916,0.40713916192446975,0.35938755542646095,0.26861189737033914,17,0.304634314986666,0.08425004618658294,15.044574650746934,0.6599625471254507,4987,47EF5036D70AB539D1E981C558A1AA3A3D0A0E1664CA1CF209B38C736E2632F4,F2921E2F7E1336E55D50B68A5A7A7A3329E95DDE7A6B4916AFA19B8B734A195E,11
110,443,74,4,0.1,signflip_mu0p2,tea_fl,tea_energy_only,TEA-FL energy-only,TEA trust mechanism,456,,9.035398500050773,0.15106052767718572,0.08333333333333333,0.023832843617368593,28,0.26450945745033977,0.19700470508451523,16.168070661764066,0.8620782551536116,5338,79CC0C833DF03C71C984F433A5C10454460BDF42FC17975434E7CDBEB0C453DC,6FF15658AF7FDB97C1917B89DD794A3582E00B1657327FC935A1A7BA5D560E70,11
111,444,74,4,0.1,signflip_mu0p2,arl_fl,arl_no_energy,ARL-FL without energy-aware selection,ARL energy-aware selection,456,,2.0001406188585937,0.4164511122607346,0.37130496660573004,0.2937836712388176,17,0.2297352509226925,0.06775318053497195,17.141748444538187,0.9004547296384674,5701,B45322FCBC80949ABB3A6B09535319E1CB3845727CD263F3BDA3F1B1D58B864A,0085914420FD2E4F070A115CD226CF92B52AEAE82027F1C2CBC1A2F336BC8A65,11
112,444,74,4,0.1,signflip_mu0p2,arl_fl,arl_no_pressure,ARL-FL without adaptive global pressure,ARL adaptive global pressure,456,,2.326177511693774,0.4412829798241076,0.33470126634507463,0.2527075134682449,22,0.249436010269418,0.07624303152319964,16.590127182829875,0.8567144998929107,5486,BA81D6FD2ED8B1236E17DF2095FEC784ADDC7CD5A24E07B494A4115BBA446264,72F5DECA20940CA5B61BB55D6B97CBA7EC3BAAFAD3A02FC8A09F8204C03290B5,11
113,557,93,5,0.1,signflip_mu0p2,tea_fl,tea_trust_only,TEA-FL trust-only,TEA energy awareness,123,,1.741745784628662,0.567127344521224,0.5605626908214995,0.5221184920454548,18,0.34568276307338447,0.08168670504453276,14.398938566914492,0.6157303716702456,4702,77DAAA8FE6C973C782537B272E1F4A0CA73EB7CA90A974633E1E9D9AA5FF0256,7F62B19D90C8C3E6242167270C22BBD6BC930EC69AB327BCF4739E0583558FCF,11
114,557,93,5,0.1,signflip_mu0p2,tea_fl,tea_energy_only,TEA-FL energy-only,TEA trust mechanism,123,,17.280211004547166,0.17867719644619942,0.15657552083333334,0.048558962722328396,28,0.3092598332246186,0.25270757739503064,15.418780602679936,0.8359718695465898,5172,7E43DEEB5A7192D5D6A6319DCE06B81225B9B248B5667CCA9FF525690BFC0E14,A47E56E03F7025558644041EB122E760BBBF361681E3D9EC7820E91CC2B94454,11
115,558,93,5,0.1,signflip_mu0p2,arl_fl,arl_no_energy,ARL-FL without energy-aware selection,ARL energy-aware selection,123,,2.163824325370412,0.39190523198420535,0.41086809508700456,0.33041277660675944,19,0.26331300269917074,0.0704334855777563,16.705291857392474,0.9180312819159313,5687,15DCA7DAF579CC5366C74AF47E10AF23EC4F5971ED586ADB6F3A9F781AFD929E,212D0C8E16360E9898767F75FBCC8721F0C57E6CBF6D64CD583B002C20E4948D,11
116,558,93,5,0.1,signflip_mu0p2,arl_fl,arl_no_pressure,ARL-FL without adaptive global pressure,ARL adaptive global pressure,123,,1.792486453574125,0.5024679170779862,0.5401665640461318,0.4754682189751604,24,0.29147204328161314,0.07623623071910132,15.916838721084089,0.8333506948061418,5342,25C915C79C49D1B78C4E70E74F6E89E29EAC2F03A2029829411CD66481EB4CA2,1CC024C66ED42C389F9AC6D69561F72908DD4496D9294B51E77EA298D00E3EB9,11
117,563,94,5,0.1,signflip_mu0p2,tea_fl,tea_trust_only,TEA-FL trust-only,TEA energy awareness,456,,1.3902809189049654,0.4698914116485686,0.4274597262777419,0.3476523265036344,19,0.29621210295764033,0.08097055403139344,14.786799694552917,0.6602675734341342,4753,13183C38BC263A48F5C8C94A29A48934EE43B29E67CAD6CAA427F651FBAF91C8,13B2E01AE6C4851F35D49F8BEE3F41BFCF437D341448F3F0B8B0274EDBB3497E,11
