alpha,scenario,method,method_label,macro_f1_auc_0_100_mean,macro_f1_auc_0_100_std,macro_f1_auc_0_100_median,macro_f1_auc_20_100_mean,macro_f1_auc_20_100_std,macro_f1_auc_20_100_median,balanced_accuracy_auc_0_100_mean,balanced_accuracy_auc_0_100_std,balanced_accuracy_auc_0_100_median,active_clients_auc_0_100_mean,active_clients_auc_0_100_std,active_clients_auc_0_100_median,mean_residual_energy_auc_0_100_mean,mean_residual_energy_auc_0_100_std,mean_residual_energy_auc_0_100_median,macro_f1_round15_mean,macro_f1_round15_std,macro_f1_round15_median,macro_f1_round20_mean,macro_f1_round20_std,macro_f1_round20_median,macro_f1_round25_mean,macro_f1_round25_std,macro_f1_round25_median,macro_f1_round40_mean,macro_f1_round40_std,macro_f1_round40_median,macro_f1_round100_mean,macro_f1_round100_std,macro_f1_round100_median,macro_f1_postattack_nadir_mean,macro_f1_postattack_nadir_std,macro_f1_postattack_nadir_median,macro_f1_postattack_nadir_round_mean,macro_f1_postattack_nadir_round_std,macro_f1_postattack_nadir_round_median,macro_f1_delta_round25_minus15_mean,macro_f1_delta_round25_minus15_std,macro_f1_delta_round25_minus15_median,macro_f1_delta_round40_minus15_mean,macro_f1_delta_round40_minus15_std,macro_f1_delta_round40_minus15_median,macro_f1_delta_round100_minus15_mean,macro_f1_delta_round100_minus15_std,macro_f1_delta_round100_minus15_median,macro_f1_final_recovery_from_nadir_mean,macro_f1_final_recovery_from_nadir_std,macro_f1_final_recovery_from_nadir_median,active_clients_round100_mean,active_clients_round100_std,active_clients_round100_median,mean_residual_energy_round100_mean,mean_residual_energy_round100_std,mean_residual_energy_round100_median,global_pressure_round20_mean,global_pressure_round20_std,global_pressure_round20_median,global_pressure_round40_mean,global_pressure_round40_std,global_pressure_round40_median,global_pressure_round100_mean,global_pressure_round100_std,global_pressure_round100_median,global_pressure_max_mean,global_pressure_max_std,global_pressure_max_median
1.0,labelflip_mu0p2,tea_fl,TEA-FL,0.5913689302303143,0.027078385528524755,0.5829808139293191,0.6529517227590127,0.03248664331109342,0.6418417348682045,0.6276923370459221,0.01949268838001274,0.6268497532911744,24.482499999999998,0.5222879686745839,24.575000000000003,0.5723724157018648,0.02424852315650882,0.5736135666797241,0.4689450047410137,0.06446209130751503,0.4680499737597687,0.5033647169292508,0.06521189993933342,0.48079934470029173,0.5158434369135969,0.06740695949190546,0.5038429430165555,0.6243808050779449,0.06753215223321883,0.6220550875496864,0.7124245944197403,0.04381047897847891,0.7139625389170062,0.47920466009839585,0.05034140237439632,0.4718233229382285,26.5,9.44281031614353,25.0,0.046898432172583125,0.0952854540803011,0.019076564698240206,0.15543580033693127,0.09742401109506608,0.14623307622413,0.24347958967872657,0.06873601619430178,0.219964540561948,0.2332199343213444,0.0702673544954376,0.25863021461026703,15.3,1.636391694484477,15.0,0.2836233548233807,0.024594596294600753,0.28122116907073347,,,,,,,,,,,,
1.0,labelflip_mu0p4,arl_fl,ARL-FL,0.44919860650261345,0.02807020059390145,0.44226272209589956,0.48144023997274477,0.03909505848155443,0.4754720263967845,0.5015416588096566,0.02394300139686767,0.49786729876055735,27.79,0.12483322207382629,27.8375,0.5552533307775736,0.024614041657442794,0.5552703347893964,0.48525698292091857,0.07443140196054769,0.4684434252118067,0.3541569148174099,0.15916508466119217,0.2829768268569472,0.44251004333923555,0.10440896764107052,0.4576031342497369,0.40675257380728436,0.12424174359343482,0.3902418723020238,0.6033272672146193,0.14957274035934617,0.6633889465612269,0.18496771011702268,0.040590054625330975,0.18709211257321062,54.0,26.645825188948457,55.0,-0.04274693958168298,0.15703736257797654,-0.028895783522555202,-0.07850440911363425,0.12867141389447975,-0.0834256286171236,0.11807028429370074,0.15895231169569668,0.1652038477697912,0.41835955709759665,0.15761435873858143,0.48001761093681244,25.4,1.0749676997731388,25.0,0.26087992849954195,0.03005310258543763,0.2614765817239947,0.2033994897914623,0.017292677257089183,0.205498984401271,0.2302784537153392,0.008682477054812747,0.228622076461458,0.25089662417487085,0.016762384573514047,0.25617229846321377,0.2613612229037444,0.007947331863908029,0.26016833151200275
1.0,labelflip_mu0p4,fedavg,FedAvg,0.47989647236661204,0.05423280955585986,0.5106160418425703,0.5097331880082439,0.06250970449346853,0.5422783078945048,0.5257691284486326,0.04283321384235886,0.541655550422531,26.847500000000004,0.7601580610490019,27.1,0.5323220325715291,0.025804696346582934,0.5343422740118959,0.5069828717636786,0.044392105108672704,0.4887836814232762,0.32553772130728714,0.11538686526043117,0.3395705770014176,0.4412101875742156,0.10458997540332945,0.4508002391884852,0.4919977350487377,0.14315887683619985,0.4970456783257678,0.6010984934438166,0.2048550590486553,0.6592015881360904,0.2186962619596838,0.09666486751953501,0.21114136014925394,40.5,27.633514273633583,27.5,-0.06577268418946301,0.12468772095724343,-0.04997587891586652,-0.014985136714940905,0.13723837401644365,0.023322890190549644,0.0941156216801379,0.19872873034545194,0.1820474248298772,0.38240223148413277,0.17709114687776498,0.41678004691740445,19.1,3.4140233677518306,19.5,0.22617165106138745,0.026265348431731915,0.22649775819355394,,,,,,,,,,,,
1.0,labelflip_mu0p4,fedle_adapted,FedLE-adapted,0.4645216585629902,0.03351163492873485,0.47132646709067993,0.4905671863841749,0.04273409277608931,0.49437008249612324,0.5123724629439332,0.03210802367485359,0.5161965818211519,27.075,0.5394184110894081,27.2875,0.5230619961707319,0.02712278931961087,0.5198853980927018,0.5082432798440037,0.04623865744966531,0.5145029336435697,0.3510038378866458,0.15370853035875234,0.33701545053320214,0.37223774016860967,0.11000378930120232,0.39819143926212,0.45474600697274614,0.14592230168203535,0.5125533592823618,0.5329321583621367,0.17718786419841953,0.6050788309788319,0.1794621279686177,0.0820052649081399,0.1737106381732068,42.5,19.329022507905336,37.5,-0.13600553967539408,0.1174154299969166,-0.10298951293181413,-0.05349727287125765,0.13509259928971812,-0.004878780262528859,0.024688878518132912,0.17855023324537014,0.1019466507410326,0.3534700303935189,0.15207106313119712,0.3892992314242676,21.4,2.756809750418044,21.5,0.22697983284650447,0.03328385286895786,0.22324867675799298,,,,,,,,,,,,
1.0,labelflip_mu0p4,fedprox,FedProx,0.4796345441633016,0.051701847298489714,0.501470782532911,0.508989641762051,0.06184581148408349,0.5342349443685657,0.5259527605269818,0.04108162085367364,0.5347396643465024,26.847500000000004,0.7601580610490019,27.1,0.5323220325715291,0.025804696346582934,0.5343422740118959,0.511863664849586,0.04539418056113468,0.50081135604314,0.34088291816274346,0.11923771918784984,0.35533341715342176,0.4329611547891787,0.10337347795547737,0.4496610898268181,0.49953463171522294,0.12454344556315913,0.5035304450603857,0.6010581261962828,0.20970533865627008,0.6679777513024538,0.21911633078918688,0.09223986491444146,0.21392355511671346,43.0,28.30390628713837,27.5,-0.07890251006040731,0.12710699496210487,-0.07744912625247438,-0.012329033134363048,0.14398238225281712,0.024569456678939783,0.08919446134669691,0.21751616946971622,0.19314458534265977,0.381941795407096,0.1785943866861773,0.4187230912497597,19.1,3.4140233677518306,19.5,0.22617165106138745,0.026265348431731915,0.22649775819355394,,,,,,,,,,,,
1.0,labelflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,0.4790742900248356,0.04123037651664618,0.4836692502970382,0.5116696203778829,0.05295282876278273,0.5185960135132113,0.5252534367458882,0.03462425274743976,0.5305228872878657,26.847500000000004,0.7601580610490019,27.1,0.5323220325715291,0.025804696346582934,0.5343422740118959,0.507354763810502,0.050534960230621324,0.5032652375415783,0.338241723915377,0.12748298693561044,0.371046443674786,0.4102337648201475,0.07150396458496856,0.40801971334675924,0.4735399957682369,0.1518913550633177,0.4927309199707618,0.5869662425605986,0.17044270175082132,0.605750562886624,0.21636106245415704,0.07520658616854234,0.2137560570361193,33.0,16.532795690182994,27.5,-0.09712099899035462,0.10081518891711967,-0.08263640911934289,-0.03381476804226519,0.16691996513019527,0.02160586945828341,0.07961147875009648,0.19642411956135425,0.09438028037995805,0.37060518010644156,0.12886186623435164,0.405754655361967,19.1,3.4140233677518306,19.5,0.22617165106138745,0.026265348431731915,0.22649775819355394,,,,,,,,,,,,
1.0,labelflip_mu0p4,tea_fl,TEA-FL,0.5577806910269689,0.09277313806530291,0.5837532567066674,0.6145310944583684,0.114234149494276,0.6505934347453561,0.5943096577995152,0.08998586049392407,0.6208492215489665,24.544999999999998,0.6147266781984406,24.5625,0.5708548371785819,0.026625720374181493,0.5729738672316145,0.4578205152036496,0.05871338725584232,0.4595416539058842,0.38027557413078894,0.14233199779148442,0.34030046337004444,0.5073944332059331,0.07544603219220664,0.495901980370532,0.5904416410864057,0.18607553985039582,0.6404614594892135,0.6149120333835173,0.1878498402640542,0.6703177445579631,0.30947635651833094,0.16088735915728236,0.3072469797217644,32.0,25.18818064975008,20.0,0.04957391800228354,0.07823466283677412,0.03618455531117651,0.13262112588275612,0.20010087994144968,0.18910030433406955,0.15709151817986772,0.20586400289407514,0.208690825798565,0.30543567686518636,0.1864350149573136,0.33026652242214394,14.6,1.4298407059684815,14.5,0.2834387616163168,0.023136232816779293,0.2817781592038133,,,,,,,,,,,,
1.0,signflip_mu0p2,arl_fl,ARL-FL,0.5280311126100774,0.032232443810476526,0.5270153433513034,0.5762301379971871,0.03719856673733257,0.5710870927847533,0.5734039474144795,0.027203285234189432,0.5741387588477496,27.6375,0.20924799215816123,27.6,0.5551184872865472,0.025978571561161786,0.5559113158052127,0.46005732729376403,0.09630101689231108,0.41104068617732215,0.4922791763741293,0.09221345117376571,0.5285060579622689,0.48109840613898286,0.0673552556824829,0.4894550073812719,0.46218764941839474,0.1796532508912077,0.5720328652529679,0.6679049029240931,0.06939531520051731,0.6719356605973115,0.30074046682290073,0.10023886034775291,0.3127493769684288,39.0,14.298407059684811,40.0,0.021041078845218858,0.1389962496688156,0.06850224765898905,0.0021303221246307376,0.17104059079264486,0.005437236975582349,0.20784757563032902,0.10255639625554225,0.1856374509206621,0.36716443610119226,0.10273659842881107,0.3598003788023098,24.7,1.1595018087284057,25.0,0.26011440946314945,0.033103223240257135,0.2629855651740433,0.21730402750063743,0.020223958053429043,0.2202492614177391,0.2838809856848594,0.06329784634682006,0.2543611265334847,0.3022651951858863,0.037990120704654524,0.2894858817519367,0.40826023344092144,0.019272603181166928,0.4148209246283677
1.0,signflip_mu0p2,fedavg,FedAvg,0.10512368467475527,0.017981306793866985,0.10330774236356041,0.0382452124371212,0.01748023137402283,0.0351973226256864,0.17428951575125246,0.01969607724478891,0.17281471831096426,26.847500000000004,0.7601580610490019,27.1,0.5323220325715291,0.025804696346582934,0.5343422740118959,0.5029747828967492,0.03770725927863181,0.4973070316163922,0.4035431917671417,0.15412721127045123,0.439864602548386,0.11003863644512975,0.151356882343324,0.04705085312474685,0.02003630928454389,0.013669686672832743,0.0150095693877203,0.03924750143735622,0.06158544220493885,0.01498870082808845,0.011639522499681169,0.004193242462334249,0.01196728297928135,33.5,12.258783698955527,30.0,-0.39293614645161945,0.14194464599205417,-0.4401418159621348,-0.4829384736122053,0.030780534924932847,-0.48190171362740686,-0.463727281459393,0.04931293312078974,-0.4716094772008104,0.027607978937675047,0.06198693788676532,0.0025946134978579996,19.1,3.4140233677518306,19.5,0.22617165106138745,0.026265348431731915,0.22649775819355394,,,,,,,,,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,0.12662889076169762,0.029980510187862738,0.11537108249731659,0.06744913211243553,0.04015664851536744,0.06803811875260704,0.20193901104553974,0.03453375191351502,0.20159509766303935,27.075,0.5394184110894081,27.2875,0.5230619961707319,0.02712278931961087,0.5198853980927018,0.508246817420239,0.059278998701749394,0.5133041307943094,0.38216683256707096,0.14910473996711737,0.3970731251807853,0.19383295790185145,0.15535829566149878,0.2026859555899175,0.12480104007803816,0.15075263435591582,0.01541541044623815,0.01981755201826874,0.014194269718053085,0.01498870082808845,0.01281631003070462,0.004518434194173757,0.014070157988813899,49.5,20.20038503483425,45.0,-0.31441385951838763,0.17467396167696178,-0.3405108642582365,-0.3834457773422009,0.13959691796393173,-0.41583124161667606,-0.48842926540197035,0.059451043316629155,-0.4999102035399751,0.007001241987564119,0.01495707234102764,0.0,21.4,2.756809750418044,21.5,0.22697983284650447,0.03328385286895786,0.22324867675799298,,,,,,,,,,,,
1.0,signflip_mu0p2,fedprox,FedProx,0.10945932108513061,0.022038445346178295,0.10382649340797648,0.04298534433382064,0.02400581735700459,0.035002494239543644,0.18156175708344835,0.02732129568953679,0.17353734797802473,26.847500000000004,0.7601580610490019,27.1,0.5323220325715291,0.025804696346582934,0.5343422740118959,0.5209701614258011,0.04909742933704067,0.503291531018436,0.41550168698863565,0.15854452115305387,0.48496501614354653,0.12528784543245358,0.15540429293457353,0.057196576173199606,0.01769456191606693,0.015518458950697039,0.0137195121951219,0.03726325597611104,0.06621044403121575,0.0144908678410737,0.01103677124251324,0.004887673556637873,0.01177419354838705,40.0,21.213203435596423,32.5,-0.3956823159933475,0.15816918447657272,-0.4396076007280756,-0.5032755995097342,0.04284310693945527,-0.4897651082542085,-0.4837069054496901,0.0671983609660063,-0.4790121255549745,0.0262264847335978,0.06625565351654704,0.0005695557041195501,19.1,3.4140233677518306,19.5,0.22617165106138745,0.026265348431731915,0.22649775819355394,,,,,,,,,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,0.5124077456997064,0.05008106918184626,0.5079547536026677,0.548046038790394,0.061184484991244174,0.5511902649659759,0.5596516801100362,0.03931524847957627,0.5547072190353769,26.847500000000004,0.7601580610490019,27.1,0.5323220325715291,0.025804696346582934,0.5343422740118959,0.5101164994370972,0.05805544945293234,0.5012973230595454,0.49241471332992076,0.1377758781215096,0.5379975797856587,0.46079402625256566,0.18735172195007052,0.5393239769464295,0.48539306953871175,0.09929612981436738,0.4964906044022279,0.5972474744613734,0.1022993275627089,0.5814180844820526,0.21616844411010544,0.14447050922001475,0.245828234478912,49.5,23.26776501705501,50.0,-0.049322473184531576,0.21362959780339433,0.004801121276456877,-0.024723429898385402,0.10342205399392007,0.014741514918265752,0.08713097502427618,0.1363423028792856,0.09643298990443391,0.38107903035126794,0.15512564602650575,0.3197623270292352,19.1,3.4140233677518306,19.5,0.22617165106138745,0.026265348431731915,0.22649775819355394,,,,,,,,,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,0.5747793573957531,0.03533000206375318,0.5678137353002477,0.6352436325732824,0.04258072392512526,0.629283355225555,0.6127981902252553,0.027669769440043665,0.613625792811429,24.322499999999998,0.6085558953603012,24.4125,0.5704010871560298,0.024477618221107902,0.574245366468165,0.4394093767939273,0.049628537078034905,0.4423811853209425,0.43694629509866056,0.06606826979278194,0.44828687123943944,0.5301892277875196,0.07331211397844105,0.5412184352864178,0.6058044764560198,0.06882903256377332,0.6069534013927913,0.7103086502344619,0.04754922684013069,0.7204257875085636,0.4209752293695191,0.05067028223057871,0.4361930562789371,24.5,9.559753599799992,20.0,0.09077985099359238,0.10046302201986385,0.06175857293956652,0.1663950996620926,0.0837097452392822,0.16540197458847763,0.2708992734405346,0.06451032370785754,0.2599598506062074,0.28933342086494285,0.06539268802747135,0.27978596696212366,14.5,1.0801234497346435,14.5,0.2774257266358583,0.019833979056540177,0.28110028873159154,,,,,,,,,,,,
1.0,signflip_mu0p4,arl_fl,ARL-FL,0.13470871617864374,0.04182463210640515,0.12602739779135116,0.08512458803369115,0.050579195518636155,0.06873964406279684,0.216399101477335,0.046099926469449194,0.2089034428293597,27.314999999999998,0.20689503511577018,27.3125,0.5524079420966354,0.024807843524251295,0.5505819742477793,0.48957970003119045,0.07075663409926661,0.4798579198354308,0.431734072544006,0.11457689857397713,0.4539856602783968,0.19148286863834316,0.15895135960961843,0.14335008998643164,0.10887967522889233,0.11337059778743677,0.08704695134100934,0.02528185476437181,0.02774598978884048,0.01453051582650585,0.0123633260713393,0.004098274211229915,0.01360585170929405,44.5,17.86523626114882,40.0,-0.29809683139284726,0.18022274749313028,-0.3330817857909123,-0.38070002480229814,0.13819870807255996,-0.4251613073900644,-0.4642978452668186,0.06966362476078013,-0.4409807676673773,0.01291852869303251,0.026351182454612716,0.0007291636489175001,23.6,1.837873166945363,23.0,0.25495516040976873,0.03068838470698057,0.2548786527121695,0.2340924363459696,0.017502055267174993,0.23219275781165916,0.28707468478618503,0.09187816155298331,0.2567151590710908,0.3346832514513729,0.08033961167720467,0.3456922443040428,0.45700114456020663,0.03452022280458797,0.46045851946658556
1.0,signflip_mu0p4,fedavg,FedAvg,0.08774301901155976,0.007981261558674799,0.08746448048612267,0.021451279163389382,0.0036095394782778003,0.02070557046168398,0.15806812271036136,0.007306843653252313,0.15658696455942525,26.847500000000004,0.7601580610490019,27.1,0.5323220325715291,0.025804696346582934,0.5343422740118959,0.5136300955546057,0.049593238228234866,0.49853302238657254,0.24949212578038454,0.14441533647996346,0.27079903733003796,0.01409512282090567,0.0035884697938834173,0.0145934576841837,0.01409512282090567,0.0035884697938834173,0.0145934576841837,0.01409512282090567,0.0035884697938834173,0.0145934576841837,0.01409512282090567,0.0035884697938834173,0.0145934576841837,25.0,0.0,25.0,-0.49953497273369996,0.04899639225851224,-0.48395664161707574,-0.49953497273369996,0.04899639225851224,-0.48395664161707574,-0.49953497273369996,0.04899639225851224,-0.48395664161707574,0.0,0.0,0.0,19.1,3.4140233677518306,19.5,0.22617165106138745,0.026265348431731915,0.22649775819355394,,,,,,,,,,,,
1.0,signflip_mu0p4,fedle_adapted,FedLE-adapted,0.08653255393841493,0.011516785604293558,0.08884392886274163,0.02127100626857549,0.006312140720313126,0.021709357084275696,0.1567861407955231,0.00836799484609687,0.158716360403968,27.075,0.5394184110894081,27.2875,0.5230619961707319,0.02712278931961087,0.5198853980927018,0.518720596719414,0.05350537534620902,0.5298441468398072,0.24945031725364958,0.13786212754300536,0.249189474365615,0.013873263793131991,0.0032919676504141486,0.01387523644237045,0.013971514832633768,0.003249538997424153,0.01423720859254795,0.013971514832633768,0.003249538997424153,0.01423720859254795,0.01297749775559778,0.003429418618678427,0.01350783612851925,25.5,1.581138830084189,25.0,-0.504847332926282,0.05347497835080249,-0.5156069382472592,-0.5047490818867801,0.053308500430060406,-0.5156069382472592,-0.5047490818867801,0.053308500430060406,-0.5156069382472592,0.0009940170770359898,0.0026737998028685634,0.0,21.4,2.756809750418044,21.5,0.22697983284650447,0.03328385286895786,0.22324867675799298,,,,,,,,,,,,
1.0,signflip_mu0p4,fedprox,FedProx,0.08831774286100437,0.007903312795098701,0.0857394570909284,0.021443812195061647,0.004590159586091333,0.021075012824696877,0.15909419066919128,0.007514567054643749,0.15846850571479668,26.847500000000004,0.7601580610490019,27.1,0.5323220325715291,0.025804696346582934,0.5343422740118959,0.5121337759489357,0.04185870643389844,0.5005745043635915,0.274668029955469,0.13663149207496103,0.3041862312878828,0.013275289041500122,0.003425075115238913,0.0143487858719646,0.013275289041500122,0.003425075115238913,0.0143487858719646,0.013275289041500122,0.003425075115238913,0.0143487858719646,0.013275289041500122,0.003425075115238913,0.0143487858719646,25.0,0.0,25.0,-0.4988584869074356,0.043496159099534595,-0.48696751088472795,-0.4988584869074356,0.043496159099534595,-0.48696751088472795,-0.4988584869074356,0.043496159099534595,-0.48696751088472795,0.0,0.0,0.0,19.1,3.4140233677518306,19.5,0.22617165106138745,0.026265348431731915,0.22649775819355394,,,,,,,,,,,,
1.0,signflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,0.10278872916130148,0.013069244232532888,0.10506767942622473,0.03815537058215214,0.01810952738283702,0.03623536659243966,0.1735445277411212,0.013513291615487142,0.17237246394623013,26.847500000000004,0.7601580610490019,27.1,0.5323220325715291,0.025804696346582934,0.5343422740118959,0.5119068394646902,0.058080871969879655,0.5104477735948816,0.4155890458988222,0.15145999636526383,0.3962619548020305,0.12544270863107432,0.1766403277801079,0.05960671667521521,0.01325522824405069,0.0047014670086952355,0.01386724903957605,0.01395943045073646,0.004799380700877405,0.01438479482723525,0.01159044083167442,0.003603894510319114,0.0113704916176387,34.0,9.660917830792958,30.0,-0.38646413083361597,0.20599634393574281,-0.4182662297477456,-0.4986516112206396,0.05787710094950664,-0.4939692051805775,-0.49794740901395385,0.05602492141474164,-0.4939692051805775,0.0023689896190620405,0.004708762413700215,0.0,19.1,3.4140233677518306,19.5,0.22617165106138745,0.026265348431731915,0.22649775819355394,,,,,,,,,,,,
1.0,signflip_mu0p4,tea_fl,TEA-FL,0.5606598722965389,0.026717773392764543,0.5582167719579612,0.6181021142541082,0.03673011717648992,0.6124507779500727,0.601027705166744,0.02141483098360416,0.5937287162162304,24.2975,0.6520746804537711,24.2125,0.5680152016685487,0.026034899468882322,0.5676329807869123,0.4576503348921338,0.05038391955316243,0.4785233167852708,0.3723540924512446,0.1360808546954999,0.42461420380828496,0.4109372031290365,0.1502250484879513,0.4807642771575502,0.633105671202794,0.07929197737466695,0.6313943591293116,0.5042871888298414,0.25122491326977686,0.5347471231474197,0.27523531223834585,0.1534022753951886,0.23115177497325118,53.0,40.496913462633174,25.0,-0.04671313176309737,0.1789106530755707,0.0030048636698360165,0.17545533631066035,0.104920738354638,0.20178887555315153,0.04663685393770757,0.2472552248919062,0.09957081079672897,0.2290518765914955,0.24137042208434997,0.19273871216770755,14.5,1.509230856356236,14.5,0.27667325945314003,0.026527174835778603,0.2717058218885373,,,,,,,,,,,,
