run_id,condition_id,outer_fold,alpha,scenario,method,method_label,fl_seed,macro_f1_auc_0_100,macro_f1_auc_20_100,balanced_accuracy_auc_0_100,active_clients_auc_0_100,mean_residual_energy_auc_0_100,macro_f1_round15,macro_f1_round20,macro_f1_round25,macro_f1_round40,macro_f1_round100,macro_f1_postattack_nadir,macro_f1_postattack_nadir_round,macro_f1_delta_round25_minus15,macro_f1_delta_round40_minus15,macro_f1_delta_round100_minus15,macro_f1_final_recovery_from_nadir,active_clients_round100,mean_residual_energy_round100,global_pressure_round20,global_pressure_round40,global_pressure_round100,global_pressure_max
469,79,4,0.1,labelflip_mu0p4,fedavg,FedAvg,123,0.3000098111126022,0.31756939924476585,0.37793708613379773,26.575,0.5322589349146102,0.3621668438314877,0.3649334394856214,0.2879336119099467,0.2452738776306449,0.4656119813314012,0.1622263002922064,30,-0.07423323192154097,-0.11689296620084277,0.10344513749991352,0.30338568103919483,17.0,0.2223632887125675,,,,
470,79,4,0.1,labelflip_mu0p4,fedprox,FedProx,123,0.30708246107932113,0.3262263431639588,0.3824632805168329,26.575,0.5322589349146102,0.363590481200384,0.3717121052441936,0.2762405604749602,0.2562874987584094,0.4327146273812359,0.1622206595020104,30,-0.0873499207254238,-0.10730298244197461,0.06912414618085189,0.2704939678792255,17.0,0.2223632887125675,,,,
471,79,4,0.1,labelflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,123,0.2689816620551809,0.28974094519540106,0.3555576851854324,26.575,0.5322589349146102,0.3217014081811975,0.3486063602284786,0.2521590902030667,0.2578138651849683,0.3588717454440035,0.1536556456190258,45,-0.06954231797813082,-0.06388754299622923,0.037170337262806,0.2052160998249777,17.0,0.2223632887125675,,,,
472,79,4,0.1,labelflip_mu0p4,fedle_adapted,FedLE-adapted,123,0.27807340943425185,0.2924191132501878,0.3524340839001657,26.55,0.5143184004990751,0.299346923396067,0.1717629686506413,0.2401297083637464,0.406391049507471,0.3404621589660911,0.1529314757728797,55,-0.05921721503232061,0.10704412611140401,0.04111523557002411,0.18753068319321142,18.0,0.2151648374788501,,,,
473,79,4,0.1,labelflip_mu0p4,tea_fl,TEA-FL,123,0.2329471250686618,0.2527358497924418,0.3200417029902047,25.875,0.6038355872717518,0.1691147283377952,0.3246618557655349,0.295805240904583,0.2543435846878066,0.3389311040348632,0.1246683182611208,90,0.1266905125667878,0.0852288563500114,0.169816375697068,0.21426278577374241,17.0,0.334680359689558,,,,
474,79,4,0.1,labelflip_mu0p4,arl_fl,ARL-FL,123,0.2723474621077207,0.3069007642831612,0.3629227121311597,27.725,0.562489937063835,0.1856193614719651,0.1810889210255168,0.2885894324534446,0.3321335350119976,0.3340775438360778,0.1810889210255168,20,0.1029700709814795,0.14651417354003252,0.1484581823641127,0.152988622810561,25.0,0.262656117261706,0.1796121863587084,0.2123596154743544,0.2399718819930392,0.2525237136355173
475,80,4,0.1,labelflip_mu0p4,fedavg,FedAvg,456,0.24213516109627128,0.242590802711606,0.3081731027695016,25.725,0.5200821956656609,0.2918711152760745,0.2394986955479803,0.0459824484455633,0.1962008675101878,0.4420166156015599,0.0459824484455633,25,-0.24588866683051122,-0.0956702477658867,0.1501455003254854,0.3960341671559966,17.0,0.22543963408607,,,,
476,80,4,0.1,labelflip_mu0p4,fedprox,FedProx,456,0.24425220121113125,0.24556288217772998,0.3144267493354326,25.725,0.5200821956656609,0.2900226023463002,0.2254727968956573,0.0795589025186623,0.1692086784289477,0.4303666795380904,0.0715305399798519,65,-0.21046369982763788,-0.12081392391735246,0.1403440771917902,0.35883613955823845,17.0,0.22543963408607,,,,
477,80,4,0.1,labelflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,456,0.25143115947587985,0.27427258136234584,0.32249620094765113,25.725,0.5200821956656609,0.1716990396005388,0.2870996433137019,0.1138405397504871,0.2720461121976124,0.4265743459895478,0.1138405397504871,25,-0.05785849985005172,0.10034707259707357,0.254875306389009,0.3127338062390607,17.0,0.22543963408607,,,,
478,80,4,0.1,labelflip_mu0p4,fedle_adapted,FedLE-adapted,456,0.28259941023273394,0.2992165230161894,0.3477839213364357,27.0,0.5114029532570199,0.3647851699397831,0.1033042986133769,0.1208175589454649,0.0612189840475031,0.510771508000817,0.0612189840475031,40,-0.24396761099431818,-0.30356618589228,0.14598633806103395,0.44955252395331396,22.0,0.2205760463865937,,,,
479,80,4,0.1,labelflip_mu0p4,tea_fl,TEA-FL,456,0.2451210856562827,0.2697988165928885,0.3387754028330346,25.7,0.5912177985041208,0.1906531276278035,0.1957371759683635,0.2434719748181887,0.2705897860624364,0.2999290721083663,0.1853065115934286,30,0.05281884719038518,0.07993665843463288,0.10927594448056277,0.11462256051493769,20.0,0.3297558252010418,,,,
480,80,4,0.1,labelflip_mu0p4,arl_fl,ARL-FL,456,0.22598470015570965,0.24450650766651974,0.30681408033779106,27.475,0.5452183368597291,0.234237823980879,0.0914898221968149,0.2217036236824572,0.3186566308304077,0.3920346273634148,0.0843875153860267,65,-0.01253420029842181,0.08441880684952868,0.15779680338253582,0.30764711197738814,23.0,0.2501076586870995,0.1692516921399794,0.2253488186662402,0.2511107261015233,0.2511107261015233
481,81,5,1.0,clean,fedavg,FedAvg,123,0.6814402772880196,0.7442942029152192,0.7003286584618297,27.1,0.5618321110517877,0.5260050202215254,0.6011342919567508,0.6107414777228983,0.6516979504345429,0.8160893670856774,0.6011342919567508,20,0.08473645750137293,0.12569293021301753,0.29008434686415197,0.21495507512892653,22.0,0.2673227074728961,,,,
482,81,5,1.0,clean,fedprox,FedProx,123,0.682163813146419,0.7430564597137886,0.7000181014374004,27.1,0.5618321110517877,0.562664629851506,0.5982250093367504,0.5457772592310065,0.7071572319302195,0.8216416538437891,0.5457772592310065,25,-0.016887370620499498,0.1444926020787135,0.25897702399228306,0.27586439461278256,22.0,0.2673227074728961,,,,
483,81,5,1.0,clean,random_trimmed_mean,Random Trimmed Mean,123,0.6732475189200112,0.7396593076738078,0.6945278476782052,27.1,0.5618321110517877,0.5045850838728638,0.6078942296755766,0.5814184991000813,0.6679199890704614,0.7967637150506741,0.5814184991000813,25,0.07683341522721743,0.16333490519759752,0.2921786311778103,0.21534521595059286,22.0,0.2673227074728961,,,,
484,81,5,1.0,clean,fedle_adapted,FedLE-adapted,123,0.6729810473042666,0.7402649583003169,0.6930404386698066,27.675,0.5495257489796856,0.5082081319653701,0.6140107638678547,0.6439961290610757,0.7261733864751355,0.8208780001850576,0.6140107638678547,20,0.13578799709570566,0.21796525450976545,0.31266986821968756,0.20686723631720294,25.0,0.2659347623248206,,,,
485,81,5,1.0,clean,tea_fl,TEA-FL,123,0.6230045488903637,0.6889217062114196,0.6496759259789726,25.0,0.6080913007920019,0.4896678311368073,0.531934926224371,0.5339637626215447,0.6592711115210271,0.736857450322542,0.531934926224371,20,0.04429593148473737,0.16960328038421985,0.24718961918573473,0.20492252409817102,18.0,0.3433386951062584,,,,
486,81,5,1.0,clean,arl_fl,ARL-FL,123,0.6453387842467804,0.7177206056755006,0.6752848383880057,27.725,0.583045500161685,0.4040396497413419,0.6546583898032973,0.6284531112614903,0.7252057927997471,0.801066475476829,0.6284531112614903,25,0.2244134615201484,0.3211661430584052,0.3970268257354871,0.17261336421533868,25.0,0.3021185226584252,0.1810209019207527,0.238867936671823,0.3003418303499294,0.3003418303499294
487,82,5,1.0,clean,fedavg,FedAvg,456,0.6750839573198368,0.7442177820168459,0.6938258442583687,26.025,0.51196376206414,0.6233766614791952,0.4657575689779704,0.6408929521309111,0.7573008613492037,0.8176702336963625,0.4657575689779704,20,0.017516290651715893,0.13392419987000848,0.19429357221716725,0.3519126647183921,17.0,0.2073250241853733,,,,
488,82,5,1.0,clean,fedprox,FedProx,456,0.6712085453868252,0.7422171179125157,0.6891841533515317,26.025,0.51196376206414,0.5562164649837411,0.5069025569394368,0.6377532462388966,0.782408146965797,0.8217814029564289,0.5069025569394368,20,0.08153678125515551,0.22619168198205586,0.26556493797268776,0.3148788460169921,17.0,0.2073250241853733,,,,
489,82,5,1.0,clean,random_trimmed_mean,Random Trimmed Mean,456,0.6607572495572623,0.7320632414458006,0.6824974067413041,26.025,0.51196376206414,0.5464508597612767,0.4751021891806098,0.643532990189771,0.7211764935470883,0.8106934388648712,0.4751021891806098,20,0.09708213042849423,0.17472563378581163,0.2642425791035945,0.3355912496842614,17.0,0.2073250241853733,,,,
490,82,5,1.0,clean,fedle_adapted,FedLE-adapted,456,0.6903483039544901,0.7634753526014639,0.7075113175396416,26.85,0.5111942249318522,0.5654476878721336,0.5821097682773749,0.7003523282770541,0.7119304033666135,0.7959452843273837,0.5821097682773749,20,0.13490464040492045,0.1464827154944799,0.23049759645525003,0.21383551605000872,22.0,0.2179690737104568,,,,
491,82,5,1.0,clean,tea_fl,TEA-FL,456,0.6064632799133174,0.6866634505639828,0.6373904763503332,24.425,0.5596173599595979,0.3748141713182544,0.44721694860848,0.5815079310662307,0.6447049998905969,0.7340896784001848,0.44721694860848,20,0.20669375974797627,0.26989082857234253,0.3592755070819304,0.2868727297917048,13.0,0.2785225645348647,,,,
492,82,5,1.0,clean,arl_fl,ARL-FL,456,0.6252020464162755,0.7080367398379155,0.6579268071261235,27.8,0.5359426926881361,0.4203431054148953,0.5852399177981011,0.5948311213842133,0.6373748548390025,0.7911734816881015,0.5852399177981011,20,0.17448801596931807,0.2170317494241072,0.37083037627320625,0.2059335638900004,26.0,0.2450747652934771,0.1808221191468216,0.2435309693806296,0.2951459649282909,0.2981106406646965
493,83,5,1.0,signflip_mu0p2,fedavg,FedAvg,123,0.14963499341539002,0.07850841926708484,0.22346504727266991,27.1,0.5618321110517877,0.5714648959761327,0.5439539240151178,0.2478234761222452,0.0567716192387611,0.2091934173257645,0.0099040544722995,65,-0.3236414198538875,-0.5146932767373716,-0.36227147865036824,0.199289362853465,22.0,0.2673227074728961,,,,
494,83,5,1.0,signflip_mu0p2,fedprox,FedProx,123,0.1603407802297011,0.09066506301449453,0.2457421485988273,27.1,0.5618321110517877,0.5786639187213833,0.5688525155357657,0.3828442581334976,0.0608564169387192,0.2217988844165504,0.0099040544722995,55,-0.19581966058788575,-0.5178075017826641,-0.35686503430483296,0.2118948299442509,22.0,0.2673227074728961,,,,
495,83,5,1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,123,0.546040004107379,0.5828595016699094,0.5731518338385871,27.1,0.5618321110517877,0.5034762936702707,0.5388114250758701,0.6405075424706531,0.3172261173089664,0.7492853174720824,0.0190888263103685,55,0.13703124880038242,-0.1862501763613043,0.2458090238018117,0.7301964911617139,22.0,0.2673227074728961,,,,
496,83,5,1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,123,0.16508254044486972,0.10999050689259833,0.24041308798538555,27.675,0.5495257489796856,0.5673054885019392,0.3537012878925178,0.3365550847207861,0.3106643624740641,0.0571878802997447,0.0099040544722995,90,-0.23075040378115308,-0.2566411260278751,-0.5101176082021945,0.0472838258274452,25.0,0.2659347623248206,,,,
497,83,5,1.0,signflip_mu0p2,tea_fl,TEA-FL,123,0.6326037480632443,0.7070620121195941,0.6578309735716303,24.85,0.5906618796664026,0.4819750205797735,0.3540231708244784,0.533333331204405,0.7046743501443027,0.711498595452781,0.3540231708244784,20,0.051358310624631476,0.2226993295645292,0.22952357487300756,0.3574754246283027,16.0,0.2965780313353779,,,,
498,83,5,1.0,signflip_mu0p2,arl_fl,ARL-FL,123,0.5024926025132771,0.5421620072910299,0.5370018267071355,27.8,0.5860527271009756,0.4022027882773078,0.5577325544340984,0.459458479073159,0.1815895047170397,0.7168139639972163,0.1815895047170397,40,0.05725569079585119,-0.22061328356026813,0.3146111757199085,0.5352244592801766,26.0,0.3042501228294799,0.2416591317175278,0.369038854221575,0.2697548042381897,0.4223857651398743
499,84,5,1.0,signflip_mu0p2,fedavg,FedAvg,456,0.09506633104227788,0.029420871641652652,0.16277502555887416,26.025,0.51196376206414,0.5611184440835917,0.2734462562870545,0.0629036022304247,0.0186970493718959,0.0186970493718959,0.0186970493718959,30,-0.498214841853167,-0.5424213947116958,-0.5424213947116958,0.0,17.0,0.2073250241853733,,,,
500,84,5,1.0,signflip_mu0p2,fedprox,FedProx,456,0.09910811776254302,0.032829218373654975,0.16806663467856578,26.025,0.51196376206414,0.577421278674142,0.278512755779551,0.0647511720002426,0.0186970493718959,0.0186970493718959,0.0186970493718959,35,-0.5126701066738993,-0.5587242293022461,-0.5587242293022461,0.0,17.0,0.2073250241853733,,,,
501,84,5,1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,456,0.592327995542584,0.6442372795304101,0.6313290711266093,26.025,0.51196376206414,0.553010897835499,0.5371837344954473,0.5502253672863141,0.6281465673985137,0.6797141687535674,0.3386199981528634,45,-0.0027855305491848448,0.07513566956301476,0.12670327091806843,0.34109417060070396,17.0,0.2073250241853733,,,,
502,84,5,1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,456,0.14446876655991614,0.0859980940087707,0.21728993367891186,26.85,0.5111942249318522,0.5597032307488857,0.435852976917275,0.1820156667687833,0.3424394508047919,0.0186970493718959,0.0186970493718959,50,-0.3776875639801024,-0.21726377994409385,-0.5410061813769899,0.0,22.0,0.2179690737104568,,,,
503,84,5,1.0,signflip_mu0p2,tea_fl,TEA-FL,456,0.6076523436930298,0.6879242374340133,0.6418555398442842,23.775,0.5469698610619421,0.3639028184223063,0.4740885469491601,0.5576065638262557,0.635124878814104,0.7507648903487074,0.4740885469491601,20,0.1937037454039494,0.27122206039179764,0.3868620719264011,0.27667634339954733,13.0,0.2494810023556534,,,,
504,84,5,1.0,signflip_mu0p2,arl_fl,ARL-FL,456,0.5543166260033499,0.6197852357092188,0.5995832443179171,27.5,0.5352420691507919,0.4042803543375734,0.5214557943613788,0.4840291588597003,0.3821353737454643,0.7410257542675498,0.3821353737454643,40,0.0797488045221269,-0.02214498059210912,0.3367453999299764,0.3588903805220855,24.0,0.23691551463507,0.2186279579008017,0.3864556804056552,0.2876778194088514,0.3869380403767357
505,85,5,1.0,signflip_mu0p4,fedavg,FedAvg,123,0.09866796851827064,0.02442115926709031,0.16720756407213688,27.1,0.5618321110517877,0.5321221035353032,0.3214950821584032,0.0148381294964028,0.0148381294964028,0.0148381294964028,0.0148381294964028,25,-0.5172839740389004,-0.5172839740389004,-0.5172839740389004,0.0,22.0,0.2673227074728961,,,,
506,85,5,1.0,signflip_mu0p4,fedprox,FedProx,123,0.09954401734513885,0.024792813025518407,0.16792013384539378,27.1,0.5618321110517877,0.5333533357000108,0.3333880024281022,0.0148381294964028,0.0148381294964028,0.0148381294964028,0.0148381294964028,25,-0.5185152062036079,-0.5185152062036079,-0.5185152062036079,0.0,22.0,0.2673227074728961,,,,
507,85,5,1.0,signflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,123,0.1083958592226733,0.03511357273966268,0.1767566167063591,27.1,0.5618321110517877,0.5056631241967106,0.5553479929156647,0.06899028967893,0.0148381294964028,0.0148381294964028,0.0148381294964028,30,-0.43667283451778055,-0.49082499470030777,-0.49082499470030777,0.0,22.0,0.2673227074728961,,,,
508,85,5,1.0,signflip_mu0p4,fedle_adapted,FedLE-adapted,123,0.09417415745442692,0.022832477401207946,0.16386100361668762,27.675,0.5495257489796856,0.5642057098320014,0.3155235255903584,0.0133908306854289,0.0133908306854289,0.0133908306854289,0.0133908306854289,25,-0.5508148791465725,-0.5508148791465725,-0.5508148791465725,0.0,25.0,0.2659347623248206,,,,
509,85,5,1.0,signflip_mu0p4,tea_fl,TEA-FL,123,0.554868571460997,0.6151660636328877,0.5959433928231658,25.075,0.6033130746453361,0.4871024930115966,0.1770516333064177,0.3319805967836475,0.5348426447504867,0.7862155825663927,0.1770516333064177,20,-0.15512189622794909,0.047740151738890124,0.2991130895547961,0.609163949259975,15.0,0.3208335462835147,,,,
510,85,5,1.0,signflip_mu0p4,arl_fl,ARL-FL,123,0.17748905674722262,0.14060891099020467,0.26456723412496186,27.475,0.5783633574140876,0.4049871606337138,0.4095551143979852,0.5036944976321613,0.3859496267523974,0.0057197330791229,0.0057197330791229,45,0.09870733699844753,-0.019037533881316404,-0.39926742755459094,0.0,25.0,0.2899020917377609,0.2562810981045291,0.2135933328727452,0.3904105356642995,0.4613341241563302
511,86,5,1.0,signflip_mu0p4,fedavg,FedAvg,456,0.08173589877597985,0.016118658700738246,0.1517776579779265,26.025,0.51196376206414,0.6083938924758056,0.0558150640351371,0.0148381294964028,0.0148381294964028,0.0148381294964028,0.0148381294964028,25,-0.5935557629794027,-0.5935557629794027,-0.5935557629794027,0.0,17.0,0.2073250241853733,,,,
512,86,5,1.0,signflip_mu0p4,fedprox,FedProx,456,0.08171654190214607,0.018079968108411275,0.15085118663884362,26.025,0.51196376206414,0.5507973940298023,0.1185769650806741,0.0148381294964028,0.0148381294964028,0.0148381294964028,0.0148381294964028,25,-0.5359592645333995,-0.5359592645333995,-0.5359592645333995,0.0,17.0,0.2073250241853733,,,,
513,86,5,1.0,signflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,456,0.08258679757595284,0.015375789509815382,0.15792944652083554,26.025,0.51196376206414,0.5558093768086225,0.2746099766860387,0.0070133963750985,0.0070133963750985,0.0070133963750985,0.0070133963750985,25,-0.5487959804335241,-0.5487959804335241,-0.5487959804335241,0.0,17.0,0.2073250241853733,,,,
514,86,5,1.0,signflip_mu0p4,fedle_adapted,FedLE-adapted,456,0.09012175938153419,0.02285744700704384,0.15932737578954806,26.85,0.5111942249318522,0.5661088644127106,0.2743508874588639,0.0133908306854289,0.0148381294964028,0.0148381294964028,0.0133908306854289,25,-0.5527180337272817,-0.5512707349163077,-0.5512707349163077,0.0014472988109738988,22.0,0.2179690737104568,,,,
515,86,5,1.0,signflip_mu0p4,tea_fl,TEA-FL,456,0.6146817717541532,0.6980023077013849,0.6453191387719527,24.2,0.5513221069157297,0.3623611310476822,0.4385649147363374,0.5109293385110686,0.6937311545797177,0.4235506380867087,0.4235506380867087,100,0.1485682074633864,0.3313700235320355,0.06118950703902648,0.0,14.0,0.255445931914008,,,,
516,86,5,1.0,signflip_mu0p4,arl_fl,ARL-FL,456,0.09148953698412474,0.04245091820446102,0.16331462138214903,27.275,0.5322588486727933,0.4341828292062357,0.5064304440896714,0.1220701238528022,0.0179803317187729,0.0179803317187729,0.0179803317187729,30,-0.3121127053534335,-0.4162024974874628,-0.4162024974874628,0.0,21.0,0.234705096819093,0.2437276029646923,0.311856134780572,0.2020276481443828,0.459582914776841
517,87,5,1.0,labelflip_mu0p2,fedavg,FedAvg,123,0.6545714347813734,0.7097398554849358,0.6722597468246444,27.1,0.5618321110517877,0.5412663068518851,0.6001315791222258,0.6314064060912091,0.5194832976302083,0.8076181888689146,0.5194832976302083,40,0.09014009923932398,-0.021783009221676863,0.2663518820170294,0.2881348912387063,22.0,0.2673227074728961,,,,
518,87,5,1.0,labelflip_mu0p2,fedprox,FedProx,123,0.6515652340516891,0.7069892707001189,0.6685927410352843,27.1,0.5618321110517877,0.5294562824264536,0.5936439439125488,0.6282598997675417,0.4869369007636365,0.804220476920679,0.4869369007636365,40,0.09880361734108811,-0.0425193816628171,0.2747641944942254,0.3172835761570425,22.0,0.2673227074728961,,,,
519,87,5,1.0,labelflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,123,0.6441778747500719,0.7039380115122628,0.6661037052047873,27.1,0.5618321110517877,0.5057547131412669,0.5792494821862986,0.6276661811038184,0.5343045483391652,0.7861184107949146,0.5343045483391652,40,0.12191146796255159,0.028549835197898332,0.28036369765364777,0.25181386245574944,22.0,0.2673227074728961,,,,
520,87,5,1.0,labelflip_mu0p2,fedle_adapted,FedLE-adapted,123,0.63927200624162,0.6972745419632345,0.6618527338720266,27.675,0.5495257489796856,0.5473553416308593,0.5632570757779467,0.5756888899975094,0.7600494672481125,0.7456601770968724,0.5632570757779467,20,0.02833354836665014,0.2126941256172532,0.19830483546601307,0.18240310131892568,25.0,0.2659347623248206,,,,
521,87,5,1.0,labelflip_mu0p2,tea_fl,TEA-FL,123,0.6465784449582803,0.7154412556886445,0.668107885931432,24.875,0.5997484540133944,0.5265097075782564,0.5385548230523818,0.5004233311773091,0.6954711568202434,0.7847358591859113,0.5004233311773091,25,-0.026086376400947353,0.16896144924198697,0.25822615160765483,0.2843125280086022,19.0,0.325534294241926,,,,
522,87,5,1.0,labelflip_mu0p2,arl_fl,ARL-FL,123,0.6156485451202638,0.6864733309893569,0.6418009883865707,27.575,0.5847233466640411,0.4017623286347345,0.4744807132005459,0.6537065533087169,0.4661061509421296,0.7987673870530841,0.4527713511793284,30,0.25194422467398236,0.0643438223073951,0.39700505841834965,0.34599603587375577,25.0,0.3062735890462766,0.187416810281965,0.2474687110742842,0.2786727591583324,0.2879213155645593
523,88,5,1.0,labelflip_mu0p2,fedavg,FedAvg,456,0.6228137831328017,0.6752883668303377,0.6535270930637703,26.025,0.51196376206414,0.613803789321542,0.5896615299427274,0.5844439459375317,0.6957154114601205,0.6026162210888506,0.4442662035955163,45,-0.02935984338401032,0.0819116221385785,-0.011187568232691403,0.15835001749333433,17.0,0.2073250241853733,,,,
524,88,5,1.0,labelflip_mu0p2,fedprox,FedProx,456,0.6184554028539041,0.6744935380344291,0.647976320776451,26.025,0.51196376206414,0.5685762205450603,0.5395875566814542,0.5602693875806443,0.7133119562346178,0.6064305276654048,0.4127317170970118,30,-0.008306832964416033,0.14473573568955755,0.037854307120344544,0.19369881056839305,17.0,0.2073250241853733,,,,
525,88,5,1.0,labelflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,456,0.6396291852379568,0.7034523988172714,0.6631240127493198,26.025,0.51196376206414,0.5481887900213079,0.5445890795091125,0.5460433854400596,0.6617730099171747,0.6852601670983227,0.5445890795091125,20,-0.0021454045812483447,0.11358421989586676,0.13707137707701478,0.1406710875892102,17.0,0.2073250241853733,,,,
526,88,5,1.0,labelflip_mu0p2,fedle_adapted,FedLE-adapted,456,0.647179659737555,0.7116940421959519,0.6741269372979595,26.85,0.5111942249318522,0.5697272501464791,0.5094934057772105,0.5227738062541779,0.7040445928479387,0.7682275233408612,0.5094934057772105,20,-0.04695344389230116,0.13431734270145967,0.19850027319438213,0.2587341175636507,22.0,0.2179690737104568,,,,
527,88,5,1.0,labelflip_mu0p2,tea_fl,TEA-FL,456,0.6210667865895937,0.7054652698528832,0.6505131262134697,24.25,0.5530963783632614,0.3534476173958286,0.4798679318946586,0.5968627796508095,0.7497868773204258,0.741138287276315,0.4798679318946586,20,0.2434151622549809,0.39633925992459723,0.38769066988048645,0.26127035538165644,16.0,0.267666913319081,,,,
528,88,5,1.0,labelflip_mu0p2,arl_fl,ARL-FL,456,0.6167006570698615,0.6965286296014865,0.6467074856012183,27.575,0.5388429168740322,0.4157150979049979,0.5361060429751207,0.4742590822599473,0.5939829834835714,0.8122859836887386,0.4742590822599473,25,0.0585439843549494,0.17826788557857348,0.3965708857837407,0.3380269014287913,25.0,0.245193450646927,0.2118843569615218,0.2636847338638259,0.300639725145015,0.300639725145015
529,89,5,1.0,labelflip_mu0p4,fedavg,FedAvg,123,0.5274428783083398,0.5532720894150656,0.5641109275947327,27.1,0.5618321110517877,0.5716070408348582,0.4672031408292356,0.4219238552199345,0.6493830609074126,0.7636577722190706,0.1254981516547614,50,-0.14968318561492377,0.07777602007255435,0.19205073138421236,0.6381596205643092,22.0,0.2673227074728961,,,,
530,89,5,1.0,labelflip_mu0p4,fedprox,FedProx,123,0.5267301448761309,0.5522548662563683,0.5654505022570855,27.1,0.5618321110517877,0.5424723860975743,0.5278978515916116,0.4254423113139798,0.6090129727951474,0.7894482764346521,0.1362056940807609,50,-0.1170300747835945,0.06654058669757312,0.24697589033707779,0.6532425823538912,22.0,0.2673227074728961,,,,
531,89,5,1.0,labelflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,123,0.5374396106051887,0.5757949197024896,0.5774734731816232,27.1,0.5618321110517877,0.50489423662676,0.4110025492021603,0.4312829603357948,0.63525732950288,0.7810588148224972,0.2969355428944513,50,-0.07361127629096526,0.13036309287612002,0.27616457819573714,0.4841232719280459,22.0,0.2673227074728961,,,,
532,89,5,1.0,labelflip_mu0p4,fedle_adapted,FedLE-adapted,123,0.45962216102006903,0.4805251905473071,0.5087845333243284,27.675,0.5495257489796856,0.5573194340108891,0.3038439860651745,0.3273766673993942,0.5869948347884861,0.3298890939047734,0.1142012706192613,55,-0.22994276661149493,0.029675400777597005,-0.22743034010611574,0.2156878232855121,25.0,0.2659347623248206,,,,
533,89,5,1.0,labelflip_mu0p4,tea_fl,TEA-FL,123,0.5898370004116861,0.6526096827480792,0.6213123380458634,24.975,0.6029472586797594,0.4804348812236181,0.3677487539880126,0.4576211530938267,0.6169724151100878,0.7559446348891448,0.3677487539880126,20,-0.022813728129791377,0.13653753388646972,0.27550975366552666,0.38819588090113216,15.0,0.3151446675967124,,,,
534,89,5,1.0,labelflip_mu0p4,arl_fl,ARL-FL,123,0.47328928832079453,0.5082307028102196,0.525730122936328,27.975,0.5825391175763488,0.4028210909352599,0.4795384793158391,0.6069303663534571,0.2626218277191327,0.66987277595107,0.1296602725419378,75,0.20410927541819718,-0.1401992632161272,0.26705168501581006,0.5402125034091322,27.0,0.2991408485002464,0.2278761776662888,0.2210938494646362,0.2433615339696664,0.2515657660567525
535,90,5,1.0,labelflip_mu0p4,fedavg,FedAvg,456,0.5152955419694087,0.5530535411480996,0.5630540582741229,26.025,0.51196376206414,0.5721214850519466,0.2970005315995401,0.2769089131982281,0.4959226137086878,0.7776283610276097,0.2769089131982281,25,-0.2952125718537185,-0.07619887134325881,0.20550687597566308,0.5007194478293816,17.0,0.2073250241853733,,,,
536,90,5,1.0,labelflip_mu0p4,fedprox,FedProx,456,0.5142099412430031,0.5525307822365859,0.5627713519400529,26.025,0.51196376206414,0.5591000222861876,0.2965584117982406,0.2792699021900763,0.499028235276078,0.7729327743002422,0.2792699021900763,25,-0.2798301200961113,-0.06007178701010962,0.2138327520140546,0.4936628721101659,17.0,0.2073250241853733,,,,
537,90,5,1.0,labelflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,456,0.5238449238970575,0.5641544069168909,0.5737781031001564,26.025,0.51196376206414,0.5490583292173212,0.3623660418144914,0.2765716360207718,0.453574258235063,0.7473075285651296,0.2765716360207718,25,-0.27248669319654945,-0.09548407098225825,0.19824919934780838,0.4707358925443578,17.0,0.2073250241853733,,,,
538,90,5,1.0,labelflip_mu0p4,fedle_adapted,FedLE-adapted,456,0.5075802854619917,0.5363000338009385,0.5591707898645836,26.85,0.5111942249318522,0.5688475111891279,0.520335000588195,0.4005213478354878,0.5591670148136842,0.6812930369816891,0.1613464402848143,85,-0.1683261633536401,-0.009680496375443659,0.11244552579256117,0.5199465966968748,22.0,0.2179690737104568,,,,
539,90,5,1.0,labelflip_mu0p4,tea_fl,TEA-FL,456,0.6176043388195167,0.7079503048858714,0.6486925130242686,24.475,0.5526589483302693,0.3615807753692597,0.2330345040137202,0.4546379782778953,0.7387947757230079,0.6692946020148615,0.2330345040137202,20,0.09305720290863562,0.3772140003537482,0.30771382664560176,0.4362600980011413,13.0,0.2575023255709555,,,,
540,90,5,1.0,labelflip_mu0p4,arl_fl,ARL-FL,456,0.49727352510796735,0.5546475093326332,0.551721470766686,27.675,0.5343574750891988,0.4701210594198828,0.2015677243604372,0.4813556335754811,0.5487560987228074,0.7274170300884943,0.2015677243604372,20,0.01123457415559831,0.07863503930292459,0.25729597066861154,0.5258493057280571,25.0,0.2402094225727744,0.1776428344619825,0.2266005162149138,0.2376843586060184,0.2516993124752452
