alpha,scenario,method,method_label,round,n_runs,test_macro_f1_mean,test_macro_f1_std,test_macro_f1_ci95_low,test_macro_f1_ci95_high,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_balanced_accuracy_ci95_low,test_balanced_accuracy_ci95_high,active_clients_mean,active_clients_std,active_clients_ci95_low,active_clients_ci95_high,mean_residual_energy_mean,mean_residual_energy_std,mean_residual_energy_ci95_low,mean_residual_energy_ci95_high,global_pressure_mean,global_pressure_std,global_pressure_ci95_low,global_pressure_ci95_high
1.0,signflip_mu0p2,fedprox,FedProx,35,10,0.01542671110586297,0.005874234488148666,0.01122453689747477,0.019628885314251172,0.08392531876138429,0.0017179913560316717,0.08269634178044913,0.08515429574231945,28.0,0.0,28.0,28.0,0.6262662241259017,0.024512792894592454,0.6087308284441264,0.643801619807677,,,,
1.0,signflip_mu0p2,fedprox,FedProx,40,10,0.017694561916066928,0.01551845895069704,0.006593325135663526,0.02879579869647033,0.09136054421768704,0.025384269653052294,0.07320173161835451,0.10951935681701956,28.0,0.0,28.0,28.0,0.5943433552678176,0.025895598331844433,0.5758187601668903,0.6128679503687449,,,,
1.0,signflip_mu0p2,fedprox,FedProx,45,10,0.02224886987726204,0.013994340616472471,0.012237921672762686,0.03225981808176139,0.09186017895676479,0.02400582319993703,0.07468744754717904,0.10903291036635054,28.0,0.0,28.0,28.0,0.5628902988644019,0.026902382209516035,0.5436454939637623,0.5821351037650415,,,,
1.0,signflip_mu0p2,fedprox,FedProx,50,10,0.02392564630446822,0.01973296098647912,0.00980953638754068,0.03804175622139576,0.09945386171562928,0.033988332208806434,0.07514007354763443,0.12376764988362414,28.0,0.0,28.0,28.0,0.5316171171654378,0.0272211370026331,0.5121442888222306,0.551089945508645,,,,
1.0,signflip_mu0p2,fedprox,FedProx,55,10,0.030372393051659046,0.05224171426506679,-0.0069990780276026655,0.06774386413092076,0.10239799123432872,0.06028774177907036,0.05927073880729457,0.14552524366136288,27.9,0.3162277660168379,27.673784283720178,28.12621571627982,0.4999240585846804,0.02731188973929114,0.4803863096445692,0.5194618075247917,,,,
1.0,signflip_mu0p2,fedprox,FedProx,60,10,0.020428985014180102,0.014607232271235955,0.009979600531833905,0.0308783694965263,0.09318415695674391,0.025548590752968423,0.07490779612378969,0.11146051778969814,27.9,0.3162277660168379,27.673784283720178,28.12621571627982,0.4688819862422675,0.027883785034012887,0.44893512805358493,0.4888288444309501,,,,
1.0,signflip_mu0p2,fedprox,FedProx,65,10,0.01795256010729647,0.011984000908150171,0.009379722296492527,0.026525397918100414,0.08622907029028952,0.03601373112123179,0.06046639902294571,0.11199174155763333,27.8,0.4216370213557839,27.49837904496024,28.10162095503976,0.4375683965220696,0.028992297572541292,0.4168285562335956,0.45830823681054356,,,,
1.0,signflip_mu0p2,fedprox,FedProx,70,10,0.02562001745917068,0.027339896404987362,0.006062233757340423,0.04517780116100094,0.10359219619674995,0.044217872769479374,0.07196063554377068,0.1352237568497292,27.0,1.247219128924647,26.107793182865038,27.892206817134962,0.40583875053470414,0.029541648553005073,0.38470592822855365,0.42697157284085463,,,,
1.0,signflip_mu0p2,fedprox,FedProx,75,10,0.02686970000045193,0.031165916100589754,0.0045749466869927195,0.049164453313911144,0.10540615018251576,0.0490486045915372,0.07031889215973516,0.14049340820529635,26.6,1.577621275493231,25.471437725569672,27.72856227443033,0.374682460226925,0.02974846743773028,0.3534016886033012,0.39596323185054877,,,,
1.0,signflip_mu0p2,fedprox,FedProx,80,10,0.020777449877670467,0.014629452263293895,0.01031217017055501,0.031242729584785925,0.09353353913344532,0.025402842973737842,0.07536143998089359,0.11170563828599706,25.5,2.273030282830976,23.87397208969641,27.12602791030359,0.34408181038134755,0.02990370601448908,0.3226899877697663,0.3654736329929288,,,,
1.0,signflip_mu0p2,fedprox,FedProx,85,10,0.02064036648354178,0.0149813655483102,0.009923343177687085,0.03135738978939648,0.09471805280753945,0.02638243193037953,0.07584519792984148,0.11359090768523741,24.8,2.573367875415838,22.959123518718226,26.640876481281776,0.3134104313150977,0.03005113216592859,0.2919131463879635,0.3349077162422319,,,,
1.0,signflip_mu0p2,fedprox,FedProx,90,10,0.01971312930438545,0.014684531042373765,0.009208448612282774,0.030217809996488126,0.0913012690377593,0.024920708444984292,0.07347406814995833,0.10912846992556027,23.5,2.9154759474226504,21.41439414681984,25.58560585318016,0.2828548154278359,0.029888930478427448,0.26147356259801574,0.3042360682576561,,,,
1.0,signflip_mu0p2,fedprox,FedProx,95,10,0.0234135224312366,0.023959931354795773,0.006273620070000381,0.04055342479247282,0.08965459718962807,0.04270536150312196,0.05910502191639601,0.12020417246286012,22.4,3.6575644598253874,19.783536004631046,25.01646399536895,0.2532755874049368,0.030220187768274245,0.2316573673851716,0.274893807424702,,,,
1.0,signflip_mu0p2,fedprox,FedProx,100,10,0.03726325597611104,0.06621044403121575,-0.010100842409003316,0.0846273543612254,0.10156625752309867,0.08448134641861804,0.04113194293684017,0.16200057210935717,19.1,3.4140233677518315,16.657754806733504,21.5422451932665,0.2261716510613875,0.026265348431731915,0.2073825526730223,0.2449607494497527,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,0,10,0.01609087313920187,0.013901911560994011,0.006146044697851382,0.026035701580552358,0.08686762240013177,0.013057844160576017,0.077526603402775,0.09620864139748854,28.0,0.0,28.0,28.0,0.846142275246185,0.01941488061683745,0.8322537063183344,0.8600308441740356,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,5,10,0.2927549868384068,0.06838622554101806,0.24383442812437206,0.3416755455524415,0.3833573637947258,0.06885975807756263,0.3340980603104721,0.43261666727897946,28.0,0.0,28.0,28.0,0.814488403232868,0.01975544430453218,0.800356209719102,0.8286205967466339,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,10,10,0.42229401383775766,0.06962060594617933,0.37249043257629594,0.4720975950992194,0.49591221938795205,0.05862483847651719,0.45397453632236073,0.5378499024535434,28.0,0.0,28.0,28.0,0.7828461648799379,0.020452505972828165,0.7682153234878689,0.7974770062720068,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,15,10,0.5101164994370971,0.058055449452932346,0.4685861327417111,0.5516468661324831,0.5642843185148811,0.04847878859757524,0.5296046822985138,0.5989639547312485,28.0,0.0,28.0,28.0,0.7512721167591332,0.021118830597564177,0.7361646154451411,0.7663796180731253,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,20,10,0.4924147133299209,0.13777587812150963,0.3938557874395264,0.5909736392203154,0.5445041288226269,0.1280064208848779,0.452933851634042,0.6360744060112118,28.0,0.0,28.0,28.0,0.7201077964980684,0.021886451277820282,0.7044511724292892,0.7357644205668477,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,25,10,0.46079402625256566,0.18735172195007055,0.326770678110087,0.5948173743950443,0.5109226401580894,0.17295936100623233,0.3871949668100078,0.634650313506171,28.0,0.0,28.0,28.0,0.6885400982747492,0.02272538576892314,0.6722833366241026,0.7047968599253958,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,30,10,0.4790013116873709,0.11127544996231493,0.3993996500918358,0.5586029732829061,0.5358206877757181,0.09343079609672438,0.4689843225575893,0.6026570529938469,28.0,0.0,28.0,28.0,0.6573938165686163,0.02343456645174027,0.6406297376189354,0.6741578955182972,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,35,10,0.48659165691020834,0.20415561724660958,0.34054752622014245,0.6326357876002742,0.5313131469750781,0.1783068757201721,0.4037600920466,0.6588662019035563,28.0,0.0,28.0,28.0,0.6262662241259017,0.024512792894592454,0.6087308284441264,0.643801619807677,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,40,10,0.48539306953871186,0.09929612981436736,0.41436089733984455,0.5564252417375791,0.5397090978925755,0.08377930780092525,0.4797769914797416,0.5996412043054093,28.0,0.0,28.0,28.0,0.5943433552678176,0.025895598331844433,0.5758187601668903,0.6128679503687449,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,45,10,0.5423160514402914,0.1195609632409367,0.4567872907013825,0.6278448121792002,0.5842827488798552,0.09206489677481174,0.5184234891745173,0.6501420085851931,28.0,0.0,28.0,28.0,0.5628902988644019,0.026902382209516035,0.5436454939637623,0.5821351037650415,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,50,10,0.5620244409200338,0.06323567356048379,0.5167883651348352,0.6072605167052324,0.6003314383810977,0.05534007751096331,0.5607435317566782,0.6399193450055172,28.0,0.0,28.0,28.0,0.5316171171654378,0.0272211370026331,0.5121442888222306,0.551089945508645,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,55,10,0.5493118540248223,0.20472673675648503,0.40285916904923247,0.6957645390004121,0.5919004348064657,0.19074203501383508,0.4554518028004204,0.728349066812511,27.9,0.3162277660168379,27.673784283720178,28.12621571627982,0.4999240585846804,0.02731188973929114,0.4803863096445692,0.5194618075247917,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,60,10,0.6259084874795406,0.11393813080199942,0.5444020587569415,0.7074149162021398,0.6543161047917989,0.10023539483837542,0.5826120228714707,0.7260201867121271,27.9,0.3162277660168379,27.673784283720178,28.12621571627982,0.4688819862422675,0.027883785034012887,0.44893512805358493,0.4888288444309501,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,65,10,0.5598042410852874,0.11904602701393614,0.47464384353249783,0.6449646386380768,0.606368394007307,0.09632610496276896,0.5374608495969351,0.675275938417679,27.8,0.4216370213557839,27.49837904496024,28.10162095503976,0.4375683965220696,0.028992297572541292,0.4168285562335956,0.45830823681054356,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,70,10,0.57834603628504,0.16265043259371328,0.46199292607001113,0.6946991465000689,0.6097082842700143,0.13727599972044865,0.5115069498459643,0.7079096186940643,27.0,1.247219128924647,26.107793182865038,27.892206817134962,0.40583875053470414,0.029541648553005073,0.38470592822855365,0.42697157284085463,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,75,10,0.5985304522807074,0.11187664608403042,0.5184987208876604,0.6785621836737545,0.6353620316694963,0.09143316838113778,0.5699546832332708,0.7007693801057219,26.6,1.577621275493231,25.471437725569672,27.72856227443033,0.374682460226925,0.02974846743773028,0.3534016886033012,0.39596323185054877,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,80,10,0.5853453129311699,0.12739983338138913,0.4942089623022811,0.6764816635600586,0.6245425183863252,0.09921808913309364,0.5535661731277537,0.6955188636448968,25.5,2.273030282830976,23.87397208969641,27.12602791030359,0.34408181038134755,0.02990370601448908,0.3226899877697663,0.3654736329929288,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,85,10,0.5667273630378348,0.11412027168884373,0.4850906385739719,0.6483640875016976,0.6077768180134879,0.093412803755947,0.5409533237405888,0.6746003122863871,24.8,2.573367875415838,22.959123518718226,26.640876481281776,0.3134104313150977,0.03005113216592859,0.2919131463879635,0.3349077162422319,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,90,10,0.534418011411021,0.1689046720164278,0.4135908878333593,0.6552451349886826,0.5743464320962158,0.140656347290972,0.4737269426930108,0.6749659214994208,23.5,2.9154759474226504,21.41439414681984,25.58560585318016,0.2828548154278359,0.029888930478427448,0.26147356259801574,0.3042360682576561,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,95,10,0.6093932114660531,0.15034774526111117,0.5018409135963989,0.7169455093357072,0.6374717309739932,0.12162672536928623,0.5504652130304769,0.7244782489175096,22.4,3.6575644598253874,19.783536004631046,25.01646399536895,0.2532755874049368,0.030220187768274245,0.2316573673851716,0.274893807424702,,,,
1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,100,10,0.5972474744613734,0.10229932756270887,0.5240669440132344,0.6704280049095124,0.6347385028059059,0.08109900240447211,0.5767237713685353,0.6927532342432766,19.1,3.4140233677518315,16.657754806733504,21.5422451932665,0.2261716510613875,0.026265348431731915,0.2073825526730223,0.2449607494497527,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,0,10,0.01609087313920187,0.013901911560994011,0.006146044697851382,0.026035701580552358,0.08686762240013177,0.013057844160576017,0.077526603402775,0.09620864139748854,28.0,0.0,28.0,28.0,0.8258224892488476,0.019764711157198044,0.8116836666280305,0.8399613118696647,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,5,10,0.30345763615131394,0.07409080380120493,0.2504562679832044,0.35645900431942346,0.39126079170847305,0.05339920876678898,0.3530612989437813,0.4294602844731648,28.0,0.0,28.0,28.0,0.7953771774956169,0.02008918047327022,0.781006243508772,0.8097481114824617,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,10,10,0.44255839501029415,0.08174023224897693,0.3840849553753425,0.5010318346452458,0.5096304805264612,0.06503314939846364,0.46310856798724825,0.5561523930656741,28.0,0.0,28.0,28.0,0.7644407896940622,0.020849904150353624,0.7495256667712803,0.779355912616844,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,15,10,0.508246817420239,0.0592789987017494,0.4658411763199165,0.5506524585205615,0.5629216161136759,0.03996542514764948,0.5343320732342511,0.5915111589931006,28.0,0.0,28.0,28.0,0.7339582815548443,0.02204297331320267,0.7181896883671177,0.7497268747425709,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,20,10,0.3821668325670709,0.1491047399671174,0.2755037271186333,0.4888299380155085,0.44615815900155714,0.13634668684215717,0.3486216149628004,0.5436947030403139,28.0,0.0,28.0,28.0,0.7031318858207526,0.022441358412491418,0.687078305101014,0.7191854665404912,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,25,10,0.19383295790185145,0.15535829566149878,0.08269632820056597,0.30496958760313697,0.28045557225028694,0.16188826579842194,0.16464768331577126,0.3962634611848026,28.0,0.0,28.0,28.0,0.672782292016824,0.02328558510633888,0.6561247879014369,0.6894397961322112,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,30,10,0.08490333469132445,0.0952996894906772,0.016730043677308543,0.15307662570534036,0.16445176445887574,0.10811158204970464,0.08711339762420539,0.2417901312935461,28.0,0.0,28.0,28.0,0.6423064681715053,0.02417524053509478,0.6250125429012233,0.6596003934417872,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,35,10,0.10205337259016653,0.15158629845198748,-0.006384932857992992,0.21049167803832605,0.1788769752246159,0.15773682223549848,0.06603885011258497,0.2917151003366468,28.0,0.0,28.0,28.0,0.6122287869996816,0.024864215488661863,0.5944419987383246,0.6300155752610387,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,40,10,0.12480104007803816,0.15075263435591582,0.016959101998263296,0.23264297815781304,0.1978124103080477,0.15261158266711813,0.08864066071601175,0.30698415990008365,28.0,0.0,28.0,28.0,0.5816218887242907,0.02554395520888569,0.563348843959809,0.5998949334887723,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,45,10,0.06381712622416559,0.07209268242269179,0.012245127983143075,0.1153891244651881,0.14487765281837695,0.08035941131793754,0.08739199297235313,0.20236331266440077,27.9,0.3162277660168379,27.673784283720178,28.12621571627982,0.5517624356022538,0.0266226397541242,0.5327177463989718,0.5708071248055357,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,50,10,0.051620634155531406,0.09061090783599032,-0.013198504521215682,0.1164397728322785,0.12415261774303366,0.09612126741546212,0.0553916052867298,0.1929136301993375,27.9,0.3162277660168379,27.673784283720178,28.12621571627982,0.5214664147007593,0.027820897662973892,0.5015645434272478,0.5413682859742708,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,55,10,0.044858522084871545,0.04006210164350208,0.016199821006493618,0.07351722316324948,0.12706293487832945,0.05680138650272169,0.08642967077489859,0.1676961989817603,27.9,0.3162277660168379,27.673784283720178,28.12621571627982,0.49132904174654035,0.028632649303551985,0.4708464783310083,0.5118116051620724,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,60,10,0.03029941650904034,0.022193824670064925,0.014422910761407289,0.04617592225667339,0.1102329209711517,0.03655605616549265,0.08408229373811504,0.13638354820418835,27.7,0.674948557710553,27.217170888066814,28.182829111933184,0.46171201652516836,0.029629689477503125,0.44051621353567016,0.48290781951466655,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,65,10,0.041131547121372444,0.040699225384546414,0.012017075174880588,0.0702460190678643,0.1205255043685786,0.05065905768044661,0.08428619760690488,0.1567648111302523,27.6,0.6992058987801011,27.09981823161223,28.100181768387774,0.43208553852484544,0.029922353315499063,0.410680376437709,0.4534907006119819,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,70,10,0.02599989211096982,0.018960922445794396,0.012436065295796614,0.03956371892614303,0.10397066036550937,0.03427716712096817,0.07945025214841418,0.12849106858260456,27.4,0.6992058987801011,26.899818231612226,27.90018176838777,0.4021554635911184,0.030858939372316395,0.38008030820020183,0.424230618982035,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,75,10,0.02583154226380251,0.021714614164165476,0.010297843060978326,0.04136524146662669,0.10624036030413805,0.03707990254617503,0.07971499594501252,0.13276572466326358,27.0,0.9428090415820634,26.325555041092688,27.674444958907312,0.37218196977678314,0.03187187179822378,0.3493822061797121,0.39498173337385417,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,80,10,0.023710504306949497,0.017790047114993428,0.010984271245695449,0.03643673736820355,0.09908790194380543,0.032670169835104734,0.07571707033302877,0.12245873355458209,26.6,1.0749676997731399,25.831014432271886,27.368985567728117,0.34276976160049155,0.03245584139776821,0.3195522513175095,0.36598727188347363,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,85,10,0.023244893333565997,0.016803627169017087,0.011224302592853336,0.03526548407427866,0.09865467399792341,0.0323270332979258,0.07552930747870856,0.12178004051713825,25.4,1.837873166945363,24.085264737727456,26.71473526227254,0.3135419415457429,0.033067838894133325,0.28988663462729924,0.3371972484641865,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,90,10,0.01972144814405694,0.01649869287226041,0.007918994258396475,0.0315239020297174,0.09094358780202376,0.02406573769453648,0.07372799614495855,0.10815917945908897,24.6,2.3664319132398464,22.907156588354503,26.2928434116455,0.2842663965181397,0.032705948889029356,0.26086997011404894,0.3076628229222304,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,95,10,0.02236768999059196,0.01828080125468329,0.009290392566377077,0.03544498741480684,0.09249034428340043,0.025534451133494014,0.07422409832488502,0.11075659024191584,22.8,2.7406406388125952,20.839463792241556,24.760536207758445,0.2557202117575416,0.03286898616567737,0.23220715551167007,0.27923326800341314,,,,
1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,100,10,0.01981755201826874,0.014194269718053085,0.009663583150249186,0.029971520886288294,0.09107896128492714,0.024013755436596187,0.07390055549506747,0.10825736707478681,21.4,2.7568097504180447,19.427897106591185,23.37210289340881,0.22697983284650447,0.03328385286895786,0.20316999883938394,0.25078966685362497,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,0,10,0.01609087313920187,0.013901911560994011,0.006146044697851382,0.026035701580552358,0.08686762240013177,0.013057844160576017,0.077526603402775,0.09620864139748854,28.0,0.0,28.0,28.0,0.846142275246185,0.01941488061683745,0.8322537063183344,0.8600308441740356,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,5,10,0.2700599210273279,0.06778597722494333,0.2215687540914945,0.3185510879631613,0.36837881964549035,0.05533436644020909,0.3287949984749754,0.4079626408160053,28.0,0.0,28.0,28.0,0.8164604499543113,0.020281138664404754,0.8019521973497807,0.8309687025588419,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,10,10,0.39570114480235563,0.058419151494872666,0.353910601339552,0.4374916882651593,0.47304670067052335,0.049415390475393825,0.43769705983271334,0.5083963415083333,28.0,0.0,28.0,28.0,0.789475564088725,0.020869454675447884,0.7745464555628016,0.8044046726146484,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,15,10,0.4394093767939273,0.0496285370780349,0.40390726006193384,0.4749114935259207,0.5059201862540131,0.03584355520554016,0.48027925150318923,0.5315611210048371,28.0,0.0,28.0,28.0,0.7630488304413766,0.021300402808004947,0.7478114401927133,0.7782862206900399,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,20,10,0.43694629509866056,0.06606826979278194,0.38968390203686093,0.4842086881604602,0.5006978575492618,0.056337158822353545,0.460396681922925,0.5409990331755985,28.0,0.0,28.0,28.0,0.7370700545760152,0.021773442924382158,0.7214942718133003,0.75264583733873,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,25,10,0.5301892277875196,0.07331211397844102,0.47774490076173337,0.5826335548133059,0.5756263350807249,0.058127447805620035,0.5340444638665253,0.6172082062949246,28.0,0.0,28.0,28.0,0.7102665220187399,0.022080329181652595,0.6944712060525391,0.7260618379849406,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,30,10,0.5356186282194579,0.07102607856880747,0.4848096324112465,0.5864276240276693,0.5781281989308471,0.0537998725425,0.5396420885672282,0.616614309294466,28.0,0.0,28.0,28.0,0.6835569597063442,0.02245523370182475,0.6674934532025587,0.6996204662101297,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,35,10,0.5990547827847303,0.0698121400790202,0.5491141862586119,0.6489953793108488,0.6294269791211269,0.054641815640404295,0.5903385789479878,0.668515379294266,28.0,0.0,28.0,28.0,0.6568137651684742,0.02305596255474434,0.6403205231311369,0.6733070072058116,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,40,10,0.6058044764560199,0.06882903256377333,0.5565671526802448,0.6550418002317949,0.6389290391093617,0.055122384952684324,0.5994968603598856,0.6783612178588379,27.6,0.5163977794943222,27.23059128221082,27.969408717789182,0.630245956870134,0.023620909318122888,0.6133485762641079,0.64714333747616,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,45,10,0.6530679370382746,0.07992298020239273,0.5958944812047362,0.710241392871813,0.6748036783769722,0.06044824927475001,0.6315616058044435,0.7180457509495008,27.2,0.6324555320336759,26.747568567440357,27.65243143255964,0.6032816434137896,0.023910375325397814,0.5861771913004158,0.6203860955271635,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,50,10,0.6279274021534134,0.09471582854777516,0.560171780097029,0.6956830242097978,0.6529306955100854,0.08467236580822149,0.5923597338842999,0.713501657135871,26.0,1.3333333333333333,25.046190792039113,26.953809207960887,0.5764963023838902,0.02438576142340337,0.5590517795423056,0.5939408252254748,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,55,10,0.6381395664938212,0.07192394046659041,0.5866882789764228,0.6895908540112196,0.6633405538798284,0.05791426356647432,0.6219111854833457,0.7047699222763111,25.4,1.3498971154211057,24.434341776133632,26.365658223866365,0.5491384154077744,0.025232307708453926,0.531088309834955,0.5671885209805938,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,60,10,0.6528286843667932,0.07108627811409181,0.6019766243981263,0.7036807443354601,0.6800659477094485,0.06162735680816705,0.6359803924200079,0.7241515029988891,24.8,1.6865480854231356,23.593516179840957,26.006483820159044,0.521511924735967,0.026664577197564102,0.5024372352929016,0.5405866141790323,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,65,10,0.6568440530410753,0.0562149878995328,0.6166302732280872,0.6970578328540634,0.6840716904546968,0.04488463742685788,0.6519631550994047,0.716180225809989,23.4,1.2649110640673518,22.495137134880718,24.30486286511928,0.49312192552638096,0.027551917671961305,0.4734124709470082,0.5128313801057537,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,70,10,0.6682054327399839,0.046450023405438745,0.6349770877144043,0.7014337777655635,0.6942692474249317,0.036048526989515,0.6684816846929122,0.7200568101569511,22.4,1.837873166945363,21.085264737727456,23.71473526227254,0.4638121515214369,0.02912653239828267,0.4429762854233471,0.4846480176195267,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,75,10,0.6615779857735218,0.06858020982204442,0.6125186590644051,0.7106373124826385,0.685956783125739,0.04983575634949622,0.6503064306568556,0.7216071355946225,21.2,1.398411797560202,20.199636463224458,22.20036353677554,0.4340332434539591,0.029733562502803276,0.4127631341784684,0.45530335272944983,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,80,10,0.6927136188344809,0.057317555300661134,0.6517111098167975,0.7337161278521643,0.7114715106397334,0.049401947309477105,0.6761314864635,0.7468115348159667,19.1,1.3703203194062976,18.11973189612078,20.080268103879224,0.4026486012621153,0.029230866516959206,0.38173809903170186,0.4235591034925288,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,85,10,0.6891817788213113,0.05013107209637563,0.6533201701934557,0.7250433874491669,0.712377388822526,0.03719162242950498,0.6857721048733262,0.7389826727717258,18.5,1.4337208778404378,17.47437786880252,19.52562213119748,0.37046289234895774,0.028778121872909724,0.34987626412630635,0.39104952057160913,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,90,10,0.6907522377961686,0.05719597259235075,0.6498367038085217,0.7316677717838155,0.7116062999982246,0.04330300313006212,0.6806291976598653,0.7425834023365838,17.4,1.4298407059684812,16.377153576547475,18.422846423452523,0.33823127493305094,0.028402342107958892,0.3179134633603811,0.35854908650572076,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,95,10,0.688364836199387,0.061295609490909155,0.6445165986443842,0.7322130737543899,0.7082305090801273,0.04711736824076987,0.6745247743179297,0.7419362438423249,16.2,1.5491933384829668,15.09177384663246,17.30822615336754,0.30656126436813147,0.026693233007396674,0.28746607579360617,0.32565645294265677,,,,
1.0,signflip_mu0p2,tea_fl,TEA-FL,100,10,0.7103086502344619,0.0475492268401307,0.6762939824408087,0.744323318028115,0.7265031438427518,0.03504431356632828,0.7014339521180775,0.7515723355674262,14.5,1.0801234497346435,13.727326230931464,15.272673769068536,0.2774257266358583,0.01983397905654017,0.26323735274488475,0.29161410052683184,,,,
1.0,signflip_mu0p2,arl_fl,ARL-FL,0,10,0.01609087313920187,0.013901911560994011,0.006146044697851382,0.026035701580552358,0.08686762240013177,0.013057844160576017,0.077526603402775,0.09620864139748854,28.0,0.0,28.0,28.0,0.846142275246185,0.01941488061683745,0.8322537063183344,0.8600308441740356,0.0,0.0,0.0,0.0
1.0,signflip_mu0p2,arl_fl,ARL-FL,5,10,0.24116230855910983,0.05329978811155106,0.20303393704673867,0.279290680071481,0.3454064620993654,0.05048828967439027,0.3092893154101429,0.3815236087885879,28.0,0.0,28.0,28.0,0.8193896402431905,0.02022627141071704,0.8049206373074971,0.8338586431788839,0.11204799058198259,0.011097928901746141,0.10410901050014705,0.11998697066381812
1.0,signflip_mu0p2,arl_fl,ARL-FL,10,10,0.3855353836370135,0.06866456892055109,0.3364157100641986,0.4346550572098284,0.4625687128267318,0.059875602281679256,0.41973628723537965,0.505401138418084,28.0,0.0,28.0,28.0,0.7909033909447201,0.020731282575625225,0.7760731247846172,0.8057336571048229,0.15094891001820926,0.019613620264075673,0.13691817131121656,0.16497964872520196
1.0,signflip_mu0p2,arl_fl,ARL-FL,15,10,0.46005732729376403,0.09630101689231106,0.3911677298078517,0.5289469247796764,0.5189831817608674,0.07410965346375673,0.46596832935647625,0.5719980341652586,28.0,0.0,28.0,28.0,0.7612804675300117,0.02153717133508576,0.7458737032803846,0.7766872317796387,0.17215709128025364,0.011110509858418322,0.16420911132417895,0.18010507123632832
