run_id,condition_id,outer_fold,outer_test_subject,alpha,scenario,attack,malicious_count,method,fl_seed,model_seed,random_schedule_seed,early_stop_round,completed_training_rounds,loss,accuracy,balanced_accuracy,macro_f1,first_client_dropout_round,active_client_lifetime_75pct,active_client_lifetime_50pct,final_active_clients,final_mean_residual_energy,final_min_residual_energy,total_normalized_energy_consumed,jain_participation_fairness,scientific_optimizer_steps_accounted,run_result_binding_sha256,run_file_manifest_sha256,run_manifest_entries,class_00_f1,class_01_f1,class_02_f1,class_03_f1,class_04_f1,class_05_f1,class_06_f1,class_07_f1,class_08_f1,class_09_f1,class_10_f1,class_11_f1
331,56,3,105,0.1,signflip_mu0p4,sign_flip,11,fedavg,456,884573031,1066517935,,100,76.4024735918303,0.12197437114380635,0.08333333333333333,0.0181190073322053,60,95,100,16,0.21365525323648196,0.07132271809068896,17.497604366254098,0.9543692215926036,5718,047A58D8C1A4ED3E6B26B5FBE4409EC069C6AB34B7128BBCE1CC325F1B64F333,E6B3551806343243677C43576E37F5D95D5EDDDB96BCB5754C978F780B94C636,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21742808798646363,0.0
332,56,3,105,0.1,signflip_mu0p4,sign_flip,11,fedprox,456,884573031,1066517935,,100,80.0905738453985,0.12197437114380635,0.08333333333333333,0.0181190073322053,60,95,100,16,0.21365525323648196,0.07132271809068896,17.497604366254098,0.9543692215926036,5718,0A2784F296E02B9EA1DF700A0EF677DFCE78BF6F88FA02F3611E9D529DF99165,2282203EC9FD94D18645AFE0F9B81B0A6BA0893AF13F1286FB81BD417EAFFE0E,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21742808798646363,0.0
333,56,3,105,0.1,signflip_mu0p4,sign_flip,11,random_trimmed_mean,456,884573031,1066517935,,100,33.481644935951905,0.09682012339819648,0.08333333333333333,0.014712245781047165,60,95,100,16,0.21365525323648196,0.07132271809068896,17.497604366254098,0.9543692215926036,5718,03E641DDF6010EDF3A6CD633E2FF15B673AF3F0F075CC19A04AA4F93D9791C93,0595849460A90A2257B39074CDE4F27E30D6CAC77A84FCD12AD6C46914FCDDDA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.176546949372566,0.0,0.0,0.0,0.0,0.0
334,56,3,105,0.1,signflip_mu0p4,sign_flip,11,fedle_adapted,456,884573031,1066517935,,100,78.28935008146325,0.051257712387280496,0.08333333333333333,0.008126410835214447,75,100,100,20,0.20834678389409284,0.07337360894402256,17.646241507840994,0.9097732390201743,5701,E32310D2008746309BF99093650B061ACA236639780F72C2A4B1C6BB17336E6B,5E37D46E5FC9015FCC15A41AFA79F716C97F0D4B93D6B982FE1E69F9AFA089A4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09751693002257336,0.0,0.0,0.0,0.0
335,56,3,105,0.1,signflip_mu0p4,sign_flip,11,tea_fl,456,884573031,1066517935,,100,2.8583105319927924,0.37731371618414805,0.32854903280886966,0.24435925038422765,65,85,100,15,0.26907101675253287,0.06632271809069051,15.945962987804673,0.7214551750881528,5165,8A3FCFDDFFD1692E5ADFC964053C05F000D8C668B5ED0222F948BB757CF51D60,9686BE6A74BA4B0319A385BE0F4BB0937D3821DBDE0161D5BADBBD02651F4DB6,11,0.0,0.0,0.06652806652806653,0.9258517034068137,0.0,0.0,0.4253731343283582,0.3404255319148936,0.018433179723502304,0.5631067961165048,0.5925925925925926,0.0
336,56,3,105,0.1,signflip_mu0p4,sign_flip,11,arl_fl,456,884573031,1066517935,,100,17.090461353923,0.12197437114380635,0.08333333333333333,0.0181190073322053,75,100,100,20,0.24307006340971032,0.0822644997430534,16.673989681403704,0.8864855281237534,5393,4DCD9589CBBC57D71142A89626F6CB064A635AB483D04047637608A370BF80AF,C2E5FA0FE7C9D638ED91FC2EFCB371826A7767FE3B6CA1152A93F3035D732656,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21742808798646363,0.0
337,57,3,105,0.1,labelflip_mu0p2,label_flip,6,fedavg,123,1400829696,2129437073,,100,1.1956608371820616,0.5628856193640247,0.5383836580682017,0.5004298122746799,50,75,100,14,0.1793032400517513,0.06882194151517007,17.684153011839697,0.9524603240746252,5590,2319A6808D8801CC5873929A73275DF7F46D56E95332A8A39B6B83B9CF66D128,5C81A436214BA97C5B73C070FEDA33E1B104C544897FD7F52B73BDF2C97B8940,11,0.8217821782178217,0.3600867678958785,0.0,0.5395894428152492,0.9254498714652957,0.9080779944289693,0.667779632721202,0.5398230088495575,0.525,0.7098765432098766,0.007692307692307693,0.0
338,57,3,105,0.1,labelflip_mu0p2,label_flip,6,fedprox,123,1400829696,2129437073,,100,1.3208648426927658,0.5533934504034171,0.5328296190200722,0.49481209204807536,50,75,100,14,0.1793032400517513,0.06882194151517007,17.684153011839697,0.9524603240746252,5590,C9D8A37DBBF86D29D9EEAF1C740F979199B88ACD0425B3D02C6FB52254F547E9,7E56A010236076B46CE945C98122EF1D5D70099FBE7683847200915B4F291EBD,11,0.8220551378446115,0.40540540540540543,0.0,0.4817073170731707,0.8960396039603961,0.8900804289544236,0.6482982171799028,0.5765765765765766,0.46153846153846156,0.5714285714285714,0.0,0.18461538461538463
339,57,3,105,0.1,labelflip_mu0p2,label_flip,6,random_trimmed_mean,123,1400829696,2129437073,,100,1.3917910269667992,0.5187470336971998,0.5013842877326957,0.4410035055949694,50,75,100,14,0.1793032400517513,0.06882194151517007,17.684153011839697,0.9524603240746252,5590,682F4723570600691AE0C7F224BA42DD2425629AC7CB7BCC085FD5326409898F,FC11F701D72DF07D78E5E5B59A0B2716270DBE4D1A409AF1617BE643AF06B432,11,0.0,0.37300843486410495,0.0,0.5294117647058824,0.935064935064935,0.815347721822542,0.667779632721202,0.7228915662650602,0.5,0.7485380116959064,0.0,0.0
340,57,3,105,0.1,labelflip_mu0p2,label_flip,6,fedle_adapted,123,1400829696,2129437073,,100,0.9482749304502114,0.6763170384432843,0.6239368332531906,0.5950871002521475,50,95,100,15,0.1673920763924799,0.06628581198457953,18.017665594299295,0.9212132378342277,5670,5232141B7D8369FAD61D55EA269AEDFF6547390DD40A37CA51547733DB7766B3,73570255538BBEE5B179AF3C28333D2579D3DDD3EE8859B6B3B2172DB5FCE25E,15,0.8931506849315068,0.6613226452905812,0.07758620689655173,0.543859649122807,0.9758713136729222,0.9121813031161473,0.7153024911032029,0.5865102639296188,0.43902439024390244,0.6597222222222222,0.6765140324963073,0.0
341,57,3,105,0.1,labelflip_mu0p2,label_flip,6,tea_fl,123,1400829696,2129437073,,100,1.3157155466803907,0.5723777883246322,0.5321485776404411,0.4529212035756187,60,90,100,13,0.2653784247337119,0.08218801284927378,15.2740478407448,0.6807583648184077,4702,1979F64CD3F8DDD9BC3D8DDAC399CA4F9E6EA9DF9A424F82B8903D9904D66383,077466DF75D65BBECAE6C1313BEAD3CF4EE3F7A8B6B78660A14C9A9A0E51108C,11,0.6705653021442495,0.0,0.11583011583011583,0.9339019189765458,0.0,0.5363984674329502,0.9061784897025171,0.6374501992031872,0.3835616438356164,0.576271186440678,0.6748971193415638,0.0
342,57,3,105,0.1,labelflip_mu0p2,label_flip,6,arl_fl,123,1400829696,2129437073,,100,1.0424073750677412,0.5942097769340294,0.5553122894658782,0.5134641484504606,75,100,100,18,0.19619406218690452,0.0592858119845803,17.21120999205541,0.8802042073761113,5327,682D4E3EEC8FA1E8A1AEAE7DB3789B96EE4E81832D9242E437D00D84C87A567C,DED1B8AD6856AFE73CB6E2A30C5884CFCAAB50E05E37FB82106DB92CB0045843,11,0.0,0.44756756756756755,0.011428571428571429,0.703125,0.9655172413793104,0.8562874251497006,0.7272727272727273,0.6254071661237784,0.5230769230769231,0.7810026385224275,0.5208845208845209,0.0
343,58,3,105,0.1,labelflip_mu0p2,label_flip,6,fedavg,456,884573031,1066517935,,100,1.094940036860585,0.5923113431419079,0.5974158299961688,0.6046813146592099,60,95,100,16,0.21365525323648196,0.07132271809068896,17.497604366254098,0.9543692215926036,5718,6EF14A48644F32BAE0BE5BA732577734F8F3DE7F500B619C52655D71EA428660,6C80016A0A070EA361168EED0916266F5076D590851C0633F65FECD70DB9D636,11,0.0091324200913242,0.04150943396226415,0.24338624338624337,0.9731958762886598,0.9703504043126685,0.7962382445141066,0.9778869778869779,0.3472222222222222,0.6044776119402985,0.6857142857142857,0.6606334841628959,0.9464285714285714
344,58,3,105,0.1,labelflip_mu0p2,label_flip,6,fedprox,456,884573031,1066517935,,100,1.0401390272121493,0.5946843853820598,0.5978754543948467,0.6023721908493388,60,95,100,16,0.21365525323648196,0.07132271809068896,17.497604366254098,0.9543692215926036,5718,AF3D1D9B64B178C1178CA2CAA8AB96A4FE30A7F51442ED386262035107940F7F,9767954815FBAE008AB4C1CC14E5D735ECBB6ECE7766190A5984D204C5FC97F4,11,0.0,0.05791505791505792,0.25140712945590993,0.9753086419753086,0.9703504043126685,0.8398791540785498,0.9800995024875622,0.26277372262773724,0.622568093385214,0.6495726495726496,0.6536796536796536,0.9649122807017544
345,58,3,105,0.1,labelflip_mu0p2,label_flip,6,random_trimmed_mean,456,884573031,1066517935,,100,1.2080541110231122,0.5628856193640247,0.5381679595117804,0.529398560852839,60,95,100,16,0.21365525323648196,0.07132271809068896,17.497604366254098,0.9543692215926036,5718,996F10F2485E36FFEE9D45347651A000EBC360130AD155AB9298F8072CE72B6A,B86C3749A7F1FF4E8E484481E13B86E414796ED716838E91BB67887EB56D7690,11,0.007352941176470588,0.026200873362445413,0.19518716577540107,0.963855421686747,0.9456521739130435,0.7181208053691275,0.9535452322738386,0.5446428571428571,0.5957446808510638,0.5243445692883895,0.6134301270417423,0.2647058823529412
346,58,3,105,0.1,labelflip_mu0p2,label_flip,6,fedle_adapted,456,884573031,1066517935,,100,1.2575292829432982,0.5272899857617466,0.5158315471407451,0.4661080877417205,75,100,100,20,0.20834678389409284,0.07337360894402256,17.646241507840994,0.9097732390201743,5701,B405A8120659B06865014CB9D942FA0A70DEEDD2E17ECDC2BB0EDEA9EB86A477,4950B28939D5D7748925C0494C9EE8303388571E35229E4DF9A3BA47353464AB,15,0.016666666666666666,0.4878836833602585,0.36048526863084923,0.7794117647058824,0.9523809523809523,0.7830188679245284,0.7827788649706457,0.6494464944649446,0.72,0.061224489795918366,0.0,0.0
347,58,3,105,0.1,labelflip_mu0p2,label_flip,6,tea_fl,456,884573031,1066517935,,100,1.4778537789848556,0.5268153773137162,0.46040057544225377,0.38069329062481577,55,95,100,20,0.32285088278169144,0.08426804581697828,14.440126738988234,0.6347795727933475,4504,42CA1D0F5DA118D48B7FDD057BE9070F291735EBCC06C4974018F269790A67B5,A243D7A362ED07CC64C0D65353494B1DAAC9421964E5CFC35EC22B6E86B4E2B8,11,0.0,0.48816936488169366,0.0,0.25874125874125875,0.801762114537445,0.7641509433962265,0.6327503974562798,0.0,0.31654676258992803,0.6637744034707158,0.6424242424242425,0.0
348,58,3,105,0.1,labelflip_mu0p2,label_flip,6,arl_fl,456,884573031,1066517935,,100,1.372132606058252,0.47698149027052683,0.4484892737142266,0.3962646460759071,75,100,100,22,0.2427864681055841,0.08026449974305352,16.681930349919238,0.90315879789564,5375,B94EB850D022491FE9C99EC247FBA0ED4528C029535DB6306A9EFA32863F5A70,73D0A76CFFB05B1774341761A708BFADDBE2E3240A1D91603652CA31D8BC6DB9,11,0.42732919254658386,0.3475609756097561,0.0,0.967741935483871,0.05102040816326531,0.8726287262872628,0.7893175074183977,0.2810368349249659,0.48854961832061067,0.03125,0.4987405541561713,0.0
349,59,3,105,0.1,labelflip_mu0p4,label_flip,11,fedavg,123,1400829696,2129437073,,100,1.7679553297836745,0.3032747982914096,0.3202950299761984,0.27404368360252584,50,75,100,14,0.1793032400517513,0.06882194151517007,17.684153011839697,0.9524603240746252,5590,4FC49AB94BD71F701F1A6748C1AB4575460E38C31454FEF920E6A9A9B3776311,0ED46E9EB926C6ECE58EF1AC84CB774509F8E4689B18856584F393C0B8AD3FD3,11,0.0,0.05627705627705628,0.3347732181425486,0.7864077669902912,0.028409090909090908,0.45614035087719296,0.32679738562091504,0.5493562231759657,0.7437185929648241,0.0,0.006644518272425249,0.0
350,59,3,105,0.1,labelflip_mu0p4,label_flip,11,fedprox,123,1400829696,2129437073,,100,1.624828276500693,0.3749406739439962,0.38075487294110427,0.31583160499677193,50,75,100,14,0.1793032400517513,0.06882194151517007,17.684153011839697,0.9524603240746252,5590,34CEF37EF9D87814EF7067959FC3647F9F7C9E670983ADA42D73F332DD523AD3,FD4520C8CBA9484E935A704615981491F9B564E5EA70340C679781E8928983BC,11,0.0,0.054279749478079335,0.3615819209039548,0.863013698630137,0.05,0.5526315789473685,0.5384615384615384,0.6196078431372549,0.7380952380952381,0.0,0.012307692307692308,0.0
351,59,3,105,0.1,labelflip_mu0p4,label_flip,11,random_trimmed_mean,123,1400829696,2129437073,,100,2.086930757345155,0.3046986236355007,0.29156501143319347,0.20896094818506672,50,75,100,14,0.1793032400517513,0.06882194151517007,17.684153011839697,0.9524603240746252,5590,BA30BF13FC43D474EF22B24E74A8953FE2A72C31152F764A6573A1A0D02198FE,1B5F3D15FB7C9932B69E11F80743F294A2A6C8A9A2C325101ABDFBB3BCA94E52,11,0.0,0.01904761904761905,0.32,0.31186440677966104,0.03761755485893417,0.44794188861985473,0.8109243697478992,0.09655172413793103,0.4,0.0,0.06358381502890173,0.0
352,59,3,105,0.1,labelflip_mu0p4,label_flip,11,fedle_adapted,123,1400829696,2129437073,,100,2.927299299792311,0.23588039867109634,0.2424111444804584,0.16718968941215495,50,95,100,15,0.1673920763924799,0.06628581198457953,18.017665594299295,0.9212132378342277,5670,B8C75763C6217E9582FDF96FAF35C40E31F142ADF91D4800C0D2E9EE05850DAA,B485D83C9A1386CFD41E0D46921052C72168B65C52919EC0E3F37B47AE3BE16D,15,0.0,0.5490753911806543,0.0,0.006097560975609756,0.0,0.5989304812834224,0.0,0.096,0.5833333333333334,0.0,0.1728395061728395,0.0
353,59,3,105,0.1,labelflip_mu0p4,label_flip,11,tea_fl,123,1400829696,2129437073,,100,3.51968741020887,0.2349311817750356,0.24394066993110006,0.166716392332696,60,85,100,17,0.27161644058812556,0.0880570403784249,15.099383396821217,0.686771914462558,4617,A27C2467C000EB04247E1F1BFCE2687B0A9985738B1928DEBA960E32CAC7FD5E,C199E11D87D86BF60B23EC50F160B5BF2AAB630835B9E25B3180515F98B21A1B,11,0.0,0.47058823529411764,0.4066115702479339,0.0,0.0,0.7637540453074434,0.0,0.0025,0.35714285714285715,0.0,0.0,0.0
354,59,3,105,0.1,labelflip_mu0p4,label_flip,11,arl_fl,123,1400829696,2129437073,,100,2.1216615562366545,0.1741813004271476,0.1947441692630544,0.1049288427711041,70,95,100,18,0.192750200247594,0.0607858119845803,17.307638126356103,0.8969917140390415,5380,A7AF22766CBB868807B7B39D6D659D9D8E2466D6C7E9983ACBFC957FDADF0A80,42B4A278002D254F40B203842F8D0DC92B1DAE99FD818022E45A4A2E5989EDEC,11,0.0,0.0,0.1661631419939577,0.14788732394366197,0.04938271604938271,0.631578947368421,0.0,0.1739879414298019,0.04040404040404041,0.010526315789473684,0.0392156862745098,0.0
355,60,3,105,0.1,labelflip_mu0p4,label_flip,11,fedavg,456,884573031,1066517935,,100,1.960659040225644,0.3564309444708116,0.3544261229632797,0.2721327424223847,60,95,100,16,0.21365525323648196,0.07132271809068896,17.497604366254098,0.9543692215926036,5718,04FA3E922360E671A67B5ECE3FCC27E3429B50D4818A1F99286EE27E815049C0,606D697821B88AB16ACB43352D4A91E4BE89454C0804153B9BEFCCB801FCDAF5,11,0.6010928961748634,0.1984126984126984,0.48427672955974843,0.20640569395017794,0.0,0.7138047138047138,0.0,0.32078559738134205,0.13043478260869565,0.00851063829787234,0.6018691588785047,0.0
356,60,3,105,0.1,labelflip_mu0p4,label_flip,11,fedprox,456,884573031,1066517935,,100,1.6040979497626204,0.4470811580446132,0.4323855055302517,0.3778985031074759,60,95,100,16,0.21365525323648196,0.07132271809068896,17.497604366254098,0.9543692215926036,5718,92A9238B8EDB768058D530E2DB356C01A3D0C10EC94A0F23B9ED654D8437B0D0,E75F0C3CC13AAE5083BABA438AB1BB7570CDAE4749CE9B2D7C1CDE82A7225DA1,11,0.5480769230769231,0.0,0.4864864864864865,0.5074626865671642,0.0,0.7987421383647799,0.7407407407407407,0.3829787234042553,0.23404255319148937,0.1976284584980237,0.638623326959847,0.0
357,60,3,105,0.1,labelflip_mu0p4,label_flip,11,random_trimmed_mean,456,884573031,1066517935,,100,2.1940225430105214,0.12719506407214048,0.12120951474434787,0.09971761386482063,60,95,100,16,0.21365525323648196,0.07132271809068896,17.497604366254098,0.9543692215926036,5718,5B618CFF39B1CB1DC575DAB7A3A2A9C8B25B546BC1B1F28728A773C1379C6D21,A107FAFDA369A28BF2927E38D19BBB2D023F81B8D93B8020C7EB223EE9F44F37,11,0.0,0.3027027027027027,0.03571428571428571,0.0,0.026465028355387523,0.3949579831932773,0.0,0.27906976744186046,0.08658008658008658,0.04856512141280353,0.022556390977443608,0.0
358,60,3,105,0.1,labelflip_mu0p4,label_flip,11,fedle_adapted,456,884573031,1066517935,,100,2.3434481061800545,0.3678215472235406,0.36690568573449195,0.2801016669044002,75,100,100,20,0.20834678389409284,0.07337360894402256,17.646241507840994,0.9097732390201743,5701,1BEDACFEE00BCE4F10FDBA5F65D21AD449180D6668AA80A057285FAC64AD8453,CC324F92E15ED83169E1AEA735E48A38B4BE7EC541D4AD238942AFEC992A308C,15,0.8674698795180723,0.02666666666666667,0.39904420549581837,0.5294117647058824,0.0,0.5868465430016864,0.0,0.2574772431729519,0.0,0.358974358974359,0.33532934131736525,0.0
359,60,3,105,0.1,labelflip_mu0p4,label_flip,11,tea_fl,456,884573031,1066517935,,100,1.7923784744813083,0.4950166112956811,0.45535304440199104,0.3992354641701626,60,95,100,18,0.3278553546885798,0.08579962242366602,14.30000152559536,0.6221323586593047,4483,756B9BCFD7AC37821F62C415422B5A1A27F4B82DD423AAA4E721E889ECE2D9A8,039EDE1AB2BA178C93BF380316179A05631C5FD6B1F25A298BACA428EF430821,11,0.7044025157232704,0.0,0.1414141414141414,0.0,0.7669902912621359,0.7207792207792207,0.5788712011577424,0.4523809523809524,0.4779874213836478,0.3526170798898072,0.5953827460510328,0.0
360,60,3,105,0.1,labelflip_mu0p4,label_flip,11,arl_fl,456,884573031,1066517935,,100,1.9881703576376273,0.37636449928808735,0.33617386885429057,0.2470572080438811,75,100,100,22,0.23781856954319322,0.08026449974305368,16.821031509666184,0.9063101846607001,5418,77004C04F2337F88B6FFA56FAEB88E6336A819C39562E596D83C8D5035AB0181,808D02D3A9F63869E785A61CCD32BDE8582109C2BEFA7B501D43843C6E3527EB,11,0.0,0.47417840375586856,0.0,0.9006622516556292,0.0,0.3902439024390244,0.0,0.2188365650969529,0.0,0.5289747399702823,0.45179063360881544,0.0
361,61,4,106,1.0,clean,none,0,fedavg,123,213424618,686063111,,100,0.5036427072421356,0.8282462493533368,0.7618572747096116,0.7643016103741238,80,100,100,23,0.2371750735367968,0.08399092364374805,17.3821354857643,0.9910311679302314,6013,E1C5B24A9C1B898016C0499016BDBDB90C8DAA830910C0E11CD535FC5D54141A,09AFEEBA6EA4396841083CC65E941A101BB6BAF3207623899B3BB30A9C1943C1,11,0.9318181818181818,0.5582655826558266,0.46568627450980393,0.9821882951653944,0.9623188405797102,0.9440993788819876,0.9712918660287081,0.8877551020408163,0.8383233532934131,0.7816091954022989,0.8482632541133455,0.0
362,61,4,106,1.0,clean,none,0,fedprox,123,213424618,686063111,,100,0.5162727654219229,0.8210036213140196,0.7542199303183871,0.7555556205230114,80,100,100,23,0.2371750735367968,0.08399092364374805,17.3821354857643,0.9910311679302314,6013,D646BD01759EC1672F68B118E48101224E9C8D154F6E22F3410F8E23EC4E136D,5CFB98590412646C4D604409FCBD0DAC273D765B5F2D733263B1ABC7E464E534,11,0.9041095890410958,0.5412371134020618,0.43315508021390375,0.9794871794871794,0.9501466275659824,0.926829268292683,0.9620853080568721,0.8775510204081632,0.8484848484848485,0.7859237536656891,0.8576576576576577,0.0
363,61,4,106,1.0,clean,none,0,random_trimmed_mean,123,213424618,686063111,,100,0.5065733117841096,0.8225556130367304,0.754934901961664,0.756177024421004,80,100,100,23,0.2371750735367968,0.08399092364374805,17.3821354857643,0.9910311679302314,6013,BBA5B1AE652DEAC51AF971165E2BE17F6AC3BDF2C3A76BDE597EE34FCDCCE3C5,2D178F7C7959A413E7E452337A73C7628D5B69F7CB38F211B02BFA0AE2ABB132,11,0.8975069252077562,0.5352798053527981,0.38953488372093026,0.9689119170984456,0.967930029154519,0.9202453987730062,0.973621103117506,0.87,0.8674698795180723,0.8220858895705522,0.8615384615384616,0.0
364,61,4,106,1.0,clean,none,0,fedle_adapted,123,213424618,686063111,,100,0.6116113427253628,0.7723745473357475,0.7243159075894812,0.699650753466505,80,100,100,21,0.23805527549541514,0.0827338390358747,17.357489830922987,0.917810105089257,5991,4D0177D1ED5C8583C12272BA4B31A8ED12826972B29BC17332DCC3ADA5F28ADA,AD11067D73CA1DA848451C7AB36DE8F0195A7EC9940F8BA72033F06A85B9E87B,15,0.9005524861878453,0.0,0.5511551155115512,0.9795918367346939,0.9649122807017544,0.9235668789808917,0.964200477326969,0.9035532994923858,0.8674698795180723,0.6555819477434679,0.6852248394004282,0.0
365,61,4,106,1.0,clean,none,0,tea_fl,123,213424618,686063111,,100,0.5740585172355206,0.7982410760475944,0.735213089604569,0.7374395574805748,40,80,100,15,0.2992371333640525,0.08173383903587716,15.644397810601141,0.7520776144098071,5301,E49465FD1B45DDD5D8AE668B85BC021E409B6D90A47C87626E30E2A9AF5F2601,4D509FA73153B1B9F6141BFD44697072A65B62F8D974568AEF8A098AC0C8D142,11,0.9252873563218391,0.4928909952606635,0.3413173652694611,0.9717223650385605,0.9649122807017544,0.8993288590604027,0.9759615384615384,0.8585858585858586,0.8695652173913043,0.7139364303178484,0.8357664233576643,0.0
366,61,4,106,1.0,clean,none,0,arl_fl,123,213424618,686063111,,100,0.5195505079199968,0.8101396792550439,0.7453630988252025,0.727074118871892,70,100,100,25,0.27369514425908836,0.08601335611255384,16.35957350554014,0.8841537543378793,5602,D94A29BE0924800B1ADE5975521810C0B8AD1C9B16935F5175B1732598488299,5CF2990226B68C04BD5BD274315D696597125E2888F19314AC248853B9AE4A66,11,0.8919667590027701,0.0,0.5723577235772358,0.9769820971867008,0.967930029154519,0.9308176100628931,0.9783132530120482,0.8756218905472637,0.8903225806451613,0.8091168091168092,0.8314606741573034,0.0
367,62,4,106,1.0,clean,none,0,fedavg,456,19602983,791551251,,100,0.5814412632293178,0.7889291257113296,0.725322743985824,0.7157006777370624,100,100,100,23,0.23099929687122125,0.07540523582393893,17.106355157979383,0.9832720836764544,6017,A023E39ABDDB01A94035D01AE553BF35171644E807882042A153CC565B15E38B,51C2823855ED416E3EA18A47DFF700EC02868FCFFE08F0E2E31C80F2A51AD64A,11,0.9302325581395349,0.06091370558375635,0.5445378151260504,0.96,0.967930029154519,0.8191881918819188,0.9802955665024631,0.8775510204081632,0.8974358974358975,0.7216981132075472,0.8286252354048964,0.0
368,62,4,106,1.0,clean,none,0,fedprox,456,19602983,791551251,,100,0.5770595037545556,0.8132436627004656,0.7457072484984657,0.7493568427851925,100,100,100,23,0.23099929687122125,0.07540523582393893,17.106355157979383,0.9832720836764544,6017,F2FE2AB110397068C4A0E2A87488909B960D12AF1C310A58F9CE5A19978C3BB7,BF48BACAEFDA6FB631472221DBB89897166CFBA781CE8223DE292236B34583C3,11,0.9333333333333333,0.42323651452282157,0.5905797101449275,0.9672544080604534,0.9649122807017544,0.8104089219330854,0.9828009828009828,0.864321608040201,0.8961038961038961,0.7203791469194313,0.8389513108614233,0.0
369,62,4,106,1.0,clean,none,0,random_trimmed_mean,456,19602983,791551251,,100,0.5889760605640135,0.7811691670977755,0.716764667949846,0.7087496256287982,100,100,100,23,0.23099929687122125,0.07540523582393893,17.106355157979383,0.9832720836764544,6017,8F2DF61966AECB9083508E8FF497714CC8F82886867FBF679B89F71D11EA3286,FE62537334F0522EB969E2F053E06707D5F7097795FE1BCF99A0B58491FBFCD4,11,0.9302325581395349,0.09326424870466321,0.5486111111111112,0.964824120603015,0.967930029154519,0.754863813229572,0.9802955665024631,0.875,0.8974358974358975,0.6859688195991092,0.8065693430656934,0.0
370,62,4,106,1.0,clean,none,0,fedle_adapted,456,19602983,791551251,,100,0.6012299400433875,0.793067770305225,0.7341749131655634,0.7317838830016203,75,95,100,19,0.22852827980552923,0.0802136589062136,17.175543635818762,0.9131169246221978,6065,8CB846048F720FC53581FD4DB74C69693CF098B796A89348A1F47A5176657742,388265363B258569DF14512D05D1B639202440424E6DA982A5A0C6D82A86A63B,15,0.935672514619883,0.5574572127139364,0.42487046632124353,0.912,0.967930029154519,0.9205298013245033,0.9754901960784313,0.8137254901960784,0.7526881720430108,0.7085427135678392,0.8125,0.0
371,62,4,106,1.0,clean,none,0,tea_fl,456,19602983,791551251,,100,0.6123736277800795,0.793585100879462,0.7217444887151587,0.7028332551658423,45,80,100,15,0.2859179768606574,0.0815912953835028,15.568632118275172,0.7671726809808302,5327,FE21400A8C24C138CCA99CC9165E4980AC1D8F54E43EB3AFC194AE5356AC7099,5C6DBA1B2D1B3F31B9E0781E89B03EDD03E867ED9CC53D38AA13C92852BB96A9,11,0.8895184135977338,0.0,0.5618729096989966,0.9721518987341772,0.9649122807017544,0.9446254071661238,0.9828850855745721,0.7926267281105991,0.7428571428571429,0.7570332480818415,0.8255159474671669,0.0
372,62,4,106,1.0,clean,none,0,arl_fl,456,19602983,791551251,,100,0.5246743971334488,0.8060010346611485,0.7419903467830982,0.7432780714403663,90,100,100,26,0.26915817049307816,0.08672943195002264,16.03790669656739,0.8452460194195273,5606,82AF1297DD1072D101E22AAE9E207367F3D54A7C7B187D78561060D0484EA71B,5A88F5D5FAB2CDDFD3F0FE6CE60B8F9542342E9FA74387D5105F4E7C0A4CB20A,11,0.9310344827586207,0.5475638051044084,0.3601108033240997,0.9448818897637795,0.9649122807017544,0.9255663430420712,0.964200477326969,0.85,0.8070175438596491,0.7830985915492957,0.8409506398537477,0.0
373,63,4,106,1.0,signflip_mu0p2,sign_flip,6,fedavg,123,213424618,686063111,,100,10.476995893913541,0.10294878427315055,0.08333333333333333,0.015556597873671044,80,100,100,23,0.2371750735367968,0.08399092364374805,17.3821354857643,0.9910311679302314,6013,F07F37C7AD09E560368927ABB7BE0BD5AAA1080B3FDDE4492996E366C8B3946C,731E2C6EF517217E59349CB8FBCF1C1EDEF1DEAAB1F868C3732A3B9D2743847D,11,0.0,0.0,0.0,0.18667917448405252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,63,4,106,1.0,signflip_mu0p2,sign_flip,6,fedprox,123,213424618,686063111,,100,9.835330561535752,0.10294878427315055,0.08333333333333333,0.015556597873671044,80,100,100,23,0.2371750735367968,0.08399092364374805,17.3821354857643,0.9910311679302314,6013,FE8D688A0FA8AE2246E03C193F01A5CB32F2C3BD0A181D4169122634BD64EAD8,C564D43254EFAA81F6088A2A1B6D8FB849B4B8D54238E70A1857E9CBD52EA1E4,11,0.0,0.0,0.0,0.18667917448405252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
