run_id,condition_id,outer_fold,alpha,scenario,method,fl_seed,class_index,class_f1
255,43,3,1.0,signflip_mu0p2,random_trimmed_mean,123,10,0.6330708661417322
255,43,3,1.0,signflip_mu0p2,random_trimmed_mean,123,11,0.7659574468085106
256,43,3,1.0,signflip_mu0p2,fedle_adapted,123,0,0.0
256,43,3,1.0,signflip_mu0p2,fedle_adapted,123,1,0.0
256,43,3,1.0,signflip_mu0p2,fedle_adapted,123,2,0.0
256,43,3,1.0,signflip_mu0p2,fedle_adapted,123,3,0.0
256,43,3,1.0,signflip_mu0p2,fedle_adapted,123,4,0.0
256,43,3,1.0,signflip_mu0p2,fedle_adapted,123,5,0.0
256,43,3,1.0,signflip_mu0p2,fedle_adapted,123,6,0.0
256,43,3,1.0,signflip_mu0p2,fedle_adapted,123,7,0.0
256,43,3,1.0,signflip_mu0p2,fedle_adapted,123,8,0.0
256,43,3,1.0,signflip_mu0p2,fedle_adapted,123,9,0.16463414634146342
256,43,3,1.0,signflip_mu0p2,fedle_adapted,123,10,0.0
256,43,3,1.0,signflip_mu0p2,fedle_adapted,123,11,0.0
257,43,3,1.0,signflip_mu0p2,tea_fl,123,0,0.8144578313253013
257,43,3,1.0,signflip_mu0p2,tea_fl,123,1,0.0
257,43,3,1.0,signflip_mu0p2,tea_fl,123,2,0.27601809954751133
257,43,3,1.0,signflip_mu0p2,tea_fl,123,3,0.973305954825462
257,43,3,1.0,signflip_mu0p2,tea_fl,123,4,0.9680851063829787
257,43,3,1.0,signflip_mu0p2,tea_fl,123,5,0.899135446685879
257,43,3,1.0,signflip_mu0p2,tea_fl,123,6,0.9802955665024631
257,43,3,1.0,signflip_mu0p2,tea_fl,123,7,0.8200836820083682
257,43,3,1.0,signflip_mu0p2,tea_fl,123,8,0.7664670658682635
257,43,3,1.0,signflip_mu0p2,tea_fl,123,9,0.662962962962963
257,43,3,1.0,signflip_mu0p2,tea_fl,123,10,0.5553235908141962
257,43,3,1.0,signflip_mu0p2,tea_fl,123,11,0.897196261682243
258,43,3,1.0,signflip_mu0p2,arl_fl,123,0,0.8941798941798942
258,43,3,1.0,signflip_mu0p2,arl_fl,123,1,0.5552238805970149
258,43,3,1.0,signflip_mu0p2,arl_fl,123,2,0.0842911877394636
258,43,3,1.0,signflip_mu0p2,arl_fl,123,3,0.9313304721030042
258,43,3,1.0,signflip_mu0p2,arl_fl,123,4,0.9758713136729222
258,43,3,1.0,signflip_mu0p2,arl_fl,123,5,0.9289617486338798
258,43,3,1.0,signflip_mu0p2,arl_fl,123,6,0.9324009324009324
258,43,3,1.0,signflip_mu0p2,arl_fl,123,7,0.825
258,43,3,1.0,signflip_mu0p2,arl_fl,123,8,0.7564102564102564
258,43,3,1.0,signflip_mu0p2,arl_fl,123,9,0.8020050125313283
258,43,3,1.0,signflip_mu0p2,arl_fl,123,10,0.6714490674318508
258,43,3,1.0,signflip_mu0p2,arl_fl,123,11,0.9649122807017544
259,44,3,1.0,signflip_mu0p2,fedavg,456,0,0.0
259,44,3,1.0,signflip_mu0p2,fedavg,456,1,0.0
259,44,3,1.0,signflip_mu0p2,fedavg,456,2,0.0
259,44,3,1.0,signflip_mu0p2,fedavg,456,3,0.0
259,44,3,1.0,signflip_mu0p2,fedavg,456,4,0.0
259,44,3,1.0,signflip_mu0p2,fedavg,456,5,0.0
259,44,3,1.0,signflip_mu0p2,fedavg,456,6,0.0
259,44,3,1.0,signflip_mu0p2,fedavg,456,7,0.0
259,44,3,1.0,signflip_mu0p2,fedavg,456,8,0.0
259,44,3,1.0,signflip_mu0p2,fedavg,456,9,0.16463414634146342
259,44,3,1.0,signflip_mu0p2,fedavg,456,10,0.0
259,44,3,1.0,signflip_mu0p2,fedavg,456,11,0.0
260,44,3,1.0,signflip_mu0p2,fedprox,456,0,0.0
260,44,3,1.0,signflip_mu0p2,fedprox,456,1,0.0
260,44,3,1.0,signflip_mu0p2,fedprox,456,2,0.0
260,44,3,1.0,signflip_mu0p2,fedprox,456,3,0.0
260,44,3,1.0,signflip_mu0p2,fedprox,456,4,0.0
260,44,3,1.0,signflip_mu0p2,fedprox,456,5,0.0
260,44,3,1.0,signflip_mu0p2,fedprox,456,6,0.0
260,44,3,1.0,signflip_mu0p2,fedprox,456,7,0.0
260,44,3,1.0,signflip_mu0p2,fedprox,456,8,0.0
260,44,3,1.0,signflip_mu0p2,fedprox,456,9,0.16463414634146342
260,44,3,1.0,signflip_mu0p2,fedprox,456,10,0.0
260,44,3,1.0,signflip_mu0p2,fedprox,456,11,0.0
261,44,3,1.0,signflip_mu0p2,random_trimmed_mean,456,0,0.6443202979515829
261,44,3,1.0,signflip_mu0p2,random_trimmed_mean,456,1,0.13013698630136986
261,44,3,1.0,signflip_mu0p2,random_trimmed_mean,456,2,0.33444816053511706
261,44,3,1.0,signflip_mu0p2,random_trimmed_mean,456,3,0.9754098360655737
261,44,3,1.0,signflip_mu0p2,random_trimmed_mean,456,4,0.9562841530054644
261,44,3,1.0,signflip_mu0p2,random_trimmed_mean,456,5,0.8863636363636364
261,44,3,1.0,signflip_mu0p2,random_trimmed_mean,456,6,0.9295039164490861
261,44,3,1.0,signflip_mu0p2,random_trimmed_mean,456,7,0.8846153846153846
261,44,3,1.0,signflip_mu0p2,random_trimmed_mean,456,8,0.6919831223628692
261,44,3,1.0,signflip_mu0p2,random_trimmed_mean,456,9,0.7296703296703296
261,44,3,1.0,signflip_mu0p2,random_trimmed_mean,456,10,0.6419753086419753
261,44,3,1.0,signflip_mu0p2,random_trimmed_mean,456,11,0.9369369369369369
262,44,3,1.0,signflip_mu0p2,fedle_adapted,456,0,0.0
262,44,3,1.0,signflip_mu0p2,fedle_adapted,456,1,0.0
262,44,3,1.0,signflip_mu0p2,fedle_adapted,456,2,0.0
262,44,3,1.0,signflip_mu0p2,fedle_adapted,456,3,0.0
262,44,3,1.0,signflip_mu0p2,fedle_adapted,456,4,0.0
262,44,3,1.0,signflip_mu0p2,fedle_adapted,456,5,0.0
262,44,3,1.0,signflip_mu0p2,fedle_adapted,456,6,0.0
262,44,3,1.0,signflip_mu0p2,fedle_adapted,456,7,0.0
262,44,3,1.0,signflip_mu0p2,fedle_adapted,456,8,0.0
262,44,3,1.0,signflip_mu0p2,fedle_adapted,456,9,0.16463414634146342
262,44,3,1.0,signflip_mu0p2,fedle_adapted,456,10,0.0
262,44,3,1.0,signflip_mu0p2,fedle_adapted,456,11,0.0
263,44,3,1.0,signflip_mu0p2,tea_fl,456,0,0.7643020594965675
263,44,3,1.0,signflip_mu0p2,tea_fl,456,1,0.26582278481012656
263,44,3,1.0,signflip_mu0p2,tea_fl,456,2,0.34560906515580736
263,44,3,1.0,signflip_mu0p2,tea_fl,456,3,0.96
263,44,3,1.0,signflip_mu0p2,tea_fl,456,4,0.9703504043126685
263,44,3,1.0,signflip_mu0p2,tea_fl,456,5,0.8997134670487106
263,44,3,1.0,signflip_mu0p2,tea_fl,456,6,0.9876543209876543
263,44,3,1.0,signflip_mu0p2,tea_fl,456,7,0.9142857142857143
263,44,3,1.0,signflip_mu0p2,tea_fl,456,8,0.8494623655913979
263,44,3,1.0,signflip_mu0p2,tea_fl,456,9,0.7169811320754716
263,44,3,1.0,signflip_mu0p2,tea_fl,456,10,0.6290322580645161
263,44,3,1.0,signflip_mu0p2,tea_fl,456,11,0.9649122807017544
264,44,3,1.0,signflip_mu0p2,arl_fl,456,0,0.7990543735224587
264,44,3,1.0,signflip_mu0p2,arl_fl,456,1,0.5346534653465347
264,44,3,1.0,signflip_mu0p2,arl_fl,456,2,0.2140221402214022
264,44,3,1.0,signflip_mu0p2,arl_fl,456,3,0.9754098360655737
264,44,3,1.0,signflip_mu0p2,arl_fl,456,4,0.9562841530054644
264,44,3,1.0,signflip_mu0p2,arl_fl,456,5,0.8613569321533924
264,44,3,1.0,signflip_mu0p2,arl_fl,456,6,0.9800995024875622
264,44,3,1.0,signflip_mu0p2,arl_fl,456,7,0.7322834645669292
264,44,3,1.0,signflip_mu0p2,arl_fl,456,8,0.7884615384615384
264,44,3,1.0,signflip_mu0p2,arl_fl,456,9,0.5773524720893142
264,44,3,1.0,signflip_mu0p2,arl_fl,456,10,0.418732782369146
264,44,3,1.0,signflip_mu0p2,arl_fl,456,11,0.2898550724637681
265,45,3,1.0,signflip_mu0p4,fedavg,123,0,0.0
265,45,3,1.0,signflip_mu0p4,fedavg,123,1,0.0
265,45,3,1.0,signflip_mu0p4,fedavg,123,2,0.0
265,45,3,1.0,signflip_mu0p4,fedavg,123,3,0.0
265,45,3,1.0,signflip_mu0p4,fedavg,123,4,0.0
265,45,3,1.0,signflip_mu0p4,fedavg,123,5,0.0
265,45,3,1.0,signflip_mu0p4,fedavg,123,6,0.0
265,45,3,1.0,signflip_mu0p4,fedavg,123,7,0.0
265,45,3,1.0,signflip_mu0p4,fedavg,123,8,0.0
265,45,3,1.0,signflip_mu0p4,fedavg,123,9,0.0
265,45,3,1.0,signflip_mu0p4,fedavg,123,10,0.21742808798646363
265,45,3,1.0,signflip_mu0p4,fedavg,123,11,0.0
266,45,3,1.0,signflip_mu0p4,fedprox,123,0,0.0
266,45,3,1.0,signflip_mu0p4,fedprox,123,1,0.0
266,45,3,1.0,signflip_mu0p4,fedprox,123,2,0.0
266,45,3,1.0,signflip_mu0p4,fedprox,123,3,0.0
266,45,3,1.0,signflip_mu0p4,fedprox,123,4,0.0
266,45,3,1.0,signflip_mu0p4,fedprox,123,5,0.0
266,45,3,1.0,signflip_mu0p4,fedprox,123,6,0.0
266,45,3,1.0,signflip_mu0p4,fedprox,123,7,0.0
266,45,3,1.0,signflip_mu0p4,fedprox,123,8,0.0
266,45,3,1.0,signflip_mu0p4,fedprox,123,9,0.0
266,45,3,1.0,signflip_mu0p4,fedprox,123,10,0.21742808798646363
266,45,3,1.0,signflip_mu0p4,fedprox,123,11,0.0
267,45,3,1.0,signflip_mu0p4,random_trimmed_mean,123,0,0.0
267,45,3,1.0,signflip_mu0p4,random_trimmed_mean,123,1,0.0
267,45,3,1.0,signflip_mu0p4,random_trimmed_mean,123,2,0.0
267,45,3,1.0,signflip_mu0p4,random_trimmed_mean,123,3,0.0
267,45,3,1.0,signflip_mu0p4,random_trimmed_mean,123,4,0.0
267,45,3,1.0,signflip_mu0p4,random_trimmed_mean,123,5,0.0
267,45,3,1.0,signflip_mu0p4,random_trimmed_mean,123,6,0.0
267,45,3,1.0,signflip_mu0p4,random_trimmed_mean,123,7,0.0
267,45,3,1.0,signflip_mu0p4,random_trimmed_mean,123,8,0.0
267,45,3,1.0,signflip_mu0p4,random_trimmed_mean,123,9,0.0
267,45,3,1.0,signflip_mu0p4,random_trimmed_mean,123,10,0.21742808798646363
267,45,3,1.0,signflip_mu0p4,random_trimmed_mean,123,11,0.0
268,45,3,1.0,signflip_mu0p4,fedle_adapted,123,0,0.0
268,45,3,1.0,signflip_mu0p4,fedle_adapted,123,1,0.0
268,45,3,1.0,signflip_mu0p4,fedle_adapted,123,2,0.0
268,45,3,1.0,signflip_mu0p4,fedle_adapted,123,3,0.21137521222410866
268,45,3,1.0,signflip_mu0p4,fedle_adapted,123,4,0.0
268,45,3,1.0,signflip_mu0p4,fedle_adapted,123,5,0.0
268,45,3,1.0,signflip_mu0p4,fedle_adapted,123,6,0.0
268,45,3,1.0,signflip_mu0p4,fedle_adapted,123,7,0.0
268,45,3,1.0,signflip_mu0p4,fedle_adapted,123,8,0.0
268,45,3,1.0,signflip_mu0p4,fedle_adapted,123,9,0.0
268,45,3,1.0,signflip_mu0p4,fedle_adapted,123,10,0.0
268,45,3,1.0,signflip_mu0p4,fedle_adapted,123,11,0.0
269,45,3,1.0,signflip_mu0p4,tea_fl,123,0,0.8789473684210526
269,45,3,1.0,signflip_mu0p4,tea_fl,123,1,0.6483704974271012
269,45,3,1.0,signflip_mu0p4,tea_fl,123,2,0.0
269,45,3,1.0,signflip_mu0p4,tea_fl,123,3,0.9449152542372882
269,45,3,1.0,signflip_mu0p4,tea_fl,123,4,0.9572192513368984
269,45,3,1.0,signflip_mu0p4,tea_fl,123,5,0.8837209302325582
269,45,3,1.0,signflip_mu0p4,tea_fl,123,6,0.9453681710213777
269,45,3,1.0,signflip_mu0p4,tea_fl,123,7,0.8468468468468469
269,45,3,1.0,signflip_mu0p4,tea_fl,123,8,0.801980198019802
269,45,3,1.0,signflip_mu0p4,tea_fl,123,9,0.7724550898203593
269,45,3,1.0,signflip_mu0p4,tea_fl,123,10,0.6867671691792295
269,45,3,1.0,signflip_mu0p4,tea_fl,123,11,0.9649122807017544
270,45,3,1.0,signflip_mu0p4,arl_fl,123,0,0.0
270,45,3,1.0,signflip_mu0p4,arl_fl,123,1,0.0
270,45,3,1.0,signflip_mu0p4,arl_fl,123,2,0.0
270,45,3,1.0,signflip_mu0p4,arl_fl,123,3,0.0
270,45,3,1.0,signflip_mu0p4,arl_fl,123,4,0.0
270,45,3,1.0,signflip_mu0p4,arl_fl,123,5,0.0
270,45,3,1.0,signflip_mu0p4,arl_fl,123,6,0.176546949372566
270,45,3,1.0,signflip_mu0p4,arl_fl,123,7,0.0
270,45,3,1.0,signflip_mu0p4,arl_fl,123,8,0.0
270,45,3,1.0,signflip_mu0p4,arl_fl,123,9,0.0
270,45,3,1.0,signflip_mu0p4,arl_fl,123,10,0.0
270,45,3,1.0,signflip_mu0p4,arl_fl,123,11,0.0
271,46,3,1.0,signflip_mu0p4,fedavg,456,0,0.0
271,46,3,1.0,signflip_mu0p4,fedavg,456,1,0.0
271,46,3,1.0,signflip_mu0p4,fedavg,456,2,0.0
271,46,3,1.0,signflip_mu0p4,fedavg,456,3,0.0
271,46,3,1.0,signflip_mu0p4,fedavg,456,4,0.0
271,46,3,1.0,signflip_mu0p4,fedavg,456,5,0.0
271,46,3,1.0,signflip_mu0p4,fedavg,456,6,0.0
271,46,3,1.0,signflip_mu0p4,fedavg,456,7,0.09751693002257336
271,46,3,1.0,signflip_mu0p4,fedavg,456,8,0.0
271,46,3,1.0,signflip_mu0p4,fedavg,456,9,0.0
271,46,3,1.0,signflip_mu0p4,fedavg,456,10,0.0
271,46,3,1.0,signflip_mu0p4,fedavg,456,11,0.0
272,46,3,1.0,signflip_mu0p4,fedprox,456,0,0.0
272,46,3,1.0,signflip_mu0p4,fedprox,456,1,0.0
272,46,3,1.0,signflip_mu0p4,fedprox,456,2,0.0
272,46,3,1.0,signflip_mu0p4,fedprox,456,3,0.0
272,46,3,1.0,signflip_mu0p4,fedprox,456,4,0.0
272,46,3,1.0,signflip_mu0p4,fedprox,456,5,0.0
272,46,3,1.0,signflip_mu0p4,fedprox,456,6,0.0
272,46,3,1.0,signflip_mu0p4,fedprox,456,7,0.09751693002257336
272,46,3,1.0,signflip_mu0p4,fedprox,456,8,0.0
272,46,3,1.0,signflip_mu0p4,fedprox,456,9,0.0
272,46,3,1.0,signflip_mu0p4,fedprox,456,10,0.0
272,46,3,1.0,signflip_mu0p4,fedprox,456,11,0.0
273,46,3,1.0,signflip_mu0p4,random_trimmed_mean,456,0,0.16062854648625055
273,46,3,1.0,signflip_mu0p4,random_trimmed_mean,456,1,0.0
273,46,3,1.0,signflip_mu0p4,random_trimmed_mean,456,2,0.0
273,46,3,1.0,signflip_mu0p4,random_trimmed_mean,456,3,0.0
273,46,3,1.0,signflip_mu0p4,random_trimmed_mean,456,4,0.0
273,46,3,1.0,signflip_mu0p4,random_trimmed_mean,456,5,0.0
273,46,3,1.0,signflip_mu0p4,random_trimmed_mean,456,6,0.0
273,46,3,1.0,signflip_mu0p4,random_trimmed_mean,456,7,0.0
273,46,3,1.0,signflip_mu0p4,random_trimmed_mean,456,8,0.0
273,46,3,1.0,signflip_mu0p4,random_trimmed_mean,456,9,0.0
273,46,3,1.0,signflip_mu0p4,random_trimmed_mean,456,10,0.0
273,46,3,1.0,signflip_mu0p4,random_trimmed_mean,456,11,0.0
274,46,3,1.0,signflip_mu0p4,fedle_adapted,456,0,0.0
274,46,3,1.0,signflip_mu0p4,fedle_adapted,456,1,0.0
274,46,3,1.0,signflip_mu0p4,fedle_adapted,456,2,0.0
274,46,3,1.0,signflip_mu0p4,fedle_adapted,456,3,0.21137521222410866
274,46,3,1.0,signflip_mu0p4,fedle_adapted,456,4,0.0
274,46,3,1.0,signflip_mu0p4,fedle_adapted,456,5,0.0
274,46,3,1.0,signflip_mu0p4,fedle_adapted,456,6,0.0
274,46,3,1.0,signflip_mu0p4,fedle_adapted,456,7,0.0
274,46,3,1.0,signflip_mu0p4,fedle_adapted,456,8,0.0
274,46,3,1.0,signflip_mu0p4,fedle_adapted,456,9,0.0
274,46,3,1.0,signflip_mu0p4,fedle_adapted,456,10,0.0
274,46,3,1.0,signflip_mu0p4,fedle_adapted,456,11,0.0
275,46,3,1.0,signflip_mu0p4,tea_fl,456,0,0.48655913978494625
275,46,3,1.0,signflip_mu0p4,tea_fl,456,1,0.0
275,46,3,1.0,signflip_mu0p4,tea_fl,456,2,0.09606986899563319
275,46,3,1.0,signflip_mu0p4,tea_fl,456,3,0.9284332688588007
275,46,3,1.0,signflip_mu0p4,tea_fl,456,4,0.0
275,46,3,1.0,signflip_mu0p4,tea_fl,456,5,0.6917808219178082
275,46,3,1.0,signflip_mu0p4,tea_fl,456,6,0.8934010152284264
275,46,3,1.0,signflip_mu0p4,tea_fl,456,7,0.34295415959252973
275,46,3,1.0,signflip_mu0p4,tea_fl,456,8,0.0
275,46,3,1.0,signflip_mu0p4,tea_fl,456,9,0.6834381551362684
275,46,3,1.0,signflip_mu0p4,tea_fl,456,10,0.4768856447688564
275,46,3,1.0,signflip_mu0p4,tea_fl,456,11,0.0
276,46,3,1.0,signflip_mu0p4,arl_fl,456,0,0.5434782608695652
276,46,3,1.0,signflip_mu0p4,arl_fl,456,1,0.0
276,46,3,1.0,signflip_mu0p4,arl_fl,456,2,0.0
276,46,3,1.0,signflip_mu0p4,arl_fl,456,3,0.38839645447219984
276,46,3,1.0,signflip_mu0p4,arl_fl,456,4,0.0
276,46,3,1.0,signflip_mu0p4,arl_fl,456,5,0.14903846153846154
276,46,3,1.0,signflip_mu0p4,arl_fl,456,6,0.007259528130671506
276,46,3,1.0,signflip_mu0p4,arl_fl,456,7,0.0
276,46,3,1.0,signflip_mu0p4,arl_fl,456,8,0.0
276,46,3,1.0,signflip_mu0p4,arl_fl,456,9,0.03676470588235294
276,46,3,1.0,signflip_mu0p4,arl_fl,456,10,0.0
276,46,3,1.0,signflip_mu0p4,arl_fl,456,11,0.0
277,47,3,1.0,labelflip_mu0p2,fedavg,123,0,0.9056603773584906
277,47,3,1.0,labelflip_mu0p2,fedavg,123,1,0.05555555555555555
277,47,3,1.0,labelflip_mu0p2,fedavg,123,2,0.22641509433962265
277,47,3,1.0,labelflip_mu0p2,fedavg,123,3,0.8577981651376146
277,47,3,1.0,labelflip_mu0p2,fedavg,123,4,0.9651474530831099
277,47,3,1.0,labelflip_mu0p2,fedavg,123,5,0.9126760563380282
277,47,3,1.0,labelflip_mu0p2,fedavg,123,6,0.8864142538975501
277,47,3,1.0,labelflip_mu0p2,fedavg,123,7,0.8506787330316742
277,47,3,1.0,labelflip_mu0p2,fedavg,123,8,0.8540540540540541
277,47,3,1.0,labelflip_mu0p2,fedavg,123,9,0.7353760445682451
277,47,3,1.0,labelflip_mu0p2,fedavg,123,10,0.7026194144838213
277,47,3,1.0,labelflip_mu0p2,fedavg,123,11,0.8943089430894309
278,47,3,1.0,labelflip_mu0p2,fedprox,123,0,0.9056603773584906
278,47,3,1.0,labelflip_mu0p2,fedprox,123,1,0.3132530120481928
278,47,3,1.0,labelflip_mu0p2,fedprox,123,2,0.26548672566371684
278,47,3,1.0,labelflip_mu0p2,fedprox,123,3,0.89086859688196
278,47,3,1.0,labelflip_mu0p2,fedprox,123,4,0.9706666666666667
278,47,3,1.0,labelflip_mu0p2,fedprox,123,5,0.9121813031161473
278,47,3,1.0,labelflip_mu0p2,fedprox,123,6,0.9234338747099768
278,47,3,1.0,labelflip_mu0p2,fedprox,123,7,0.8416289592760181
278,47,3,1.0,labelflip_mu0p2,fedprox,123,8,0.8216216216216217
278,47,3,1.0,labelflip_mu0p2,fedprox,123,9,0.75
278,47,3,1.0,labelflip_mu0p2,fedprox,123,10,0.7091757387247278
278,47,3,1.0,labelflip_mu0p2,fedprox,123,11,0.9572649572649573
279,47,3,1.0,labelflip_mu0p2,random_trimmed_mean,123,0,0.8304668304668305
279,47,3,1.0,labelflip_mu0p2,random_trimmed_mean,123,1,0.45018450184501846
279,47,3,1.0,labelflip_mu0p2,random_trimmed_mean,123,2,0.323943661971831
279,47,3,1.0,labelflip_mu0p2,random_trimmed_mean,123,3,0.9290322580645162
279,47,3,1.0,labelflip_mu0p2,random_trimmed_mean,123,4,0.9731182795698925
279,47,3,1.0,labelflip_mu0p2,random_trimmed_mean,123,5,0.8895348837209303
279,47,3,1.0,labelflip_mu0p2,random_trimmed_mean,123,6,0.943127962085308
279,47,3,1.0,labelflip_mu0p2,random_trimmed_mean,123,7,0.848780487804878
279,47,3,1.0,labelflip_mu0p2,random_trimmed_mean,123,8,0.7960199004975125
279,47,3,1.0,labelflip_mu0p2,random_trimmed_mean,123,9,0.738255033557047
279,47,3,1.0,labelflip_mu0p2,random_trimmed_mean,123,10,0.6851851851851852
279,47,3,1.0,labelflip_mu0p2,random_trimmed_mean,123,11,0.9649122807017544
280,47,3,1.0,labelflip_mu0p2,fedle_adapted,123,0,0.8769230769230769
280,47,3,1.0,labelflip_mu0p2,fedle_adapted,123,1,0.046948356807511735
280,47,3,1.0,labelflip_mu0p2,fedle_adapted,123,2,0.24116424116424118
280,47,3,1.0,labelflip_mu0p2,fedle_adapted,123,3,0.9173913043478261
280,47,3,1.0,labelflip_mu0p2,fedle_adapted,123,4,0.964769647696477
280,47,3,1.0,labelflip_mu0p2,fedle_adapted,123,5,0.9035812672176309
280,47,3,1.0,labelflip_mu0p2,fedle_adapted,123,6,0.9571428571428572
280,47,3,1.0,labelflip_mu0p2,fedle_adapted,123,7,0.8407079646017699
280,47,3,1.0,labelflip_mu0p2,fedle_adapted,123,8,0.8082901554404145
280,47,3,1.0,labelflip_mu0p2,fedle_adapted,123,9,0.828169014084507
280,47,3,1.0,labelflip_mu0p2,fedle_adapted,123,10,0.726984126984127
280,47,3,1.0,labelflip_mu0p2,fedle_adapted,123,11,0.9649122807017544
281,47,3,1.0,labelflip_mu0p2,tea_fl,123,0,0.7612612612612613
281,47,3,1.0,labelflip_mu0p2,tea_fl,123,1,0.0
281,47,3,1.0,labelflip_mu0p2,tea_fl,123,2,0.25
281,47,3,1.0,labelflip_mu0p2,tea_fl,123,3,0.9795081967213115
281,47,3,1.0,labelflip_mu0p2,tea_fl,123,4,0.9703504043126685
281,47,3,1.0,labelflip_mu0p2,tea_fl,123,5,0.899135446685879
281,47,3,1.0,labelflip_mu0p2,tea_fl,123,6,0.9875930521091811
281,47,3,1.0,labelflip_mu0p2,tea_fl,123,7,0.8722466960352423
281,47,3,1.0,labelflip_mu0p2,tea_fl,123,8,0.8176795580110497
281,47,3,1.0,labelflip_mu0p2,tea_fl,123,9,0.7352297592997812
281,47,3,1.0,labelflip_mu0p2,tea_fl,123,10,0.6749116607773852
281,47,3,1.0,labelflip_mu0p2,tea_fl,123,11,0.9649122807017544
282,47,3,1.0,labelflip_mu0p2,arl_fl,123,0,0.8894736842105263
282,47,3,1.0,labelflip_mu0p2,arl_fl,123,1,0.0
282,47,3,1.0,labelflip_mu0p2,arl_fl,123,2,0.22077922077922077
282,47,3,1.0,labelflip_mu0p2,arl_fl,123,3,0.8309859154929577
282,47,3,1.0,labelflip_mu0p2,arl_fl,123,4,0.9553805774278216
282,47,3,1.0,labelflip_mu0p2,arl_fl,123,5,0.9090909090909091
282,47,3,1.0,labelflip_mu0p2,arl_fl,123,6,0.847457627118644
282,47,3,1.0,labelflip_mu0p2,arl_fl,123,7,0.9023255813953488
282,47,3,1.0,labelflip_mu0p2,arl_fl,123,8,0.8295454545454546
282,47,3,1.0,labelflip_mu0p2,arl_fl,123,9,0.8088235294117647
282,47,3,1.0,labelflip_mu0p2,arl_fl,123,10,0.7108239095315024
282,47,3,1.0,labelflip_mu0p2,arl_fl,123,11,0.9565217391304348
283,48,3,1.0,labelflip_mu0p2,fedavg,456,0,0.9178470254957507
283,48,3,1.0,labelflip_mu0p2,fedavg,456,1,0.6365914786967418
283,48,3,1.0,labelflip_mu0p2,fedavg,456,2,0.24516129032258063
283,48,3,1.0,labelflip_mu0p2,fedavg,456,3,0.9795081967213115
283,48,3,1.0,labelflip_mu0p2,fedavg,456,4,0.9703504043126685
283,48,3,1.0,labelflip_mu0p2,fedavg,456,5,0.9090909090909091
283,48,3,1.0,labelflip_mu0p2,fedavg,456,6,0.9901477832512315
283,48,3,1.0,labelflip_mu0p2,fedavg,456,7,0.9166666666666666
283,48,3,1.0,labelflip_mu0p2,fedavg,456,8,0.8350515463917526
283,48,3,1.0,labelflip_mu0p2,fedavg,456,9,0.7444933920704846
283,48,3,1.0,labelflip_mu0p2,fedavg,456,10,0.6642728904847397
283,48,3,1.0,labelflip_mu0p2,fedavg,456,11,0.9649122807017544
284,48,3,1.0,labelflip_mu0p2,fedprox,456,0,0.9106145251396648
284,48,3,1.0,labelflip_mu0p2,fedprox,456,1,0.624113475177305
284,48,3,1.0,labelflip_mu0p2,fedprox,456,2,0.3281733746130031
284,48,3,1.0,labelflip_mu0p2,fedprox,456,3,0.9815950920245399
284,48,3,1.0,labelflip_mu0p2,fedprox,456,4,0.9591280653950953
284,48,3,1.0,labelflip_mu0p2,fedprox,456,5,0.9028571428571428
284,48,3,1.0,labelflip_mu0p2,fedprox,456,6,0.9925925925925926
284,48,3,1.0,labelflip_mu0p2,fedprox,456,7,0.9295774647887324
284,48,3,1.0,labelflip_mu0p2,fedprox,456,8,0.8118811881188119
284,48,3,1.0,labelflip_mu0p2,fedprox,456,9,0.7319148936170212
284,48,3,1.0,labelflip_mu0p2,fedprox,456,10,0.628
284,48,3,1.0,labelflip_mu0p2,fedprox,456,11,0.9649122807017544
285,48,3,1.0,labelflip_mu0p2,random_trimmed_mean,456,0,0.8808290155440415
285,48,3,1.0,labelflip_mu0p2,random_trimmed_mean,456,1,0.5882352941176471
285,48,3,1.0,labelflip_mu0p2,random_trimmed_mean,456,2,0.31746031746031744
285,48,3,1.0,labelflip_mu0p2,random_trimmed_mean,456,3,0.973305954825462
285,48,3,1.0,labelflip_mu0p2,random_trimmed_mean,456,4,0.9619565217391305
285,48,3,1.0,labelflip_mu0p2,random_trimmed_mean,456,5,0.905982905982906
285,48,3,1.0,labelflip_mu0p2,random_trimmed_mean,456,6,0.9850746268656716
285,48,3,1.0,labelflip_mu0p2,random_trimmed_mean,456,7,0.9124423963133641
285,48,3,1.0,labelflip_mu0p2,random_trimmed_mean,456,8,0.7757009345794392
285,48,3,1.0,labelflip_mu0p2,random_trimmed_mean,456,9,0.7857142857142857
285,48,3,1.0,labelflip_mu0p2,random_trimmed_mean,456,10,0.6704119850187266
285,48,3,1.0,labelflip_mu0p2,random_trimmed_mean,456,11,0.9464285714285714
286,48,3,1.0,labelflip_mu0p2,fedle_adapted,456,0,0.9213483146067416
286,48,3,1.0,labelflip_mu0p2,fedle_adapted,456,1,0.5714285714285714
286,48,3,1.0,labelflip_mu0p2,fedle_adapted,456,2,0.07942238267148015
286,48,3,1.0,labelflip_mu0p2,fedle_adapted,456,3,0.9655172413793104
286,48,3,1.0,labelflip_mu0p2,fedle_adapted,456,4,0.9731182795698925
286,48,3,1.0,labelflip_mu0p2,fedle_adapted,456,5,0.896551724137931
286,48,3,1.0,labelflip_mu0p2,fedle_adapted,456,6,0.9302325581395349
